@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,44,7,10,0.181818,1.5455,FALSE
11,48,7,9,0.666667,1.8,FALSE
7,22,11,4,1,1.9,FALSE
10,29,2,10,1,5,FALSE
8,29,4,8,1,1.75,FALSE
11,45,22,11,1,0.7778,FALSE
10,67,52,10,0.666667,2.25,FALSE
16,24,8,7,0.5,1.2,FALSE
12,14,0,12,1,2,FALSE
7,15,3,7,0,1.3333,FALSE
17,88,56,15,0.909091,2.125,FALSE
13,22,2,12,1,1.75,FALSE
16,31,245,4,0.666667,1.3462,FALSE
6,8,1,4,0,1.5,FALSE
9,29,0,6,1,1.1429,FALSE
5,9,4,5,1,0.5,FALSE
46,7,21,1,0,1,FALSE
12,10,0,9,1,0.6,FALSE
11,26,4,11,1,2.75,FALSE
8,27,35,5,1,1.5714,FALSE
10,27,4,10,1,2.75,FALSE
11,18,10,9,1,0.6,FALSE
7,23,16,4,0.75,1,FALSE
21,73,110,19,1,2.4286,FALSE
24,61,30,24,0.75,0.8889,FALSE
6,34,19,5,0.5,2,FALSE
15,22,8,8,0.5,1,FALSE
8,18,4,6,0.666667,1.5,FALSE
8,18,8,7,0.5,0.8,FALSE
7,17,8,5,0.666667,1.8,FALSE
7,15,3,7,0,1.3333,FALSE
14,35,0,7,1,1.5,FALSE
13,35,7,13,0.857143,1.8571,FALSE
9,12,26,3,0.428571,0.7778,FALSE
4,8,4,4,1,0.5,FALSE
11,6,15,1,0,1,FALSE
25,35,20,14,0.8,1.75,FALSE
9,22,3,9,0,3.3333,FALSE
10,23,4,10,1,4,FALSE
22,66,4,20,1,0.6,FALSE
15,8,1,4,0,2.5,FALSE
10,21,13,10,0.333333,1.1667,FALSE
14,14,1,10,0,3.5,FALSE
11,38,0,9,1,1.3636,FALSE
11,28,8,10,1,1.8,FALSE
5,1,0,2,0,1,FALSE
10,23,13,10,0.333333,1.1667,FALSE
11,6,15,1,0,1,FALSE
7,2,1,2,0,1,FALSE
9,28,6,9,0.666667,0.8,FALSE
17,62,103,15,0.909091,2.0556,FALSE
4,2,1,2,0,1,FALSE
6,6,3,5,0,0.3333,FALSE
16,49,6,14,0.666667,3.4167,FALSE
12,29,3,12,0,3.3333,FALSE
29,76,172,17,0.714286,1.875,FALSE
12,31,6,12,0.666667,2.4,FALSE
11,27,6,10,0.8,1.2,FALSE
82,6,3,0,1,0,FALSE
6,11,35,3,0.666667,0.9,FALSE
