@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,20,13,10,0.8,0.6667,FALSE
10,8,28,3,0,1,FALSE
71,48,1128,10,0,1,FALSE
12,14,0,12,1,2,FALSE
7,12,1,2,0,0.8333,FALSE
2,4,0,0,1,0.6667,FALSE
10,23,4,10,1,4,FALSE
4,3,3,2,0,1,FALSE
9,12,26,3,0.428571,0.7778,FALSE
4,31,0,0,1,2,FALSE
16,30,1,14,0,12.5,FALSE
13,14,0,2,1,1.4286,FALSE
11,6,15,1,0,1,FALSE
5,9,4,5,1,0.5,FALSE
10,37,14,8,0.714286,3.3333,FALSE
7,29,11,6,0.2,1.2857,FALSE
8,18,4,6,0.666667,1.5,FALSE
18,70,143,17,0,2.2174,FALSE
1,8,0,0,1,1.4286,FALSE
23,77,34,19,0.714286,3.4118,FALSE
11,28,1,11,1,2.6667,FALSE
14,17,10,2,0,2,FALSE
11,28,8,10,1,1.8,FALSE
19,32,9,4,1,2.8571,FALSE
11,27,1,9,1,3.6667,FALSE
12,39,6,12,0.666667,3,FALSE
12,1,0,2,0,1,FALSE
7,42,9,4,1,3.2857,FALSE
6,22,0,3,1,3,FALSE
9,26,3,9,0,3.6667,FALSE
12,30,13,12,0.333333,2.1667,FALSE
7,4,1,2,0,0.5,FALSE
13,28,3,13,0,3.3333,FALSE
14,1,0,3,0,1,FALSE
8,17,0,6,1,3,FALSE
8,18,0,6,1,3,FALSE
12,65,3,11,0.5,7,FALSE
2,12,22,1,1,1.2222,FALSE
21,64,0,21,1,1.625,FALSE
10,38,13,9,1,3.4286,FALSE
9,28,6,9,0.666667,0.8,FALSE
7,22,11,4,1,1.9,FALSE
11,6,15,1,0,1,FALSE
14,16,0,14,1,3,FALSE
10,20,0,7,1,0.8333,FALSE
3,32,4,0,0.8,2,FALSE
21,44,24,21,0.8,1.125,FALSE
55,154,540,30,1,1.5574,FALSE
4,8,4,4,1,0.5,FALSE
15,26,29,7,1,1.5714,FALSE
11,48,7,9,0.666667,1.8,FALSE
9,32,0,7,1,2.625,FALSE
12,30,7,12,0.666667,1,FALSE
2,3,1,0,0,0,FALSE
10,24,11,9,0.666667,2.8333,FALSE
31,48,37,11,1,2.9286,FALSE
10,21,13,10,0.333333,1.1667,FALSE
56,47,1081,9,0,1,FALSE
4,8,4,4,1,0.5,FALSE
