@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,22,231,0,0,1,FALSE
7,4,1,2,0,0.5,FALSE
12,34,13,12,0.333333,2.3333,FALSE
12,30,13,12,0.333333,2.5,FALSE
12,73,67,12,1,2.4,FALSE
9,38,4,9,1,5.4,FALSE
12,32,17,11,0.333333,2.8571,FALSE
7,11,6,6,0.5,0.5,FALSE
17,79,1,15,0.857143,2.7273,FALSE
2,8,3,1,0,0,FALSE
8,17,0,6,1,3,FALSE
4,1,0,2,0,1,FALSE
1,8,0,0,1,1.4286,FALSE
12,30,13,12,0.333333,2.1667,FALSE
22,66,4,20,1,0.6,FALSE
21,44,24,21,0.8,1.125,FALSE
9,44,5,9,0.75,3.4286,FALSE
6,8,1,4,0,1.5,FALSE
8,14,1,8,0,0.5,FALSE
11,26,13,11,0.333333,1.3333,FALSE
9,32,0,7,1,2.625,FALSE
12,22,3,10,1,3.3333,FALSE
11,38,0,11,0.75,5.2857,FALSE
7,42,9,4,1,3.2857,FALSE
14,14,1,10,0,3.5,FALSE
9,29,4,9,1,1.75,FALSE
31,48,37,11,1,2.9286,FALSE
11,28,1,11,1,2.6667,FALSE
7,13,3,7,0,1.3333,FALSE
0,2,0,0,0,0,FALSE
10,12,26,3,0.428571,0.7778,FALSE
11,38,0,9,1,1.3636,FALSE
16,24,8,7,0.5,1.2,FALSE
0,2,0,0,0,0,FALSE
16,50,105,12,0.888889,1.4737,FALSE
11,41,6,11,0.923077,3.8,FALSE
14,67,0,13,1,10.4,FALSE
13,60,34,9,0.375,2.4375,FALSE
17,31,245,4,0.666667,1.3462,FALSE
11,6,15,1,0,1,FALSE
10,8,28,3,0,1,FALSE
7,15,3,7,0,1.3333,FALSE
13,32,0,6,0.666667,0.9,FALSE
4,8,4,4,1,0.5,FALSE
14,30,0,12,1,4.75,FALSE
14,41,0,10,1,1.7,FALSE
9,29,0,6,1,1.1429,FALSE
8,24,3,8,0,2.6667,FALSE
17,61,6,16,0.8,6.4,FALSE
11,13,15,11,0,0.8333,FALSE
4,3,3,2,0,1,FALSE
11,25,3,11,0,4.3333,FALSE
7,15,3,7,0,1.3333,FALSE
16,49,6,14,0.666667,3.4167,FALSE
6,34,19,5,0.5,2,FALSE
6,5,1,4,0,0.5,FALSE
2,1,0,0,0,1,FALSE
12,14,0,12,1,2,FALSE
