@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,15,3,7,0,1.3333,FALSE
12,32,17,11,0.333333,2.8571,FALSE
7,14,0,5,0,3,FALSE
10,37,14,8,0.714286,3.3333,FALSE
11,16,1,6,0,2.5,FALSE
21,44,24,21,0.8,1.125,FALSE
2,4,0,0,1,0.6667,FALSE
11,13,15,11,0,0.8333,FALSE
8,18,0,6,1,3,FALSE
4,3,3,2,0,1,FALSE
10,25,3,10,0,3.6667,FALSE
8,24,3,8,0,2.6667,FALSE
14,30,1,12,0,12.5,FALSE
17,31,245,4,0.666667,1.3462,FALSE
16,31,245,4,0.666667,1.3462,FALSE
2,4,0,1,1,0.6667,FALSE
5,8,1,5,1,0.3333,FALSE
24,18,10,7,1,1.4,FALSE
9,22,5,9,1,1.4286,FALSE
8,18,0,6,1,3,FALSE
34,136,1269,28,0.925926,1.3704,FALSE
12,25,4,9,0.666667,2,FALSE
6,16,2,6,1,2,FALSE
12,28,3,12,0,3,FALSE
14,16,0,14,1,3,FALSE
0,2,0,0,0,0,FALSE
5,9,4,5,1,0.5,FALSE
13,60,12,10,0,5.125,FALSE
11,65,41,11,1,2.7273,FALSE
4,8,4,4,1,0.5,FALSE
55,154,540,30,1,1.5574,FALSE
11,28,8,10,1,1.8,FALSE
10,8,28,3,0,1,FALSE
18,70,143,17,0,2.2174,FALSE
13,26,6,12,0.8,1.6,FALSE
17,88,56,15,0.909091,2.125,FALSE
11,31,3,11,0,3.6667,FALSE
8,21,16,5,0.875,1.75,FALSE
12,14,1,5,0,1.5,FALSE
16,50,105,12,0.888889,1.4737,FALSE
5,15,1,3,0,1,FALSE
13,31,4,9,0.5,3,FALSE
11,23,2,10,1,1.25,FALSE
11,34,2,11,1,3.5,FALSE
11,26,13,11,0.333333,1.3333,FALSE
11,27,6,10,0.8,1.2,FALSE
16,49,6,14,0.666667,3.4167,FALSE
11,45,22,11,1,0.7778,FALSE
1,8,0,0,1,1.4286,FALSE
10,2,1,2,0,1,FALSE
6,22,0,3,1,3,FALSE
9,13,6,9,0,0.75,FALSE
8,19,3,8,0,3,FALSE
6,8,1,4,0,1.5,FALSE
2,25,87,1,1,0.9444,FALSE
8,11,1,6,1,0.3333,FALSE
13,34,2,13,1,4.5,FALSE
15,26,29,7,1,1.5714,FALSE
13,22,2,12,1,1.75,FALSE
4,2,0,0,0,0,FALSE
12,31,13,12,0.333333,1.6667,FALSE
11,28,1,11,1,2.6667,FALSE
13,40,13,13,0.6,2.6667,FALSE
19,70,53,13,0.666667,1.4286,FALSE
17,34,1,13,0.75,2.5,FALSE
7,15,3,7,0,1.3333,FALSE
22,33,7,5,1,2.3333,FALSE
43,7,21,1,0,1,FALSE
10,20,13,10,0.8,0.6667,FALSE
10,30,4,10,1,1.75,TRUE
7,19,4,7,1,1.5,TRUE
8,27,35,5,1,1.5714,TRUE
31,96,28,27,0,2.875,TRUE
16,46,87,12,1,1.5,TRUE
7,16,4,6,1,1.5,TRUE
11,38,81,10,1,0.8667,TRUE
8,47,13,8,0.5,1.5,TRUE
14,19,1,12,1,2.3333,TRUE
12,14,0,12,1,2,TRUE
11,8,0,10,1,1.5,TRUE
13,5,10,3,0,1,TRUE
20,51,0,16,1,6.4,TRUE
26,63,20,26,1,1,TRUE
11,56,20,10,1,5.125,TRUE
19,15,1,15,0,3.5,TRUE
17,32,11,16,0.777778,2.8333,TRUE
71,45,13,21,1,2.1667,TRUE
4,29,58,3,1,1.5625,TRUE
9,49,4,7,1,3,TRUE
14,58,100,12,1,2.0588,TRUE
12,38,27,9,1,2,TRUE
5,30,1,3,0,4.5,TRUE
12,36,3,12,0.666667,3.7143,TRUE
38,108,39,37,0.5,2.2,TRUE
25,44,32,25,1,1.8889,TRUE
15,37,2,14,1,5.4,TRUE
14,16,0,14,1,3,TRUE
42,105,589,20,0.9,2.0426,TRUE
10,44,47,8,0.7,2.6,TRUE
17,68,43,15,0.777778,1.8,TRUE
20,33,8,18,1,2,TRUE
14,65,20,13,1,5.875,TRUE
10,32,3,10,1,4.3333,TRUE
15,53,25,7,1,2.9,TRUE
34,96,9,32,0.75,4.2857,TRUE
31,107,104,29,0.833333,3.5,TRUE
13,48,63,10,0.875,2,TRUE
13,1,0,2,0,1,TRUE
