@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,13,1,6,0.666667,0.6667,FALSE
12,25,4,9,0.666667,2,FALSE
11,92,349,11,1,1.6296,FALSE
23,77,34,19,0.714286,3.4118,FALSE
6,22,0,3,1,3,FALSE
16,55,14,12,1,3,FALSE
10,41,20,9,0.666667,2.375,FALSE
0,2,0,0,0,0,FALSE
10,12,66,3,0,1,FALSE
5,2,1,2,0,1,FALSE
6,7,0,3,1,1.6667,FALSE
10,8,28,3,0,1,FALSE
13,24,13,13,0.333333,1.3333,FALSE
10,25,3,10,0,3.6667,FALSE
7,4,6,1,0,1,FALSE
6,8,1,4,0,1.5,FALSE
55,154,540,30,1,1.5574,FALSE
5,8,1,5,1,0.3333,FALSE
11,24,3,11,0,3,FALSE
7,26,5,6,0.25,1.3333,FALSE
19,32,9,4,1,2.8571,FALSE
21,73,110,19,1,2.4286,FALSE
16,24,8,7,0.5,1.2,FALSE
10,12,26,3,0.428571,0.7778,FALSE
18,70,143,17,0,2.2174,FALSE
6,31,13,5,1,2.1667,FALSE
4,3,3,2,0,1,FALSE
7,2,1,2,0,1,FALSE
12,1,0,2,0,1,FALSE
7,15,3,7,0,1.3333,FALSE
10,38,13,9,1,3.4286,FALSE
5,9,4,5,1,0.5,FALSE
74,4,6,1,0,1,FALSE
2,4,0,1,1,0.6667,FALSE
71,48,1128,10,0,1,FALSE
8,18,0,6,1,3,FALSE
11,36,17,9,0.833333,1.9091,FALSE
13,22,2,12,1,1.75,FALSE
12,28,3,12,0,3,FALSE
9,26,3,9,0,3.6667,FALSE
8,21,16,5,0.875,1.75,FALSE
4,31,0,0,1,2,FALSE
9,22,5,9,1,1.4286,FALSE
14,48,33,7,0.5,1.4,FALSE
10,1,0,1,0,1,FALSE
10,28,9,9,0.5,0.6667,FALSE
10,23,13,10,0.333333,1.1667,FALSE
7,4,1,2,0,0.5,FALSE
7,9,1,7,0,0.5,FALSE
8,19,9,1,1,1.2,FALSE
6,34,19,5,0.5,2,FALSE
2,22,231,0,0,1,FALSE
13,14,0,2,1,1.4286,FALSE
2,4,0,0,1,0.6667,FALSE
6,16,2,6,1,2,FALSE
15,22,8,8,0.5,1,FALSE
6,10,22,3,0.666667,0.8889,FALSE
7,15,3,7,0,1.3333,FALSE
6,6,3,5,0,0.3333,FALSE
11,26,4,11,1,2.75,FALSE
14,22,15,9,0,2.3333,FALSE
24,18,10,7,1,1.4,FALSE
9,29,4,9,1,1.75,FALSE
7,9,1,7,0,0.5,FALSE
9,12,26,3,0.428571,0.7778,FALSE
9,29,0,6,1,1.1429,FALSE
8,11,1,6,1,0.3333,FALSE
6,22,0,3,1,3,FALSE
8,31,3,6,0.181818,1.1429,FALSE
14,53,78,10,1,2.5882,TRUE
13,26,0,6,1,1.4,TRUE
23,33,7,5,1,2.3333,TRUE
14,35,0,7,1,1.5,TRUE
31,96,28,27,0,2.875,TRUE
18,52,37,15,1,2.0667,TRUE
39,96,30,38,1,2.3333,TRUE
71,45,13,21,1,2.1667,TRUE
42,105,589,20,0.9,2.0426,TRUE
25,44,32,25,1,1.8889,TRUE
17,68,43,15,0.777778,1.8,TRUE
28,84,99,28,1,2.6,TRUE
19,15,1,15,0,3.5,TRUE
11,2,1,3,0,1,TRUE
34,52,60,12,1,2.8125,TRUE
15,38,2,14,1,5.6,TRUE
31,107,104,29,0.833333,3.5,TRUE
17,38,20,17,1,1.625,TRUE
10,29,20,10,1,1.25,TRUE
16,46,87,12,1,1.5,TRUE
17,57,2,16,1,7.75,TRUE
12,14,0,12,1,2,TRUE
14,74,299,12,1,2.0333,TRUE
29,92,213,27,0.714286,2.3704,TRUE
38,108,39,37,0.5,2.2,TRUE
20,33,8,18,1,2,TRUE
8,47,13,8,0.5,1.5,TRUE
15,53,25,7,1,2.9,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
15,58,100,13,1,2.0588,TRUE
4,22,2,3,1,1.75,TRUE
12,60,0,11,1,8.2,TRUE
7,16,4,6,1,1.5,TRUE
30,103,48,28,0.833333,4.0625,TRUE
15,1,0,3,0,1,TRUE
10,32,3,10,1,4.3333,TRUE
25,9,36,4,0,1,TRUE
11,58,28,10,0.666667,4.5556,TRUE
8,8,4,7,1,0.75,TRUE
17,32,11,16,0.777778,2.8333,TRUE
18,58,43,16,0.666667,2.6667,TRUE
18,71,1,16,0.857143,2.7273,TRUE
35,101,3,33,1,1.6667,TRUE
14,58,100,12,1,2.0588,TRUE
28,87,150,26,0.727273,2.9167,TRUE
15,38,7,14,0.666667,4,TRUE
26,63,20,26,1,1,TRUE
11,8,0,10,1,1.5,TRUE
5,8,1,5,1,0.3333,TRUE
34,96,9,32,0.75,4.2857,TRUE
7,22,11,4,1,1.9,TRUE
20,51,0,16,1,6.4,TRUE
11,6,1,3,0,0,TRUE
10,16,3,10,0,1.6667,TRUE
20,62,0,20,1,1.625,TRUE
31,36,22,14,1,1.75,TRUE
6,6,3,5,0,0.3333,TRUE
13,26,2,11,1,3.5,TRUE
26,77,99,26,1,2.6,TRUE
15,61,234,11,1,2.08,TRUE
14,19,1,12,1,2.3333,TRUE
9,27,3,9,0,2.6667,TRUE
15,37,2,14,1,5.4,TRUE
17,39,30,16,0.75,1.3333,TRUE
13,5,10,3,0,1,TRUE
15,14,1,10,0,3.5,TRUE
10,30,4,10,1,1.75,TRUE
38,102,30,37,1,2.2222,TRUE
4,13,1,4,0,0.6667,TRUE
