@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,13,6,9,0,0.75,FALSE
11,26,13,11,0.333333,1.3333,FALSE
16,31,245,4,0.666667,1.3462,FALSE
5,8,1,5,1,0.3333,FALSE
9,44,5,9,0.75,3.4286,FALSE
12,25,4,9,0.666667,2,FALSE
11,16,1,6,0,2.5,FALSE
9,21,20,8,0.666667,0.875,FALSE
18,46,14,16,1,2.25,FALSE
4,1,0,2,0,1,FALSE
11,3,0,3,0,0,FALSE
12,32,17,11,0.333333,2.8571,FALSE
0,2,0,0,0,0,FALSE
6,7,0,3,1,1.6667,FALSE
11,13,15,11,0,0.8333,FALSE
14,22,15,9,0,2.3333,FALSE
11,28,1,11,1,2.6667,FALSE
13,40,13,13,0.6,2.6667,FALSE
2,8,3,1,0,0,FALSE
6,16,2,6,1,2,FALSE
8,14,1,8,0,0.5,FALSE
18,70,143,17,0,2.2174,FALSE
7,29,11,6,0.2,1.2857,FALSE
15,32,9,14,0.777778,2.8333,FALSE
8,21,16,5,0.875,1.75,FALSE
11,24,6,11,1,1.75,FALSE
8,24,3,8,0,2.6667,FALSE
10,23,13,10,0.333333,1.1667,FALSE
8,4,6,2,0,1,FALSE
10,2,1,2,0,1,FALSE
12,14,1,5,0,1.5,FALSE
6,34,19,5,0.5,2,FALSE
11,24,3,11,0,3,FALSE
0,2,0,0,0,0,FALSE
4,18,13,4,1,0.6667,FALSE
11,33,6,11,0.666667,4.2,FALSE
5,2,1,2,0,1,FALSE
82,6,3,0,1,0,FALSE
20,29,6,20,0.666667,2,FALSE
18,44,781,0,1,0.9767,FALSE
10,37,14,8,0.714286,3.3333,FALSE
14,16,0,14,1,3,FALSE
6,5,1,4,0,0.5,FALSE
5,9,4,5,1,0.5,FALSE
14,67,0,13,1,10.4,FALSE
21,64,0,21,1,1.625,FALSE
4,31,0,0,1,2,FALSE
13,31,4,9,0.5,3,FALSE
14,41,0,10,1,1.7,FALSE
16,34,257,4,0.615385,1.2692,FALSE
2,12,22,1,1,1.2222,FALSE
29,76,172,17,0.714286,1.875,FALSE
46,7,21,1,0,1,FALSE
20,37,13,19,0.5,1.8333,FALSE
19,70,53,13,0.666667,1.4286,FALSE
7,14,0,5,0,3,FALSE
17,61,6,16,0.8,6.4,FALSE
10,25,3,10,0,3.6667,FALSE
43,7,21,1,0,1,FALSE
5,9,4,5,1,0.5,FALSE
16,49,6,14,0.666667,3.4167,FALSE
11,38,0,11,0.75,5.2857,FALSE
1,8,0,0,1,1.4286,FALSE
25,35,20,14,0.8,1.75,FALSE
10,24,11,9,0.666667,2.8333,FALSE
1,8,0,0,1,1.4286,FALSE
12,29,2,12,1,2.25,FALSE
12,31,6,12,0.666667,2.4,FALSE
12,19,6,8,1,3.2,FALSE
17,39,30,16,0.75,1.3333,TRUE
17,32,11,16,0.777778,2.8333,TRUE
35,101,3,33,1,1.6667,TRUE
18,52,37,15,1,2.0667,TRUE
28,84,99,28,1,2.6,TRUE
4,29,58,3,1,1.5625,TRUE
17,57,2,16,1,7.75,TRUE
10,29,20,10,1,1.25,TRUE
23,33,7,5,1,2.3333,TRUE
11,56,20,10,1,5.125,TRUE
26,77,99,26,1,2.6,TRUE
16,46,87,12,1,1.5,TRUE
13,48,63,10,0.875,2,TRUE
20,62,0,20,1,1.625,TRUE
25,44,32,25,1,1.8889,TRUE
29,64,38,28,1,2.0833,TRUE
10,32,3,10,1,4.3333,TRUE
14,65,20,13,1,5.875,TRUE
12,60,0,11,1,8.2,TRUE
20,33,8,18,1,2,TRUE
14,16,0,14,1,3,TRUE
4,13,1,4,0,0.6667,TRUE
18,58,43,16,0.666667,2.6667,TRUE
14,53,78,10,1,2.5882,TRUE
31,107,104,29,0.833333,3.5,TRUE
12,36,3,12,0.666667,3.7143,TRUE
28,87,150,26,0.727273,2.9167,TRUE
