@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
11,8,0,10,1,1.5,FALSE
8,31,3,6,0.181818,1.1429,FALSE
15,8,1,4,0,2.5,FALSE
11,3,0,3,0,0,FALSE
55,154,540,30,1,1.5574,FALSE
14,22,15,9,0,2.3333,FALSE
18,70,143,17,0,2.2174,FALSE
11,34,2,11,1,3.5,FALSE
13,24,13,13,0.333333,1.3333,FALSE
10,2,1,2,0,1,FALSE
8,14,3,8,0,1.3333,FALSE
10,8,28,3,0,1,FALSE
4,8,28,0,0,1,FALSE
0,2,0,0,0,0,FALSE
6,5,1,4,0,0.5,FALSE
6,26,0,3,1,4.2,FALSE
10,67,52,10,0.666667,2.25,FALSE
12,19,6,8,1,3.2,FALSE
2,1,0,0,0,1,FALSE
13,44,7,10,0.181818,1.5455,FALSE
5,9,4,5,1,0.5,FALSE
11,32,13,10,0.5,1.6667,FALSE
21,64,0,21,1,1.625,FALSE
10,21,13,10,0.333333,1.1667,FALSE
9,22,5,9,1,1.4286,FALSE
46,7,21,1,0,1,FALSE
10,25,3,10,0,3.6667,FALSE
14,30,0,12,1,4.75,FALSE
7,17,8,5,0.666667,1.6,FALSE
2,8,3,1,0,0,FALSE
5,12,3,4,0,1,FALSE
10,23,13,10,0.333333,1.1667,FALSE
9,12,26,3,0.428571,0.7778,FALSE
7,42,9,4,1,3.2857,FALSE
5,9,4,5,1,0.5,FALSE
8,14,1,8,0,0.5,FALSE
55,4,6,1,0,1,FALSE
12,34,13,12,0.333333,2.3333,FALSE
4,3,3,2,0,1,FALSE
11,28,1,11,1,2.6667,FALSE
6,10,22,3,0.666667,0.8889,FALSE
20,29,6,20,0.666667,2,FALSE
12,30,13,12,0.333333,2.1667,FALSE
9,2,1,1,0,1,FALSE
9,28,6,9,0.666667,0.8,FALSE
23,54,76,13,0.888889,2.2353,FALSE
11,92,349,11,1,1.6296,FALSE
12,31,0,12,0.25,0.6,FALSE
2,12,22,1,1,1.2222,FALSE
8,11,1,6,1,0.3333,FALSE
11,27,6,10,0.8,1.2,FALSE
12,29,3,12,0,3.3333,FALSE
4,2,1,2,0,1,FALSE
12,30,13,12,0.333333,2.5,FALSE
12,10,0,9,1,0.6,FALSE
8,17,0,6,1,3,FALSE
9,26,3,9,0,3.6667,FALSE
5,1,0,2,0,1,FALSE
88,6,3,0,1,0,FALSE
4,2,1,2,0,1,FALSE
25,79,66,24,0.5,2.7692,FALSE
10,23,13,10,0.333333,1.1667,FALSE
3,30,26,3,1,1.625,FALSE
8,19,9,1,1,1.2,FALSE
9,44,5,9,0.75,3.4286,FALSE
13,60,12,10,0,5.125,FALSE
11,26,13,11,0.333333,1.3333,FALSE
12,31,6,12,0.666667,2.4,FALSE
10,35,3,9,1,1,FALSE
13,1,0,2,0,1,TRUE
8,47,13,8,0.5,1.5,TRUE
11,8,0,10,1,1.5,TRUE
38,102,30,37,1,2.2222,TRUE
17,39,30,16,0.75,1.3333,TRUE
14,35,0,7,1,1.5,TRUE
20,51,0,16,1,6.4,TRUE
38,108,39,37,0.5,2.2,TRUE
9,49,4,7,1,3,TRUE
26,77,99,26,1,2.6,TRUE
15,61,234,11,1,2.08,TRUE
10,29,20,10,1,1.25,TRUE
13,48,63,10,0.875,2,TRUE
17,68,43,15,0.777778,1.8,TRUE
7,19,4,7,1,1.5,TRUE
15,37,2,14,1,5.4,TRUE
31,107,104,29,0.833333,3.5,TRUE
31,36,22,14,1,1.75,TRUE
34,52,60,12,1,2.8125,TRUE
