@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,16,3,5,0,3,FALSE
2,22,231,0,0,1,FALSE
9,29,0,6,1,1.1429,FALSE
15,35,13,15,0.333333,2,FALSE
11,6,15,1,0,1,FALSE
8,27,35,5,1,1.5714,FALSE
13,22,2,12,1,1.75,FALSE
14,15,1,7,0,1.5,FALSE
10,35,3,9,1,1,FALSE
6,26,0,3,1,4.2,FALSE
8,29,4,8,1,1.75,FALSE
10,29,0,8,1,2.125,FALSE
0,2,0,0,0,0,FALSE
5,9,4,5,1,0.5,FALSE
11,27,6,10,0.8,1.2,FALSE
8,20,8,8,0.857143,1.8,FALSE
9,44,5,9,0.75,3.4286,FALSE
8,17,9,5,1,1.8571,FALSE
23,54,76,13,0.888889,2.2353,FALSE
6,4,1,0,0,0,FALSE
2,1,0,0,0,1,FALSE
20,59,2,20,0.75,0.6,FALSE
11,24,3,11,0,3,FALSE
12,34,13,12,0.333333,2.3333,FALSE
9,12,26,3,0.428571,0.7778,FALSE
82,6,3,0,1,0,FALSE
11,26,13,11,0.333333,1.3333,FALSE
12,31,13,12,0.333333,1.6667,FALSE
2,3,1,0,0,0,FALSE
12,31,6,12,0.666667,2.4,FALSE
56,47,1081,9,0,1,FALSE
11,28,8,10,1,1.8,FALSE
4,1,0,2,0,1,FALSE
11,28,1,11,1,2.6667,FALSE
8,19,9,1,1,1.2,FALSE
12,10,0,9,1,0.6,FALSE
8,18,0,6,1,3,FALSE
7,15,3,7,0,1.3333,FALSE
6,22,0,3,1,3,FALSE
5,8,1,5,1,0.3333,FALSE
2,4,0,1,1,0.6667,FALSE
5,9,4,5,1,0.5,FALSE
9,36,11,7,0.833333,1.9,FALSE
4,3,3,2,0,1,FALSE
7,4,6,1,0,1,FALSE
11,65,41,11,1,2.7273,FALSE
17,31,245,4,0.666667,1.3462,FALSE
4,31,0,0,1,2,FALSE
5,9,4,5,1,0.5,FALSE
7,14,0,5,0,3,FALSE
20,29,6,20,0.666667,2,FALSE
10,41,20,9,0.666667,2.375,FALSE
17,34,1,13,0.75,2.5,FALSE
8,19,3,8,0,3,FALSE
13,60,12,10,0,5.125,FALSE
10,29,2,10,1,5,FALSE
9,22,3,9,0,3.3333,FALSE
11,92,349,11,1,1.6296,FALSE
7,23,16,4,0.75,1,FALSE
5,9,4,5,1,0.5,FALSE
11,26,4,11,1,2.75,FALSE
6,22,0,3,1,3,FALSE
10,20,0,7,1,0.8333,FALSE
12,30,13,12,0.333333,2.1667,FALSE
16,50,59,15,0.875,1.0667,FALSE
2,12,22,1,1,1.2222,FALSE
11,32,13,10,0.5,1.6667,FALSE
10,23,13,10,0.333333,1.1667,FALSE
14,14,1,10,0,3.5,FALSE
17,57,2,16,1,7.75,TRUE
8,13,2,8,1,1,TRUE
11,38,81,10,1,0.8667,TRUE
6,6,3,5,0,0.3333,TRUE
17,38,20,17,1,1.625,TRUE
28,87,150,26,0.727273,2.9167,TRUE
15,53,25,7,1,2.9,TRUE
17,39,30,16,0.75,1.3333,TRUE
71,45,13,21,1,2.1667,TRUE
10,36,2,10,1,4.5,TRUE
4,22,2,3,1,1.75,TRUE
42,105,589,20,0.9,2.0426,TRUE
12,38,27,9,1,2,TRUE
30,103,48,28,0.833333,4.0625,TRUE
8,47,13,8,0.5,1.5,TRUE
12,14,0,12,1,2,TRUE
19,15,1,15,0,3.5,TRUE
15,37,2,14,1,5.4,TRUE
31,107,104,29,0.833333,3.5,TRUE
35,101,3,33,1,1.6667,TRUE
8,27,35,5,1,1.5714,TRUE
20,62,0,20,1,1.625,TRUE
25,9,36,4,0,1,TRUE
16,46,87,12,1,1.5,TRUE
12,60,0,11,1,8.2,TRUE
18,58,43,16,0.666667,2.6667,TRUE
9,49,4,7,1,3,TRUE
11,28,6,11,0.666667,3.2,TRUE
4,13,1,4,0,0.6667,TRUE
12,36,3,12,0.666667,3.7143,TRUE
20,25,2,20,1,2.25,TRUE
10,44,47,8,0.7,2.6,TRUE
15,61,234,11,1,2.08,TRUE
7,16,4,6,1,1.5,TRUE
18,71,1,16,0.857143,2.7273,TRUE
14,74,299,12,1,2.0333,TRUE
11,2,1,3,0,1,TRUE
13,35,20,13,1,1.5,TRUE
10,32,3,10,1,4.3333,TRUE
14,58,100,12,1,2.0588,TRUE
14,16,0,14,1,3,TRUE
11,58,28,10,0.666667,4.5556,TRUE
29,64,38,28,1,2.0833,TRUE
7,22,11,4,1,1.9,TRUE
39,96,30,38,1,2.3333,TRUE
10,30,4,10,1,1.75,TRUE
13,26,0,6,1,1.4,TRUE
13,26,2,11,1,3.5,TRUE
15,1,0,3,0,1,TRUE
20,51,0,16,1,6.4,TRUE
34,96,9,32,0.75,4.2857,TRUE
23,33,7,5,1,2.3333,TRUE
9,27,3,9,0,2.6667,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
15,38,7,14,0.666667,4,TRUE
10,16,3,10,0,1.6667,TRUE
38,102,30,37,1,2.2222,TRUE
31,36,22,14,1,1.75,TRUE
14,65,20,13,1,5.875,TRUE
28,84,99,28,1,2.6,TRUE
34,52,60,12,1,2.8125,TRUE
4,29,58,3,1,1.5625,TRUE
9,17,13,8,1,0.8571,TRUE
13,36,493,0,1,0.9714,TRUE
14,53,78,10,1,2.5882,TRUE
5,30,1,3,0,4.5,TRUE
14,19,1,12,1,2.3333,TRUE
29,92,213,27,0.714286,2.3704,TRUE
15,58,100,13,1,2.0588,TRUE
