@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,18,0,6,1,3,FALSE
5,9,4,5,1,0.5,FALSE
7,4,1,2,0,0.5,FALSE
10,23,13,10,0.333333,1.1667,FALSE
12,1,0,2,0,1,FALSE
12,10,0,9,1,0.6,FALSE
7,29,11,6,0.2,1.2857,FALSE
4,18,13,4,1,0.6667,FALSE
0,2,0,0,0,0,FALSE
6,22,0,3,1,3,FALSE
14,15,1,7,0,1.5,FALSE
7,2,1,2,0,1,FALSE
13,40,13,13,0.6,2.6667,FALSE
11,92,349,11,1,1.6296,FALSE
12,14,0,12,1,2,FALSE
9,44,5,9,0.75,3.4286,FALSE
21,44,24,21,0.8,1.125,FALSE
18,15,1,15,0,3.5,FALSE
13,24,13,13,0.333333,1.3333,FALSE
7,15,3,7,0,1.3333,FALSE
10,30,2,10,1,4.25,FALSE
2,1,0,0,0,1,FALSE
10,35,3,9,1,1,FALSE
11,28,8,10,1,1.8,FALSE
13,28,3,13,0,3.3333,FALSE
10,12,66,3,0,1,FALSE
7,4,1,2,0,0.5,FALSE
20,37,13,19,0.5,1.8333,FALSE
12,29,2,12,1,2.25,FALSE
14,17,10,2,0,2,FALSE
11,6,15,1,0,1,FALSE
16,50,105,12,0.888889,1.4737,FALSE
6,5,1,4,0,0.5,FALSE
13,26,6,12,0.8,1.6,FALSE
8,24,3,8,0,2.6667,FALSE
11,26,4,11,1,2.75,FALSE
20,29,6,20,0.666667,2,FALSE
12,30,322,0,1,0.9655,FALSE
11,32,13,10,0.5,1.6667,FALSE
11,27,6,10,0.8,1.2,FALSE
6,26,0,3,1,4.2,FALSE
5,9,4,5,1,0.5,FALSE
4,31,0,0,1,2,FALSE
82,6,3,0,1,0,FALSE
10,2,1,2,0,1,FALSE
12,19,6,8,1,3.2,FALSE
11,41,6,11,0.923077,3.8,FALSE
7,15,3,7,0,1.3333,FALSE
8,24,3,8,0,2.6667,FALSE
9,32,30,6,0.857143,1.4615,FALSE
6,16,2,6,1,2,FALSE
10,2,1,2,0,1,FALSE
7,17,8,5,0.666667,1.6,FALSE
2,8,3,1,0,0,FALSE
7,26,5,6,0.25,1.3333,FALSE
11,31,3,11,0,3.6667,FALSE
5,15,1,3,0,1,FALSE
6,8,1,4,0,1.5,FALSE
11,24,6,11,1,1.75,FALSE
8,17,0,6,1,3,FALSE
14,14,1,10,0,3.5,FALSE
14,22,15,9,0,2.3333,FALSE
8,18,4,6,0.666667,1.5,FALSE
10,8,28,3,0,1,FALSE
8,18,0,6,1,3,FALSE
9,12,26,3,0.428571,0.7778,FALSE
10,16,3,10,0,1.6667,FALSE
10,41,20,9,0.666667,2.375,FALSE
7,22,11,4,1,1.9,FALSE
34,52,60,12,1,2.8125,TRUE
15,38,7,14,0.666667,4,TRUE
15,53,25,7,1,2.9,TRUE
20,33,8,18,1,2,TRUE
29,64,38,28,1,2.0833,TRUE
8,8,4,7,1,0.75,TRUE
18,58,43,16,0.666667,2.6667,TRUE
14,74,299,12,1,2.0333,TRUE
31,96,28,27,0,2.875,TRUE
8,27,35,5,1,1.5714,TRUE
11,8,0,10,1,1.5,TRUE
20,51,0,16,1,6.4,TRUE
11,56,20,10,1,5.125,TRUE
26,63,20,26,1,1,TRUE
8,13,2,8,1,1,TRUE
39,96,30,38,1,2.3333,TRUE
5,30,1,3,0,4.5,TRUE
10,30,4,10,1,1.75,TRUE
13,5,10,3,0,1,TRUE
23,33,7,5,1,2.3333,TRUE
15,14,1,10,0,3.5,TRUE
12,14,0,12,1,2,TRUE
13,26,2,11,1,3.5,TRUE
38,108,39,37,0.5,2.2,TRUE
11,58,28,10,0.666667,4.5556,TRUE
14,35,0,7,1,1.5,TRUE
11,28,6,11,0.666667,3.2,TRUE
45,147,490,29,0.909091,1.4667,TRUE
26,77,99,26,1,2.6,TRUE
31,36,22,14,1,1.75,TRUE
10,29,20,10,1,1.25,TRUE
15,37,2,14,1,5.4,TRUE
7,22,11,4,1,1.9,TRUE
29,92,213,27,0.714286,2.3704,TRUE
15,61,234,11,1,2.08,TRUE
11,2,1,3,0,1,TRUE
71,45,13,21,1,2.1667,TRUE
4,22,2,3,1,1.75,TRUE
4,13,1,4,0,0.6667,TRUE
16,46,87,12,1,1.5,TRUE
4,29,58,3,1,1.5625,TRUE
7,16,4,6,1,1.5,TRUE
12,37,2,7,1,2.5833,TRUE
34,96,9,32,0.75,4.2857,TRUE
15,38,2,14,1,5.6,TRUE
13,35,20,13,1,1.5,TRUE
5,8,1,5,1,0.3333,TRUE
14,58,100,12,1,2.0588,TRUE
13,48,63,10,0.875,2,TRUE
25,9,36,4,0,1,TRUE
12,60,0,11,1,8.2,TRUE
25,44,32,25,1,1.8889,TRUE
19,15,1,15,0,3.5,TRUE
10,44,47,8,0.7,2.6,TRUE
14,53,78,10,1,2.5882,TRUE
35,101,3,33,1,1.6667,TRUE
17,68,43,15,0.777778,1.8,TRUE
18,52,37,15,1,2.0667,TRUE
12,36,3,12,0.666667,3.7143,TRUE
14,16,0,14,1,3,TRUE
13,1,0,2,0,1,TRUE
13,26,0,6,1,1.4,TRUE
11,38,81,10,1,0.8667,TRUE
7,19,4,7,1,1.5,TRUE
12,38,27,9,1,2,TRUE
15,58,100,13,1,2.0588,TRUE
18,71,1,16,0.857143,2.7273,TRUE
31,107,104,29,0.833333,3.5,TRUE
11,6,1,3,0,0,TRUE
