@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,17,0,6,1,3,FALSE
4,31,0,0,1,2,FALSE
7,11,6,6,0.5,0.5,FALSE
7,4,1,2,0,0.5,FALSE
10,35,3,9,1,1,FALSE
8,18,4,6,0.666667,1.5,FALSE
10,25,3,10,0,3.6667,FALSE
8,17,9,5,1,1.8571,FALSE
5,9,4,5,1,0.5,FALSE
7,19,2,7,1,1,FALSE
7,12,1,2,0,0.8333,FALSE
14,68,28,13,0.666667,5.2222,FALSE
10,29,0,8,1,2.125,FALSE
7,17,8,5,0.666667,1.8,FALSE
8,18,0,6,1,3,FALSE
5,9,4,5,1,0.5,FALSE
17,62,103,15,0.909091,2.0556,FALSE
5,15,1,3,0,1,FALSE
12,22,3,10,1,3.3333,FALSE
24,61,30,24,0.75,0.8889,FALSE
6,22,0,3,1,3,FALSE
12,14,0,12,1,2,FALSE
9,32,30,6,0.857143,1.4615,FALSE
9,13,6,9,0,0.75,FALSE
3,30,26,3,1,1.625,FALSE
11,3,0,3,0,0,FALSE
4,2,1,2,0,1,FALSE
11,26,4,11,1,2.75,FALSE
16,31,245,4,0.666667,1.3462,FALSE
11,32,13,10,0.5,1.6667,FALSE
2,7,1,1,0,1.3333,FALSE
14,33,6,14,0.8,1.4,FALSE
10,28,9,9,0.5,0.6667,FALSE
2,4,0,0,1,0.6667,FALSE
11,28,8,10,1,1.8,FALSE
10,41,20,9,0.666667,2.375,FALSE
16,50,59,15,0.875,1.0667,FALSE
11,13,15,11,0,0.8333,FALSE
14,22,15,9,0,2.3333,FALSE
14,46,0,9,1,3.2857,FALSE
15,35,13,15,0.333333,2,FALSE
13,60,65,10,0.454545,1.8889,FALSE
4,8,4,4,1,0.5,FALSE
13,34,2,13,1,4.5,FALSE
17,42,28,17,0.666667,1.5556,FALSE
5,12,3,4,0,1,FALSE
5,9,4,5,1,0.5,FALSE
14,30,0,12,1,4.75,FALSE
2,4,0,1,1,0.6667,FALSE
8,18,8,7,0.5,0.8,FALSE
20,29,6,20,0.666667,2,FALSE
7,4,6,1,0,1,FALSE
11,18,10,9,1,0.6,FALSE
7,16,3,5,0,3.3333,FALSE
23,54,76,13,0.888889,2.2353,FALSE
16,24,8,7,0.5,1.2,FALSE
12,1,0,2,0,1,FALSE
14,17,10,2,0,2,FALSE
8,11,1,6,1,0.3333,FALSE
2,1,0,0,0,1,FALSE
17,88,56,15,0.909091,2.125,FALSE
12,34,13,12,0.333333,2.3333,FALSE
22,33,7,5,1,2.3333,FALSE
14,15,1,7,0,1.5,FALSE
24,18,10,7,1,1.4,FALSE
8,29,4,8,1,1.75,FALSE
10,3,3,1,0,1,FALSE
14,41,0,10,1,1.7,FALSE
6,26,0,3,1,4.2,FALSE
26,63,20,26,1,1,TRUE
7,22,11,4,1,1.9,TRUE
12,37,2,7,1,2.5833,TRUE
15,37,2,14,1,5.4,TRUE
13,26,2,11,1,3.5,TRUE
4,29,58,3,1,1.5625,TRUE
10,30,4,10,1,1.75,TRUE
23,33,7,5,1,2.3333,TRUE
13,26,0,6,1,1.4,TRUE
12,36,3,12,0.666667,3.7143,TRUE
13,1,0,2,0,1,TRUE
9,27,3,9,0,2.6667,TRUE
28,87,150,26,0.727273,2.9167,TRUE
4,22,2,3,1,1.75,TRUE
17,38,20,17,1,1.625,TRUE
4,13,1,4,0,0.6667,TRUE
71,45,13,21,1,2.1667,TRUE
34,96,9,32,0.75,4.2857,TRUE
30,103,48,28,0.833333,4.0625,TRUE
17,68,43,15,0.777778,1.8,TRUE
15,1,0,3,0,1,TRUE
17,32,11,16,0.777778,2.8333,TRUE
20,33,8,18,1,2,TRUE
9,49,4,7,1,3,TRUE
26,77,99,26,1,2.6,TRUE
15,53,25,7,1,2.9,TRUE
28,84,99,28,1,2.6,TRUE
12,38,27,9,1,2,TRUE
11,2,1,3,0,1,TRUE
8,27,35,5,1,1.5714,TRUE
15,14,1,10,0,3.5,TRUE
29,64,38,28,1,2.0833,TRUE
10,29,20,10,1,1.25,TRUE
31,96,28,27,0,2.875,TRUE
25,9,36,4,0,1,TRUE
8,47,13,8,0.5,1.5,TRUE
38,108,39,37,0.5,2.2,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
19,15,1,15,0,3.5,TRUE
35,101,3,33,1,1.6667,TRUE
42,105,589,20,0.9,2.0426,TRUE
11,38,81,10,1,0.8667,TRUE
20,25,2,20,1,2.25,TRUE
31,107,104,29,0.833333,3.5,TRUE
11,56,20,10,1,5.125,TRUE
6,6,3,5,0,0.3333,TRUE
20,51,0,16,1,6.4,TRUE
13,5,10,3,0,1,TRUE
14,53,78,10,1,2.5882,TRUE
16,46,87,12,1,1.5,TRUE
12,14,0,12,1,2,TRUE
13,48,63,10,0.875,2,TRUE
25,44,32,25,1,1.8889,TRUE
14,19,1,12,1,2.3333,TRUE
14,74,299,12,1,2.0333,TRUE
17,39,30,16,0.75,1.3333,TRUE
14,58,100,12,1,2.0588,TRUE
10,36,2,10,1,4.5,TRUE
13,35,20,13,1,1.5,TRUE
20,62,0,20,1,1.625,TRUE
29,92,213,27,0.714286,2.3704,TRUE
9,17,13,8,1,0.8571,TRUE
15,61,234,11,1,2.08,TRUE
15,38,7,14,0.666667,4,TRUE
13,36,493,0,1,0.9714,TRUE
14,35,0,7,1,1.5,TRUE
45,147,490,29,0.909091,1.4667,TRUE
11,58,28,10,0.666667,4.5556,TRUE
15,38,2,14,1,5.6,TRUE
