@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
11,34,2,11,1,3.5,FALSE
1,13,0,0,0,0.5,FALSE
8,18,8,7,0.5,0.8,FALSE
1,8,0,0,1,1.4286,FALSE
4,3,3,2,0,1,FALSE
8,17,9,5,1,1.8571,FALSE
12,65,3,11,0.5,7,FALSE
23,77,34,19,0.714286,3.4118,FALSE
7,23,16,4,0.75,1,FALSE
16,55,14,12,1,3,FALSE
13,35,7,13,0.857143,1.8571,FALSE
21,47,0,19,1,1.6,FALSE
17,79,1,15,0.857143,2.7273,FALSE
10,21,13,10,0.333333,1.1667,FALSE
12,30,13,12,0.333333,2.5,FALSE
16,30,1,14,0,12.5,FALSE
4,8,4,4,1,0.5,FALSE
5,12,3,4,0,1,FALSE
10,8,28,3,0,1,FALSE
1,1,0,0,0,1,FALSE
4,3,3,2,0,1,FALSE
6,6,3,5,0,0.3333,FALSE
5,15,1,3,0,1,FALSE
13,60,65,10,0.454545,1.8889,FALSE
14,16,0,14,1,3,FALSE
12,31,13,12,0.333333,1.6667,FALSE
8,19,9,1,1,1.2,FALSE
17,34,1,13,0.75,2.5,FALSE
0,2,0,0,0,0,FALSE
11,65,41,11,1,2.7273,FALSE
11,6,15,1,0,1,FALSE
11,32,13,10,0.5,1.6667,FALSE
10,13,1,6,0.666667,0.6667,FALSE
9,22,3,9,0,3.3333,FALSE
10,20,0,7,1,0.8333,FALSE
33,10,45,5,0,1,FALSE
24,61,30,24,0.75,0.8889,FALSE
6,26,0,3,1,4.2,FALSE
10,12,66,3,0,1,FALSE
71,48,1128,10,0,1,FALSE
9,1,0,1,0,1,FALSE
4,3,3,2,0,1,FALSE
8,11,1,6,1,0.3333,FALSE
5,9,4,5,1,0.5,FALSE
5,9,4,5,1,0.5,FALSE
9,28,6,9,0.666667,0.8,FALSE
6,33,2,5,1,1.6,FALSE
7,13,3,7,0,1.3333,FALSE
21,64,0,21,1,1.625,FALSE
16,50,59,15,0.875,1.0667,FALSE
13,24,13,13,0.333333,1.3333,FALSE
6,26,0,3,1,4.2,FALSE
9,38,4,9,1,5.4,FALSE
11,31,3,11,0,3.6667,FALSE
13,40,13,13,0.6,2.6667,FALSE
11,13,15,11,0,0.8333,FALSE
7,2,1,2,0,1,FALSE
11,92,349,11,1,1.6296,FALSE
8,19,9,1,1,1.2,FALSE
9,22,3,9,0,4,FALSE
9,21,20,8,0.666667,0.875,FALSE
20,59,2,20,0.75,0.6,FALSE
15,22,8,8,0.5,1,FALSE
6,7,0,3,1,1.6667,FALSE
12,14,1,5,0,1.5,FALSE
12,30,13,12,0.333333,2.1667,FALSE
14,30,0,12,1,4.75,FALSE
9,29,4,9,1,1.75,FALSE
11,8,0,10,1,1.5,FALSE
14,74,299,12,1,2.0333,TRUE
34,96,9,32,0.75,4.2857,TRUE
10,30,4,10,1,1.75,TRUE
14,35,0,7,1,1.5,TRUE
12,14,0,12,1,2,TRUE
12,37,2,7,1,2.5833,TRUE
20,25,2,20,1,2.25,TRUE
31,107,104,29,0.833333,3.5,TRUE
26,63,20,26,1,1,TRUE
29,92,213,27,0.714286,2.3704,TRUE
9,49,4,7,1,3,TRUE
14,53,78,10,1,2.5882,TRUE
14,16,0,14,1,3,TRUE
11,28,6,11,0.666667,3.2,TRUE
42,105,589,20,0.9,2.0426,TRUE
6,6,3,5,0,0.3333,TRUE
11,6,1,3,0,0,TRUE
4,13,1,4,0,0.6667,TRUE
13,5,10,3,0,1,TRUE
10,44,47,8,0.7,2.6,TRUE
15,38,7,14,0.666667,4,TRUE
39,96,30,38,1,2.3333,TRUE
10,29,20,10,1,1.25,TRUE
15,14,1,10,0,3.5,TRUE
9,27,3,9,0,2.6667,TRUE
12,36,3,12,0.666667,3.7143,TRUE
10,36,2,10,1,4.5,TRUE
11,38,81,10,1,0.8667,TRUE
7,22,11,4,1,1.9,TRUE
45,147,490,29,0.909091,1.4667,TRUE
71,45,13,21,1,2.1667,TRUE
17,38,20,17,1,1.625,TRUE
14,58,100,12,1,2.0588,TRUE
31,96,28,27,0,2.875,TRUE
4,22,2,3,1,1.75,TRUE
17,68,43,15,0.777778,1.8,TRUE
17,39,30,16,0.75,1.3333,TRUE
8,8,4,7,1,0.75,TRUE
13,26,0,6,1,1.4,TRUE
19,15,1,15,0,3.5,TRUE
28,87,150,26,0.727273,2.9167,TRUE
14,65,20,13,1,5.875,TRUE
18,71,1,16,0.857143,2.7273,TRUE
35,101,3,33,1,1.6667,TRUE
15,53,25,7,1,2.9,TRUE
9,17,13,8,1,0.8571,TRUE
25,44,32,25,1,1.8889,TRUE
5,30,1,3,0,4.5,TRUE
20,62,0,20,1,1.625,TRUE
5,8,1,5,1,0.3333,TRUE
38,102,30,37,1,2.2222,TRUE
38,108,39,37,0.5,2.2,TRUE
15,58,100,13,1,2.0588,TRUE
17,32,11,16,0.777778,2.8333,TRUE
7,19,4,7,1,1.5,TRUE
20,33,8,18,1,2,TRUE
10,32,3,10,1,4.3333,TRUE
18,58,43,16,0.666667,2.6667,TRUE
13,26,2,11,1,3.5,TRUE
28,84,99,28,1,2.6,TRUE
15,61,234,11,1,2.08,TRUE
11,2,1,3,0,1,TRUE
26,77,99,26,1,2.6,TRUE
18,52,37,15,1,2.0667,TRUE
17,57,2,16,1,7.75,TRUE
10,16,3,10,0,1.6667,TRUE
13,36,493,0,1,0.9714,TRUE
13,35,20,13,1,1.5,TRUE
16,46,87,12,1,1.5,TRUE
