@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,15,3,7,0,1.3333,FALSE
14,22,15,9,0,2.3333,FALSE
7,42,9,4,1,3.2857,FALSE
0,2,0,0,0,0,FALSE
11,92,349,11,1,1.6296,FALSE
13,44,7,10,0.181818,1.5455,FALSE
55,4,6,1,0,1,FALSE
16,31,245,4,0.666667,1.3462,FALSE
23,77,34,19,0.714286,3.4118,FALSE
9,21,20,8,0.666667,0.875,FALSE
15,35,13,15,0.333333,2,FALSE
14,45,10,12,1,1.4615,FALSE
56,47,1081,9,0,1,FALSE
11,48,7,9,0.666667,1.8,FALSE
10,25,3,10,0,3.6667,FALSE
7,11,6,6,0.5,0.5,FALSE
8,8,4,7,1,0.75,FALSE
12,10,0,9,1,0.6,FALSE
12,25,4,9,0.666667,2,FALSE
8,21,16,5,0.875,1.75,FALSE
22,21,4,9,1,2.25,FALSE
7,26,5,6,0.25,1.3333,FALSE
11,34,2,11,1,3.5,FALSE
11,38,0,11,0.75,5.2857,FALSE
10,12,66,3,0,1,FALSE
13,26,6,12,0.8,1.6,FALSE
11,28,1,11,1,2.6667,FALSE
7,4,1,2,0,0.5,FALSE
17,42,28,17,0.666667,1.5556,FALSE
13,28,3,13,0,3.3333,FALSE
14,22,15,9,0,2.3333,FALSE
7,4,6,1,0,1,FALSE
17,34,1,13,0.75,2.5,FALSE
8,27,35,5,1,1.5714,FALSE
12,32,0,10,1,2,FALSE
8,4,6,2,0,1,FALSE
11,13,15,11,0,0.8333,FALSE
14,35,13,14,0.333333,1.5,FALSE
5,1,0,2,0,1,FALSE
34,136,1269,28,0.925926,1.3704,FALSE
8,20,8,8,0.857143,1.8,FALSE
16,49,6,14,0.666667,3.4167,FALSE
7,29,11,6,0.2,1.2857,FALSE
4,31,0,0,1,2,FALSE
16,24,8,7,0.5,1.2,FALSE
11,65,41,11,1,2.7273,FALSE
12,30,13,12,0.333333,2.1667,FALSE
9,22,3,9,0,4,FALSE
6,26,0,3,1,4.2,FALSE
10,27,4,10,1,2.75,FALSE
6,10,22,3,0.666667,0.8889,FALSE
6,5,1,4,0,0.5,FALSE
14,17,10,2,0,2,FALSE
10,12,26,3,0.428571,0.7778,FALSE
6,7,0,3,1,1.6667,FALSE
2,4,0,0,1,0.6667,FALSE
10,29,2,10,1,5,FALSE
9,12,26,3,0.428571,0.7778,FALSE
6,8,1,4,0,1.5,FALSE
15,21,4,8,0.5,1,FALSE
16,50,59,15,0.875,1.0667,FALSE
11,24,3,11,0,3,FALSE
7,13,3,7,0,1.3333,FALSE
13,31,4,9,0.5,3,FALSE
