@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,18,0,6,1,3,FALSE
14,16,0,14,1,3,FALSE
18,70,143,17,0,2.2174,FALSE
2,4,0,1,1,0.6667,FALSE
6,26,0,3,1,4.2,FALSE
11,34,2,11,1,3.5,FALSE
11,18,10,9,1,0.6,FALSE
15,8,1,4,0,2.5,FALSE
12,30,13,12,0.333333,2.5,FALSE
8,11,1,6,1,0.3333,FALSE
7,42,9,4,1,3.2857,FALSE
6,7,0,3,1,1.6667,FALSE
10,23,13,10,0.333333,1.1667,FALSE
11,32,13,10,0.5,1.6667,FALSE
11,31,3,11,0,3.6667,FALSE
10,30,2,10,1,4.25,FALSE
11,65,41,11,1,2.7273,FALSE
21,64,0,21,1,1.625,FALSE
17,88,56,15,0.909091,2.125,FALSE
7,14,0,5,0,3,FALSE
8,8,4,7,1,0.75,FALSE
10,2,1,2,0,1,FALSE
19,70,53,13,0.666667,1.4286,FALSE
4,31,0,0,1,2,FALSE
11,6,15,1,0,1,FALSE
7,19,2,7,1,1,FALSE
11,33,6,11,0.666667,4.2,FALSE
12,28,3,12,0,3,FALSE
11,24,4,8,0,4.25,FALSE
16,49,6,14,0.666667,3.4167,FALSE
9,21,20,8,0.666667,0.875,FALSE
6,11,35,3,0.666667,0.9,FALSE
5,9,4,5,1,0.5,FALSE
4,1,0,2,0,1,FALSE
9,38,4,9,1,5.4,FALSE
11,27,1,9,1,3.6667,FALSE
10,12,26,3,0.428571,0.7778,FALSE
24,61,30,24,0.75,0.8889,FALSE
13,28,2,13,1,1.5,FALSE
14,67,0,13,1,10.4,FALSE
12,10,0,9,1,0.6,FALSE
8,4,6,2,0,1,FALSE
5,5,1,4,0,0.5,FALSE
12,29,3,12,0,3.3333,FALSE
2,4,0,0,1,0.6667,FALSE
14,41,0,10,1,1.7,FALSE
8,17,0,6,1,3,FALSE
