@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
16,24,8,7,0.5,1.2,FALSE
18,46,14,16,1,2.25,FALSE
23,54,76,13,0.888889,2.2353,FALSE
12,32,0,10,1,2,FALSE
7,29,11,6,0.2,1.2857,FALSE
14,33,6,14,0.8,1.4,FALSE
9,21,20,8,0.666667,0.875,FALSE
12,30,322,0,1,0.9655,FALSE
14,30,0,12,1,4.75,FALSE
2,4,0,1,1,0.6667,FALSE
7,15,3,7,0,1.3333,FALSE
82,6,3,0,1,0,FALSE
7,15,3,7,0,1.3333,FALSE
55,4,6,1,0,1,FALSE
8,31,3,6,0.181818,1.1429,FALSE
13,60,65,10,0.454545,1.8889,FALSE
13,28,3,13,0,3.3333,FALSE
11,31,3,11,0,3.6667,FALSE
14,16,0,14,1,3,FALSE
8,14,3,8,0,1.3333,FALSE
8,21,16,5,0.875,1.75,FALSE
12,31,13,12,0.333333,1.6667,FALSE
9,22,5,9,1,1.4286,FALSE
7,4,1,2,0,0.5,FALSE
6,26,0,3,1,4.2,FALSE
10,1,0,1,0,1,FALSE
8,11,1,6,1,0.3333,FALSE
5,9,4,5,1,0.5,FALSE
1,8,0,0,1,1.4286,FALSE
5,2,1,2,0,1,FALSE
11,27,6,10,0.8,1.2,FALSE
12,22,3,10,1,3.3333,FALSE
10,20,0,7,1,0.8333,FALSE
4,1,0,2,0,1,FALSE
5,12,3,4,0,1,FALSE
11,18,10,9,1,0.6,FALSE
6,34,19,5,0.5,2,FALSE
17,88,56,15,0.909091,2.125,FALSE
14,22,15,9,0,2.3333,FALSE
2,4,0,0,1,0.6667,FALSE
9,28,6,9,0.666667,0.8,FALSE
10,23,13,10,0.333333,1.1667,FALSE
12,28,3,12,0,3,FALSE
3,32,4,0,0.8,2,FALSE
8,14,3,8,0,1.3333,FALSE
17,31,245,4,0.666667,1.3462,FALSE
8,18,0,6,1,3,FALSE
11,48,7,9,0.666667,1.8,FALSE
16,34,257,4,0.615385,1.2692,FALSE
6,22,0,3,1,3,FALSE
7,9,1,7,0,0.5,FALSE
9,23,3,9,0,2.3333,FALSE
2,22,231,0,0,1,FALSE
7,4,1,2,0,0.5,FALSE
12,32,17,11,0.333333,2.8571,FALSE
23,77,34,19,0.714286,3.4118,FALSE
10,27,4,10,1,2.75,FALSE
11,36,17,9,0.833333,1.9091,FALSE
11,24,3,11,0,3,FALSE
5,9,4,5,1,0.5,FALSE
7,26,5,6,0.25,1.3333,FALSE
12,30,13,12,0.333333,2.5,FALSE
10,37,14,8,0.714286,3.3333,FALSE
9,44,5,9,0.75,3.4286,FALSE
8,17,9,5,1,1.8571,FALSE
8,19,9,1,1,1.2,FALSE
21,47,0,19,1,1.6,FALSE
11,33,6,11,0.666667,4.2,FALSE
2,7,1,1,0,1.3333,FALSE
31,107,104,29,0.833333,3.5,TRUE
7,22,11,4,1,1.9,TRUE
12,14,0,12,1,2,TRUE
17,57,2,16,1,7.75,TRUE
15,1,0,3,0,1,TRUE
38,108,39,37,0.5,2.2,TRUE
31,36,22,14,1,1.75,TRUE
20,33,8,18,1,2,TRUE
11,58,28,10,0.666667,4.5556,TRUE
11,2,1,3,0,1,TRUE
6,6,3,5,0,0.3333,TRUE
11,8,0,10,1,1.5,TRUE
11,56,20,10,1,5.125,TRUE
12,60,0,11,1,8.2,TRUE
5,30,1,3,0,4.5,TRUE
39,96,30,38,1,2.3333,TRUE
20,25,2,20,1,2.25,TRUE
14,58,100,12,1,2.0588,TRUE
17,68,43,15,0.777778,1.8,TRUE
15,58,100,13,1,2.0588,TRUE
20,62,0,20,1,1.625,TRUE
5,8,1,5,1,0.3333,TRUE
7,16,4,6,1,1.5,TRUE
30,103,48,28,0.833333,4.0625,TRUE
28,84,99,28,1,2.6,TRUE
10,29,20,10,1,1.25,TRUE
13,35,20,13,1,1.5,TRUE
15,38,7,14,0.666667,4,TRUE
26,77,99,26,1,2.6,TRUE
9,17,13,8,1,0.8571,TRUE
26,63,20,26,1,1,TRUE
9,49,4,7,1,3,TRUE
9,27,3,9,0,2.6667,TRUE
10,44,47,8,0.7,2.6,TRUE
45,147,490,29,0.909091,1.4667,TRUE
42,105,589,20,0.9,2.0426,TRUE
18,58,43,16,0.666667,2.6667,TRUE
14,35,0,7,1,1.5,TRUE
13,36,493,0,1,0.9714,TRUE
15,61,234,11,1,2.08,TRUE
4,13,1,4,0,0.6667,TRUE
11,28,6,11,0.666667,3.2,TRUE
17,39,30,16,0.75,1.3333,TRUE
13,26,2,11,1,3.5,TRUE
13,5,10,3,0,1,TRUE
10,36,2,10,1,4.5,TRUE
71,45,13,21,1,2.1667,TRUE
17,38,20,17,1,1.625,TRUE
12,37,2,7,1,2.5833,TRUE
16,46,87,12,1,1.5,TRUE
8,27,35,5,1,1.5714,TRUE
12,38,27,9,1,2,TRUE
13,48,63,10,0.875,2,TRUE
18,52,37,15,1,2.0667,TRUE
10,30,4,10,1,1.75,TRUE
7,19,4,7,1,1.5,TRUE
14,16,0,14,1,3,TRUE
14,19,1,12,1,2.3333,TRUE
35,101,3,33,1,1.6667,TRUE
15,37,2,14,1,5.4,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
4,22,2,3,1,1.75,TRUE
31,96,28,27,0,2.875,TRUE
14,53,78,10,1,2.5882,TRUE
13,26,0,6,1,1.4,TRUE
8,13,2,8,1,1,TRUE
14,74,299,12,1,2.0333,TRUE
25,44,32,25,1,1.8889,TRUE
13,1,0,2,0,1,TRUE
