@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
17,88,56,15,0.909091,2.125,FALSE
19,32,9,4,1,2.8571,FALSE
14,41,0,10,1,1.7,FALSE
55,154,540,30,1,1.5574,FALSE
9,44,5,9,0.75,3.4286,FALSE
8,19,9,1,1,1.2,FALSE
5,28,1,3,0,2.5,FALSE
7,15,3,7,0,1.3333,FALSE
21,64,0,21,1,1.625,FALSE
10,23,4,10,1,4,FALSE
7,42,9,4,1,3.2857,FALSE
8,14,1,8,0,0.5,FALSE
9,22,5,9,1,1.4286,FALSE
12,29,2,12,1,2.25,FALSE
12,30,13,12,0.333333,2.5,FALSE
11,41,6,11,0.923077,3.8,FALSE
4,2,0,0,0,0,FALSE
11,36,17,9,0.833333,1.9091,FALSE
11,27,13,11,0.333333,2,FALSE
16,55,14,12,1,3,FALSE
7,26,5,6,0.25,1.3333,FALSE
6,7,0,3,1,1.6667,FALSE
14,22,15,9,0,2.3333,FALSE
13,28,3,13,0,3.3333,FALSE
13,31,4,9,0.5,3,FALSE
13,44,7,10,0.181818,1.5455,FALSE
5,1,0,2,0,1,FALSE
15,32,9,14,0.777778,2.8333,FALSE
14,17,10,2,0,2,FALSE
13,32,0,6,0.666667,0.9,FALSE
23,77,34,19,0.714286,3.4118,FALSE
12,73,67,12,1,2.4,FALSE
23,54,76,13,0.888889,2.2353,FALSE
29,76,172,17,0.714286,1.875,FALSE
2,8,3,1,0,0,FALSE
9,12,26,3,0.428571,0.7778,FALSE
6,7,0,3,1,1.6667,FALSE
71,48,1128,10,0,1,FALSE
2,3,1,0,0,0,FALSE
5,9,4,5,1,0.5,FALSE
8,29,4,8,1,1.75,FALSE
17,62,103,15,0.909091,2.0556,FALSE
11,28,8,10,1,1.8,FALSE
10,2,1,2,0,1,FALSE
6,6,3,5,0,0.3333,FALSE
10,28,9,9,0.5,0.6667,FALSE
6,8,1,4,0,1.5,FALSE
1,8,0,0,1,1.4286,FALSE
14,45,10,12,1,1.4615,FALSE
13,34,2,13,1,4.5,FALSE
14,16,0,14,1,3,FALSE
6,5,1,4,0,0.5,FALSE
14,35,0,7,1,1.5,FALSE
8,11,1,6,1,0.3333,FALSE
9,22,3,9,0,4,FALSE
5,9,4,5,1,0.5,FALSE
22,66,4,20,1,0.6,FALSE
7,15,3,7,0,1.3333,FALSE
8,18,4,6,0.666667,1.5,FALSE
7,29,11,6,0.2,1.2857,FALSE
8,4,6,2,0,1,FALSE
7,17,8,5,0.666667,1.8,FALSE
5,15,1,3,0,1,FALSE
12,14,1,5,0,1.5,FALSE
11,31,3,11,0,3.6667,FALSE
6,31,13,5,1,2.1667,FALSE
6,16,2,6,1,2,FALSE
6,8,1,4,0,1.5,FALSE
9,1,0,1,0,1,FALSE
25,44,32,25,1,1.8889,TRUE
10,30,4,10,1,1.75,TRUE
17,68,43,15,0.777778,1.8,TRUE
7,19,4,7,1,1.5,TRUE
14,65,20,13,1,5.875,TRUE
38,108,39,37,0.5,2.2,TRUE
8,8,4,7,1,0.75,TRUE
9,17,13,8,1,0.8571,TRUE
7,22,11,4,1,1.9,TRUE
15,58,100,13,1,2.0588,TRUE
11,28,6,11,0.666667,3.2,TRUE
13,48,63,10,0.875,2,TRUE
25,9,36,4,0,1,TRUE
35,101,3,33,1,1.6667,TRUE
14,16,0,14,1,3,TRUE
31,36,22,14,1,1.75,TRUE
20,33,8,18,1,2,TRUE
15,14,1,10,0,3.5,TRUE
4,13,1,4,0,0.6667,TRUE
15,37,2,14,1,5.4,TRUE
26,63,20,26,1,1,TRUE
28,84,99,28,1,2.6,TRUE
31,96,28,27,0,2.875,TRUE
13,26,2,11,1,3.5,TRUE
4,29,58,3,1,1.5625,TRUE
17,39,30,16,0.75,1.3333,TRUE
10,36,2,10,1,4.5,TRUE
18,71,1,16,0.857143,2.7273,TRUE
10,44,47,8,0.7,2.6,TRUE
10,29,20,10,1,1.25,TRUE
45,147,490,29,0.909091,1.4667,TRUE
11,58,28,10,0.666667,4.5556,TRUE
11,56,20,10,1,5.125,TRUE
11,8,0,10,1,1.5,TRUE
15,1,0,3,0,1,TRUE
6,6,3,5,0,0.3333,TRUE
12,14,0,12,1,2,TRUE
11,2,1,3,0,1,TRUE
17,32,11,16,0.777778,2.8333,TRUE
18,58,43,16,0.666667,2.6667,TRUE
13,36,493,0,1,0.9714,TRUE
14,19,1,12,1,2.3333,TRUE
10,32,3,10,1,4.3333,TRUE
19,15,1,15,0,3.5,TRUE
38,102,30,37,1,2.2222,TRUE
15,38,2,14,1,5.6,TRUE
15,61,234,11,1,2.08,TRUE
