@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,8,1,4,0,1.5,FALSE
21,47,0,19,1,1.6,FALSE
4,3,3,2,0,1,FALSE
8,18,4,6,0.666667,1.5,FALSE
20,37,13,19,0.5,1.8333,FALSE
16,34,257,4,0.615385,1.2692,FALSE
13,60,65,10,0.454545,1.8889,FALSE
4,8,28,0,0,1,FALSE
10,67,52,10,0.666667,2.25,FALSE
55,4,6,1,0,1,FALSE
9,26,3,9,0,3.6667,FALSE
12,22,3,10,1,3.3333,FALSE
12,25,4,9,0.666667,2,FALSE
2,4,0,0,1,0.6667,FALSE
17,34,1,13,0.75,2.5,FALSE
5,5,1,4,0,0.5,FALSE
8,24,3,8,0,2.6667,FALSE
5,11,3,2,1,1.1429,FALSE
14,46,0,9,1,3.2857,FALSE
0,2,0,0,0,0,FALSE
13,31,4,9,0.5,3,FALSE
7,15,3,7,0,1.3333,FALSE
10,28,9,9,0.5,0.6667,FALSE
7,4,1,2,0,0.5,FALSE
12,65,3,11,0.5,7,FALSE
14,68,28,13,0.666667,5.2222,FALSE
7,15,3,7,0,1.3333,FALSE
19,70,53,13,0.666667,1.4286,FALSE
29,76,172,17,0.714286,1.875,FALSE
6,34,19,5,0.5,2,FALSE
8,18,8,7,0.5,0.8,FALSE
25,79,66,24,0.5,2.7692,FALSE
10,29,2,10,1,5,FALSE
13,14,5,10,0.75,0.6667,FALSE
11,8,0,10,1,1.5,FALSE
18,44,781,0,1,0.9767,FALSE
14,35,0,7,1,1.5,FALSE
15,59,203,12,0.916667,1.6957,FALSE
11,28,1,11,1,2.6667,FALSE
13,60,34,9,0.375,2.4375,FALSE
13,28,3,13,0,3.3333,FALSE
12,73,67,12,1,2.4,FALSE
3,32,4,0,0.8,2,FALSE
6,5,1,4,0,0.5,FALSE
6,11,35,3,0.666667,0.9,FALSE
5,9,4,5,1,0.5,FALSE
18,70,143,17,0,2.2174,FALSE
9,13,6,9,0,0.75,FALSE
10,25,3,10,0,3.6667,FALSE
11,3,0,3,0,0,FALSE
11,26,4,11,1,2.75,FALSE
9,32,30,6,0.857143,1.4615,FALSE
10,27,0,8,1,2.6667,FALSE
16,49,6,14,0.666667,3.4167,FALSE
2,25,87,1,1,0.9444,FALSE
8,19,9,1,1,1.2,FALSE
0,2,0,0,0,0,FALSE
1,1,0,0,0,1,FALSE
14,45,10,12,1,1.4615,FALSE
18,15,1,15,0,3.5,FALSE
6,4,1,0,0,0,FALSE
17,88,56,15,0.909091,2.125,FALSE
10,23,13,10,0.333333,1.1667,FALSE
4,31,0,0,1,2,FALSE
16,55,14,12,1,3,FALSE
10,8,28,3,0,1,FALSE
14,16,0,14,1,3,FALSE
11,24,6,11,1,1.75,FALSE
6,7,0,3,1,1.6667,FALSE
31,107,104,29,0.833333,3.5,TRUE
17,68,43,15,0.777778,1.8,TRUE
29,64,38,28,1,2.0833,TRUE
9,17,13,8,1,0.8571,TRUE
20,33,8,18,1,2,TRUE
12,14,0,12,1,2,TRUE
12,38,27,9,1,2,TRUE
17,32,11,16,0.777778,2.8333,TRUE
18,58,43,16,0.666667,2.6667,TRUE
