@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,0,0,0,1,FALSE
15,35,13,15,0.333333,2,FALSE
9,32,0,7,1,2.625,FALSE
11,8,0,10,1,1.5,FALSE
15,8,1,4,0,2.5,FALSE
11,26,13,11,0.333333,1.3333,FALSE
14,16,0,14,1,3,FALSE
12,14,1,5,0,1.5,FALSE
12,25,4,9,0.666667,2,FALSE
7,14,0,5,0,3,FALSE
10,3,3,1,0,1,FALSE
8,4,6,2,0,1,FALSE
16,55,14,12,1,3,FALSE
10,23,13,10,0.333333,1.1667,FALSE
33,10,45,5,0,1,FALSE
7,15,3,7,0,1.3333,FALSE
2,3,1,0,0,0,FALSE
22,33,7,5,1,2.3333,FALSE
55,4,6,1,0,1,FALSE
17,88,56,15,0.909091,2.125,FALSE
22,66,4,20,1,0.6,FALSE
2,12,22,1,1,1.2222,FALSE
6,16,2,6,1,2,FALSE
14,41,0,10,1,1.7,FALSE
8,18,8,7,0.5,0.8,FALSE
5,9,4,5,1,0.5,FALSE
34,136,1269,28,0.925926,1.3704,FALSE
11,26,4,11,1,2.75,FALSE
12,31,6,12,0.666667,2.4,FALSE
11,29,3,11,0,4,FALSE
19,70,53,13,0.666667,1.4286,FALSE
18,70,143,17,0,2.2174,FALSE
18,70,143,17,0,2.2174,FALSE
7,15,3,7,0,1.3333,FALSE
9,23,3,9,0,2.3333,FALSE
11,41,6,11,0.923077,3.8,FALSE
13,35,7,13,0.857143,1.8571,FALSE
10,8,28,3,0,1,FALSE
7,9,1,7,0,0.5,FALSE
4,2,1,2,0,1,FALSE
10,20,13,10,0.8,0.6667,FALSE
7,4,6,1,0,1,FALSE
8,18,0,6,1,3,FALSE
14,15,1,7,0,1.5,FALSE
18,40,4,16,0.5,0.5,FALSE
15,59,203,12,0.916667,1.6957,FALSE
14,22,15,9,0,2.3333,FALSE
7,19,2,7,1,1,FALSE
4,8,4,4,1,0.5,FALSE
8,24,3,8,0,2.6667,FALSE
21,64,0,21,1,1.625,FALSE
10,24,11,9,0.666667,2.8333,FALSE
10,2,1,2,0,1,FALSE
4,71,1025,3,1,1.2157,FALSE
71,48,1128,10,0,1,FALSE
11,31,3,11,0,3.6667,FALSE
11,28,8,10,1,1.8,FALSE
7,4,1,2,0,0.5,FALSE
21,73,110,19,1,2.4286,FALSE
11,48,7,9,0.666667,1.8,FALSE
0,2,0,0,0,0,FALSE
4,18,13,4,1,0.6667,FALSE
9,38,4,9,1,5.4,FALSE
4,3,3,2,0,1,FALSE
15,26,29,7,1,1.5714,FALSE
7,26,5,6,0.25,1.3333,FALSE
16,49,6,14,0.666667,3.4167,FALSE
10,21,13,10,0.333333,1.1667,FALSE
12,30,322,0,1,0.9655,FALSE
5,30,1,3,0,4.5,TRUE
9,17,13,8,1,0.8571,TRUE
31,36,22,14,1,1.75,TRUE
16,46,87,12,1,1.5,TRUE
12,38,27,9,1,2,TRUE
15,38,7,14,0.666667,4,TRUE
34,52,60,12,1,2.8125,TRUE
29,64,38,28,1,2.0833,TRUE
13,36,493,0,1,0.9714,TRUE
26,63,20,26,1,1,TRUE
25,9,36,4,0,1,TRUE
13,35,20,13,1,1.5,TRUE
14,19,1,12,1,2.3333,TRUE
15,38,2,14,1,5.6,TRUE
34,96,9,32,0.75,4.2857,TRUE
12,37,2,7,1,2.5833,TRUE
17,39,30,16,0.75,1.3333,TRUE
15,14,1,10,0,3.5,TRUE
11,8,0,10,1,1.5,TRUE
15,53,25,7,1,2.9,TRUE
20,62,0,20,1,1.625,TRUE
13,5,10,3,0,1,TRUE
12,60,0,11,1,8.2,TRUE
38,108,39,37,0.5,2.2,TRUE
4,22,2,3,1,1.75,TRUE
13,26,2,11,1,3.5,TRUE
17,32,11,16,0.777778,2.8333,TRUE
29,92,213,27,0.714286,2.3704,TRUE
15,37,2,14,1,5.4,TRUE
11,2,1,3,0,1,TRUE
11,6,1,3,0,0,TRUE
14,74,299,12,1,2.0333,TRUE
39,96,30,38,1,2.3333,TRUE
