@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,32,4,0,0.8,2,FALSE
14,15,1,7,0,1.5,FALSE
4,3,3,2,0,1,FALSE
6,34,19,5,0.5,2,FALSE
9,2,1,1,0,1,FALSE
4,18,13,4,1,0.6667,FALSE
12,30,7,12,0.666667,1,FALSE
14,67,0,13,1,10.4,FALSE
19,32,9,4,1,2.8571,FALSE
7,14,0,5,0,3,FALSE
14,30,1,12,0,12.5,FALSE
7,14,0,5,0,3,FALSE
2,3,1,0,0,0,FALSE
10,12,66,3,0,1,FALSE
11,32,13,10,0.5,1.6667,FALSE
7,17,8,5,0.666667,1.6,FALSE
4,2,1,2,0,1,FALSE
10,27,0,8,1,2.6667,FALSE
13,60,65,10,0.454545,1.8889,FALSE
14,22,15,9,0,2.3333,FALSE
11,26,13,11,0.333333,1.3333,FALSE
7,42,9,4,1,3.2857,FALSE
8,29,4,8,1,1.75,FALSE
17,31,245,4,0.666667,1.3462,FALSE
14,16,0,14,1,3,FALSE
10,29,0,8,1,2.125,FALSE
13,22,2,12,1,1.75,FALSE
5,9,4,5,1,0.5,FALSE
15,8,1,4,0,2.5,FALSE
8,17,0,6,1,3,FALSE
9,28,6,9,0.666667,0.8,FALSE
10,37,14,8,0.714286,3.3333,FALSE
9,13,6,9,0,0.75,FALSE
2,8,3,1,0,0,FALSE
6,26,0,3,1,4.2,FALSE
88,6,3,0,1,0,FALSE
8,27,35,5,1,1.5714,FALSE
22,21,4,9,1,2.25,FALSE
7,26,5,6,0.25,1.3333,FALSE
12,29,3,12,0,3.3333,FALSE
43,7,21,1,0,1,FALSE
10,67,52,10,0.666667,2.25,FALSE
10,8,28,3,0,1,FALSE
4,8,4,4,1,0.5,FALSE
0,2,0,0,0,0,FALSE
15,35,13,15,0.333333,2,FALSE
11,34,2,11,1,3.5,FALSE
10,23,1,8,0,5.5,FALSE
7,13,3,7,0,1.3333,FALSE
