@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,23,3,9,0,2.3333,FALSE
15,22,8,8,0.5,1,FALSE
7,14,0,5,0,3,FALSE
15,21,4,8,0.5,1,FALSE
14,14,1,10,0,3.5,FALSE
8,31,3,6,0.181818,1.1429,FALSE
4,31,0,0,1,2,FALSE
24,18,10,7,1,1.4,FALSE
4,2,1,2,0,1,FALSE
5,9,4,5,1,0.5,FALSE
8,8,4,7,1,0.75,FALSE
6,16,2,6,1,2,FALSE
12,65,3,11,0.5,7,FALSE
7,11,6,6,0.5,0.5,FALSE
15,35,13,15,0.333333,2,FALSE
14,46,0,9,1,3.2857,FALSE
6,26,0,3,1,4.2,FALSE
34,136,1269,28,0.925926,1.3704,FALSE
46,7,21,1,0,1,FALSE
7,23,16,4,0.75,1,FALSE
0,2,0,0,0,0,FALSE
12,39,6,12,0.666667,3,FALSE
7,16,3,5,0,3,FALSE
17,61,6,16,0.8,6.4,FALSE
5,28,1,3,0,2.5,FALSE
56,47,1081,9,0,1,FALSE
5,9,4,5,1,0.5,FALSE
9,1,0,1,0,1,FALSE
11,32,13,10,0.5,1.6667,FALSE
11,24,4,8,0,4.25,FALSE
11,38,0,9,1,1.3636,FALSE
13,32,0,6,0.666667,0.9,FALSE
14,48,33,7,0.5,1.4,FALSE
2,1,0,0,0,1,FALSE
13,28,3,13,0,3.3333,FALSE
12,30,13,12,0.333333,2.5,FALSE
88,6,3,0,1,0,FALSE
11,26,4,11,1,2.75,FALSE
4,2,1,2,0,1,FALSE
6,8,1,4,0,1.5,FALSE
12,31,13,12,0.333333,1.6667,FALSE
11,24,6,11,1,1.75,FALSE
11,31,3,11,0,3.6667,FALSE
8,19,3,8,0,3,FALSE
4,8,28,0,0,1,FALSE
1,1,0,0,0,1,FALSE
10,21,13,10,0.333333,1.1667,FALSE
9,12,26,3,0.428571,0.7778,FALSE
10,8,28,3,0,1,FALSE
9,13,6,9,0,0.75,FALSE
2,3,1,0,0,0,FALSE
8,14,3,8,0,1.3333,FALSE
5,9,4,5,1,0.5,FALSE
11,27,13,11,0.333333,2,FALSE
11,33,6,11,0.666667,4.2,FALSE
10,24,11,9,0.666667,2.8333,FALSE
11,13,15,11,0,0.8333,FALSE
14,35,13,14,0.333333,1.5,FALSE
7,9,1,7,0,0.5,FALSE
13,40,13,13,0.6,2.6667,FALSE
8,19,9,1,1,1.2,FALSE
31,48,37,11,1,2.9286,FALSE
12,19,6,8,1,3.2,FALSE
11,26,13,11,0.333333,1.3333,FALSE
9,29,4,9,1,1.75,FALSE
7,42,9,4,1,3.2857,FALSE
6,22,0,3,1,3,FALSE
15,26,29,7,1,1.5714,FALSE
8,14,3,8,0,1.3333,FALSE
15,61,234,11,1,2.08,TRUE
38,108,39,37,0.5,2.2,TRUE
12,36,3,12,0.666667,3.7143,TRUE
20,25,2,20,1,2.25,TRUE
15,53,25,7,1,2.9,TRUE
45,147,490,29,0.909091,1.4667,TRUE
10,36,2,10,1,4.5,TRUE
12,14,0,12,1,2,TRUE
17,68,43,15,0.777778,1.8,TRUE
28,87,150,26,0.727273,2.9167,TRUE
15,38,2,14,1,5.6,TRUE
18,71,1,16,0.857143,2.7273,TRUE
13,26,2,11,1,3.5,TRUE
15,58,100,13,1,2.0588,TRUE
31,96,28,27,0,2.875,TRUE
29,64,38,28,1,2.0833,TRUE
13,35,20,13,1,1.5,TRUE
17,57,2,16,1,7.75,TRUE
12,37,2,7,1,2.5833,TRUE
14,58,100,12,1,2.0588,TRUE
25,9,36,4,0,1,TRUE
26,77,99,26,1,2.6,TRUE
11,38,81,10,1,0.8667,TRUE
71,45,13,21,1,2.1667,TRUE
4,13,1,4,0,0.6667,TRUE
9,27,3,9,0,2.6667,TRUE
8,13,2,8,1,1,TRUE
8,8,4,7,1,0.75,TRUE
5,30,1,3,0,4.5,TRUE
9,49,4,7,1,3,TRUE
10,32,3,10,1,4.3333,TRUE
17,38,20,17,1,1.625,TRUE
12,38,27,9,1,2,TRUE
30,103,48,28,0.833333,4.0625,TRUE
15,37,2,14,1,5.4,TRUE
25,44,32,25,1,1.8889,TRUE
34,96,9,32,0.75,4.2857,TRUE
9,17,13,8,1,0.8571,TRUE
26,63,20,26,1,1,TRUE
13,36,493,0,1,0.9714,TRUE
31,36,22,14,1,1.75,TRUE
13,1,0,2,0,1,TRUE
11,8,0,10,1,1.5,TRUE
7,22,11,4,1,1.9,TRUE
6,6,3,5,0,0.3333,TRUE
31,107,104,29,0.833333,3.5,TRUE
15,14,1,10,0,3.5,TRUE
18,52,37,15,1,2.0667,TRUE
13,26,0,6,1,1.4,TRUE
11,58,28,10,0.666667,4.5556,TRUE
14,65,20,13,1,5.875,TRUE
13,48,63,10,0.875,2,TRUE
13,5,10,3,0,1,TRUE
14,74,299,12,1,2.0333,TRUE
18,58,43,16,0.666667,2.6667,TRUE
14,35,0,7,1,1.5,TRUE
12,60,0,11,1,8.2,TRUE
20,62,0,20,1,1.625,TRUE
42,105,589,20,0.9,2.0426,TRUE
11,6,1,3,0,0,TRUE
11,2,1,3,0,1,TRUE
20,33,8,18,1,2,TRUE
35,101,3,33,1,1.6667,TRUE
28,84,99,28,1,2.6,TRUE
10,44,47,8,0.7,2.6,TRUE
7,16,4,6,1,1.5,TRUE
17,32,11,16,0.777778,2.8333,TRUE
34,52,60,12,1,2.8125,TRUE
20,51,0,16,1,6.4,TRUE
