@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,8,4,4,1,0.5,FALSE
33,10,45,5,0,1,FALSE
6,26,0,3,1,4.2,FALSE
10,27,4,10,1,2.75,FALSE
11,8,0,10,1,1.5,FALSE
55,154,540,30,1,1.5574,FALSE
9,23,3,9,0,2.3333,FALSE
10,8,28,3,0,1,FALSE
14,17,10,2,0,2,FALSE
11,18,10,9,1,0.6,FALSE
22,33,7,5,1,2.3333,FALSE
8,4,6,2,0,1,FALSE
11,29,3,11,0,4,FALSE
17,42,28,17,0.666667,1.5556,FALSE
8,17,9,5,1,1.8571,FALSE
0,2,0,0,0,0,FALSE
4,2,1,2,0,1,FALSE
6,11,35,3,0.666667,0.9,FALSE
18,46,14,16,1,2.25,FALSE
5,9,4,5,1,0.5,FALSE
0,2,0,0,0,0,FALSE
5,9,4,5,1,0.5,FALSE
11,13,15,11,0,0.8333,FALSE
11,13,15,11,0,0.8333,FALSE
9,22,3,9,0,3.3333,FALSE
6,7,0,3,1,1.6667,FALSE
12,32,0,10,1,2,FALSE
4,71,1025,3,1,1.2157,FALSE
16,49,6,14,0.666667,3.4167,FALSE
12,29,2,12,1,2.25,FALSE
10,2,1,2,0,1,FALSE
12,31,13,12,0.333333,1.6667,FALSE
11,32,13,10,0.5,1.6667,FALSE
20,29,6,20,0.666667,2,FALSE
5,9,4,5,1,0.5,FALSE
19,70,53,13,0.666667,1.4286,FALSE
8,27,35,5,1,1.5714,FALSE
56,47,1081,9,0,1,FALSE
88,6,3,0,1,0,FALSE
6,7,0,3,1,1.6667,FALSE
11,3,0,3,0,0,FALSE
11,6,15,1,0,1,FALSE
12,28,3,12,0,3,FALSE
13,60,65,10,0.454545,1.8889,FALSE
9,29,0,6,1,1.1429,FALSE
4,3,3,2,0,1,FALSE
8,20,8,8,0.857143,1.8,FALSE
10,38,13,9,1,3.4286,FALSE
21,47,0,19,1,1.6,FALSE
10,35,3,9,1,1,FALSE
7,11,6,6,0.5,0.5,FALSE
17,62,103,15,0.909091,2.0556,FALSE
1,8,0,0,1,1.4286,FALSE
14,14,1,10,0,3.5,FALSE
14,22,15,9,0,2.3333,FALSE
7,4,1,2,0,0.5,FALSE
7,2,1,2,0,1,FALSE
3,32,4,0,0.8,2,FALSE
5,11,3,2,1,1.1429,FALSE
11,41,6,11,0.923077,3.8,FALSE
8,8,4,7,1,0.75,FALSE
6,31,13,5,1,2.1667,FALSE
5,9,4,5,1,0.5,FALSE
16,50,105,12,0.888889,1.4737,FALSE
5,9,4,5,1,0.5,FALSE
10,1,0,1,0,1,FALSE
10,23,13,10,0.333333,1.1667,FALSE
9,32,0,7,1,2.625,FALSE
11,27,1,9,1,3.6667,FALSE
29,92,213,27,0.714286,2.3704,TRUE
10,29,20,10,1,1.25,TRUE
34,52,60,12,1,2.8125,TRUE
11,56,20,10,1,5.125,TRUE
12,36,3,12,0.666667,3.7143,TRUE
15,37,2,14,1,5.4,TRUE
14,58,100,12,1,2.0588,TRUE
31,107,104,29,0.833333,3.5,TRUE
