@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
14,15,1,7,0,1.5,FALSE
8,24,3,8,0,2.6667,FALSE
21,64,0,21,1,1.625,FALSE
4,8,4,4,1,0.5,FALSE
7,4,6,1,0,1,FALSE
16,24,8,7,0.5,1.2,FALSE
6,26,0,3,1,4.2,FALSE
12,65,3,11,0.5,7,FALSE
5,5,1,4,0,0.5,FALSE
6,11,35,3,0.666667,0.9,FALSE
17,79,1,15,0.857143,2.7273,FALSE
11,8,0,10,1,1.5,FALSE
11,33,6,11,0.666667,4.2,FALSE
34,136,1269,28,0.925926,1.3704,FALSE
7,26,5,6,0.25,1.3333,FALSE
7,15,3,7,0,1.3333,FALSE
12,29,3,12,0,3.3333,FALSE
4,8,28,0,0,1,FALSE
1,8,0,0,1,1.4286,FALSE
2,22,231,0,0,1,FALSE
12,31,13,12,0.333333,1.6667,FALSE
18,44,781,0,1,0.9767,FALSE
9,2,1,1,0,1,FALSE
5,9,4,5,1,0.5,FALSE
10,1,0,1,0,1,FALSE
56,47,1081,9,0,1,FALSE
13,14,0,2,1,1.4286,FALSE
12,28,3,12,0,3,FALSE
11,23,2,10,1,1.25,FALSE
10,27,4,10,1,2.75,FALSE
88,6,3,0,1,0,FALSE
10,67,52,10,0.666667,2.25,FALSE
13,60,34,9,0.375,2.4375,FALSE
18,15,1,15,0,3.5,FALSE
15,32,9,14,0.777778,2.8333,FALSE
24,61,30,24,0.75,0.8889,FALSE
8,11,1,6,1,0.3333,FALSE
6,7,0,3,1,1.6667,FALSE
13,60,65,10,0.454545,1.8889,FALSE
9,29,0,6,1,1.1429,FALSE
14,30,1,12,0,12.5,FALSE
9,21,20,8,0.666667,0.875,FALSE
6,8,1,4,0,1.5,FALSE
8,14,3,8,0,1.3333,FALSE
8,8,4,7,1,0.75,FALSE
10,23,13,10,0.333333,1.1667,FALSE
7,17,8,5,0.666667,1.6,FALSE
11,28,1,11,1,2.6667,FALSE
22,33,7,5,1,2.3333,FALSE
9,36,11,7,0.833333,1.9,FALSE
11,32,13,10,0.5,1.6667,FALSE
33,10,45,5,0,1,FALSE
13,32,0,6,0.666667,0.9,FALSE
11,27,13,11,0.333333,2,FALSE
10,2,1,2,0,1,FALSE
2,8,3,1,0,0,FALSE
17,61,6,16,0.8,6.4,FALSE
2,3,1,0,0,0,FALSE
4,8,28,0,0,1,FALSE
