@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,29,4,9,1,1.75,FALSE
7,4,1,2,0,0.5,FALSE
8,31,3,6,0.181818,1.1429,FALSE
4,8,28,0,0,1,FALSE
8,20,8,8,0.857143,1.8,FALSE
11,13,15,11,0,0.8333,FALSE
8,14,3,8,0,1.3333,FALSE
18,70,143,17,0,2.2174,FALSE
8,19,3,8,0,3,FALSE
8,21,16,5,0.875,1.75,FALSE
11,27,13,11,0.333333,2,FALSE
14,22,15,9,0,2.3333,FALSE
8,29,4,8,1,1.75,FALSE
55,4,6,1,0,1,FALSE
2,1,0,0,0,1,FALSE
55,154,540,30,1,1.5574,FALSE
33,10,45,5,0,1,FALSE
15,8,1,4,0,2.5,FALSE
9,32,30,6,0.857143,1.4615,FALSE
8,18,0,6,1,3,FALSE
7,29,11,6,0.2,1.2857,FALSE
21,64,0,21,1,1.625,FALSE
20,29,6,20,0.666667,2,FALSE
0,2,0,0,0,0,FALSE
6,7,0,3,1,1.6667,FALSE
15,22,8,8,0.5,1,FALSE
14,41,0,10,1,1.7,FALSE
8,19,9,1,1,1.2,FALSE
7,22,11,4,1,1.9,FALSE
15,21,4,8,0.5,1,FALSE
10,29,0,8,1,2.125,FALSE
9,22,3,9,0,4,FALSE
10,23,13,10,0.333333,1.1667,FALSE
13,24,13,13,0.333333,1.3333,FALSE
12,65,3,11,0.5,7,FALSE
12,30,7,12,0.666667,1,FALSE
10,28,9,9,0.5,0.6667,FALSE
4,2,1,2,0,1,FALSE
1,8,0,0,1,1.4286,FALSE
6,33,2,5,1,1.6,FALSE
12,39,6,12,0.666667,3,FALSE
8,14,3,8,0,1.3333,FALSE
7,15,3,7,0,1.3333,FALSE
6,34,19,5,0.5,2,FALSE
12,25,4,9,0.666667,2,FALSE
10,25,3,10,0,3.6667,FALSE
71,48,1128,10,0,1,FALSE
22,33,7,5,1,2.3333,FALSE
14,35,0,7,1,1.5,FALSE
8,27,35,5,1,1.5714,FALSE
6,5,1,4,0,0.5,FALSE
15,32,9,14,0.777778,2.8333,FALSE
11,38,0,11,0.75,5.2857,FALSE
6,16,2,6,1,2,FALSE
12,22,3,10,1,3.3333,FALSE
7,12,1,2,0,0.8333,FALSE
4,2,0,0,0,0,FALSE
9,12,26,3,0.428571,0.7778,FALSE
5,9,4,5,1,0.5,FALSE
18,70,143,17,0,2.2174,FALSE
2,7,1,1,0,1.3333,FALSE
8,24,3,8,0,2.6667,FALSE
19,70,53,13,0.666667,1.4286,FALSE
11,31,3,11,0,3.6667,FALSE
24,61,30,24,0.75,0.8889,FALSE
16,55,14,12,1,3,FALSE
12,1,0,2,0,1,FALSE
2,4,0,0,1,0.6667,FALSE
6,7,0,3,1,1.6667,FALSE
8,27,35,5,1,1.5714,TRUE
7,19,4,7,1,1.5,TRUE
26,63,20,26,1,1,TRUE
11,38,81,10,1,0.8667,TRUE
38,102,30,37,1,2.2222,TRUE
15,14,1,10,0,3.5,TRUE
39,96,30,38,1,2.3333,TRUE
6,6,3,5,0,0.3333,TRUE
13,35,20,13,1,1.5,TRUE
8,8,4,7,1,0.75,TRUE
18,58,43,16,0.666667,2.6667,TRUE
10,36,2,10,1,4.5,TRUE
11,2,1,3,0,1,TRUE
15,38,7,14,0.666667,4,TRUE
20,33,8,18,1,2,TRUE
4,29,58,3,1,1.5625,TRUE
11,6,1,3,0,0,TRUE
13,26,0,6,1,1.4,TRUE
17,57,2,16,1,7.75,TRUE
18,71,1,16,0.857143,2.7273,TRUE
13,5,10,3,0,1,TRUE
