@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
60,16,FALSE
34,13,FALSE
69,12,FALSE
10,7,FALSE
128,16,FALSE
55,13,FALSE
18,9,FALSE
29,9,FALSE
27,9,FALSE
11,4,FALSE
26,11,FALSE
6,6,FALSE
52,10,FALSE
2,2,FALSE
131,26,FALSE
42,10,FALSE
14,8,FALSE
6,6,FALSE
8,7,FALSE
25,10,FALSE
27,9,FALSE
285,15,FALSE
15,5,FALSE
4,4,FALSE
9,9,FALSE
7,3,FALSE
42,11,FALSE
21,7,FALSE
34,13,FALSE
21,11,FALSE
45,9,FALSE
2,2,FALSE
36,11,FALSE
7,5,FALSE
48,11,FALSE
23,10,FALSE
23,10,FALSE
2,2,FALSE
82,12,FALSE
11,4,FALSE
185,15,FALSE
86,13,FALSE
121,19,FALSE
94,18,FALSE
3,4,FALSE
4,5,FALSE
16,12,FALSE
42,8,FALSE
149,17,FALSE
58,11,FALSE
73,13,FALSE
34,13,FALSE
14,5,FALSE
31,8,FALSE
72,15,FALSE
3,2,FALSE
16,4,FALSE
10,5,FALSE
67,13,FALSE
76,14,FALSE
58,14,FALSE
42,9,FALSE
13,4,FALSE
57,10,FALSE
35,7,FALSE
22,7,FALSE
102,13,FALSE
26,9,FALSE
22,4,FALSE
4,5,FALSE
29,10,FALSE
2,2,FALSE
146,7,FALSE
8,7,FALSE
3,5,FALSE
45,12,FALSE
10,4,FALSE
18,7,FALSE
9,8,FALSE
155,29,FALSE
6,6,FALSE
60,9,FALSE
70,12,FALSE
32,11,FALSE
8,3,FALSE
67,18,FALSE
6,4,FALSE
19,13,FALSE
530,12,FALSE
112,15,FALSE
20,7,FALSE
24,16,FALSE
3,4,FALSE
4,5,FALSE
21,5,FALSE
75,10,FALSE
31,10,FALSE
38,11,FALSE
9,8,FALSE
20,4,FALSE
26,13,FALSE
62,13,FALSE
3,6,FALSE
9,8,FALSE
3,4,FALSE
27,11,FALSE
69,9,FALSE
7,6,FALSE
61,10,FALSE
6,6,FALSE
131,17,FALSE
25,6,FALSE
36,7,FALSE
20,6,FALSE
112,6,FALSE
10,8,FALSE
6,6,FALSE
21,8,FALSE
3,5,FALSE
31,8,FALSE
4,5,FALSE
128,13,FALSE
13,4,FALSE
19,8,FALSE
10,11,TRUE
21,9,TRUE
173,31,TRUE
445,19,TRUE
244,17,TRUE
51,17,TRUE
43,14,TRUE
52,17,TRUE
269,26,TRUE
50,14,TRUE
11,12,TRUE
95,19,TRUE
103,17,TRUE
181,6,TRUE
307,23,TRUE
30,18,TRUE
89,18,TRUE
333,18,TRUE
