@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z41.30434783-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,4,3,1,3,20,0,1,FALSE
0,1,14,60,2,3,341,0,5,FALSE
1,0,11,21,4,3,167,0,3,FALSE
1,0,1,0,1,1,1,0,1,FALSE
1,3,31,1214,6,45,737,0,7,FALSE
2,0,20,75,2,10,218,1,6,FALSE
5,0,4,0,2,2,23,0,1,FALSE
1,0,23,270,2,24,127,0,1,FALSE
3,0,7,15,1,2,137,0,2,FALSE
1,0,8,25,1,9,86,0,3,FALSE
1,0,5,0,2,1,1,0,1,FALSE
1,0,5,1,5,2,2,0,1,FALSE
1,0,99,36,95,9,9,0,1,FALSE
1,0,3,1,1,2,10,0,1,FALSE
1,0,24,459,11,31,165,0,1,FALSE
3,0,5,71,1,13,113,6,2,FALSE
5,0,2,0,1,2,22,0,1,FALSE
2,0,13,201,2,21,266,1,1,FALSE
1,0,27,119,3,6,356,0,6,FALSE
1,0,8,74,3,12,154,0,3,TRUE
4,0,15,1,3,14,209,1,2,TRUE
1,1,16,437,1,28,251,0,2,TRUE
5,0,3,0,1,3,33,0,1,TRUE
4,0,14,151,3,11,603,1,15,TRUE
1,0,7,28,0,4,237,0,11,TRUE
3,0,9,14,1,5,295,0,5,TRUE
1,0,39,231,24,21,358,0,4,TRUE
2,0,2,1,1,2,10,0,0,TRUE
1,0,9,85,1,10,242,0,5,TRUE
3,0,7,3,1,3,31,0,1,TRUE
3,0,4,35,1,10,62,5,1,TRUE
1,0,19,30,1,7,479,0,17,TRUE
1,0,3,2,1,1,226,0,6,TRUE
1,0,4,1,1,2,9,0,1,TRUE
1,0,72,171,67,19,19,0,1,TRUE
1,0,14,66,1,11,74,0,1,TRUE
4,0,8,51,1,7,240,1,6,TRUE
3,0,5,62,1,11,79,2,2,TRUE
