@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z41.30434783-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,0,2,0,1,4,52,0,2,FALSE
1,0,4,1,1,3,47,0,2,FALSE
1,0,6,6,4,4,4,0,1,FALSE
1,0,21,136,4,16,138,0,1,FALSE
5,0,2,0,1,2,25,0,1,FALSE
1,2,8,3,2,2,96,0,3,FALSE
1,0,2,1,1,2,16,0,3,FALSE
2,0,3,1,0,2,11,0,0,FALSE
2,0,12,21,3,4,180,1,3,FALSE
1,0,2,1,2,2,2,0,1,FALSE
5,0,2,0,1,2,22,0,1,FALSE
1,0,2,4,0,4,25,0,1,FALSE
0,0,12,21,0,9,80,0,1,FALSE
0,0,16,69,4,9,165,0,3,FALSE
2,0,1,3,0,3,12,2,1,FALSE
2,0,15,103,2,11,287,1,3,FALSE
1,0,4,0,1,6,46,0,1,FALSE
3,0,5,7,2,5,46,0,2,FALSE
2,0,7,26,0,1,417,1,8,FALSE
4,0,6,5,1,8,168,2,3,TRUE
4,0,9,21,3,7,45,4,1,TRUE
2,0,5,1,1,1,9,1,1,TRUE
1,0,15,3,3,2,431,0,4,TRUE
2,6,27,30,13,20,207,3,2,TRUE
4,0,8,27,1,10,87,3,2,TRUE
4,0,7,10,1,5,41,3,1,TRUE
3,0,13,37,3,14,154,0,1,TRUE
2,0,7,0,3,1,12,0,0,TRUE
3,0,3,6,0,8,82,2,3,TRUE
1,0,7,28,2,7,507,0,6,TRUE
3,0,7,0,1,8,86,2,1,TRUE
3,0,6,61,1,14,168,2,2,TRUE
1,0,4,10,1,4,56,0,1,TRUE
3,0,4,3,1,2,30,2,1,TRUE
5,0,8,0,7,2,21,0,1,TRUE
3,0,9,0,5,4,41,0,1,TRUE
1,0,7,1116,2,47,729,0,2,TRUE
3,0,8,1,2,2,31,0,2,TRUE
