@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z41.30434783-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,4,24,0,5,125,0,2,FALSE
1,0,185,105,184,15,15,0,1,FALSE
2,0,5,4,4,2,45,1,1,FALSE
1,0,5,0,5,1,1,0,1,FALSE
1,0,19,4,1,3,274,0,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
1,0,3,1,3,2,17,0,2,FALSE
3,0,18,126,4,14,299,1,2,FALSE
2,0,15,31,3,7,97,1,1,FALSE
5,0,2,3,1,3,16,0,0,FALSE
3,0,7,4,1,4,57,0,1,FALSE
6,0,3,0,1,1,13,0,0,FALSE
3,0,7,0,1,2,56,1,1,FALSE
2,0,6,18,1,6,166,1,1,FALSE
3,0,14,93,1,8,217,2,2,FALSE
1,0,11,36,4,3,268,0,3,FALSE
1,0,24,22,21,6,176,0,1,FALSE
1,0,24,459,11,31,165,0,1,FALSE
1,3,13,41,11,10,93,0,1,FALSE
2,0,2,0,2,6,52,0,1,TRUE
1,1,7,79,2,12,118,0,3,TRUE
1,3,6,0,3,2,34,0,2,TRUE
1,3,12,21,3,6,151,0,1,TRUE
3,0,8,10,2,5,46,2,1,TRUE
1,0,1,36,1,9,81,0,1,TRUE
1,0,4,55,1,10,86,0,1,TRUE
4,0,9,6,4,4,47,0,4,TRUE
1,0,11,31,5,13,326,0,8,TRUE
2,0,16,66,2,8,236,1,2,TRUE
1,13,31,100,24,16,167,0,3,TRUE
1,0,9,15,2,6,46,0,4,TRUE
1,1,4,1,2,2,5,0,1,TRUE
2,0,23,161,14,20,295,6,3,TRUE
1,0,3,2,1,1,226,0,6,TRUE
1,0,4,10,1,4,56,0,1,TRUE
2,1,9,4,4,6,103,5,3,TRUE
1,20,41,327,29,20,278,1,5,TRUE
3,0,5,3,0,5,141,2,3,TRUE
