@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z119.4630872

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,22,6,3,0,FALSE
1,2,1,0,0,FALSE
5,44,7,3,0,FALSE
4,8,3,4,0,FALSE
7,30,6,2,0,FALSE
3,7,0,3,1,FALSE
4,11,2,2,0,FALSE
9,34,3,2,0,FALSE
3,6,3,3,0,FALSE
3,10,1,1,0,FALSE
8,22,3,8,1,FALSE
3,7,0,3,1,FALSE
6,8,3,6,0,FALSE
1,1,1,1,0,FALSE
5,14,1,2,0,FALSE
2,4,1,1,0,FALSE
9,19,2,7,0,FALSE
5,17,1,2,0.285714,FALSE
8,22,3,8,1,FALSE
2,4,1,1,0,FALSE
4,8,3,4,0,FALSE
6,21,2,5,0.2,FALSE
5,44,7,3,0,FALSE
4,13,0,2,0,FALSE
4,8,3,4,0,FALSE
2,4,3,1,0,FALSE
2,4,1,1,0,FALSE
6,44,7,4,0,FALSE
5,18,3,3,0,FALSE
7,30,6,2,0,FALSE
8,14,1,8,0,FALSE
5,18,3,3,0,FALSE
2,4,3,1,0,FALSE
2,7,7,2,0,FALSE
5,6,2,5,0,FALSE
2,5,1,2,0,FALSE
4,11,0,2,0,FALSE
7,22,6,3,0,FALSE
6,25,3,2,0,FALSE
4,11,0,2,0,FALSE
10,19,1,9,0.714286,FALSE
9,19,2,7,0,FALSE
2,20,3,2,0,FALSE
5,26,8,2,0,FALSE
7,21,2,2,0,FALSE
5,6,2,5,0,FALSE
1,1,1,1,0,FALSE
4,25,4,2,0,FALSE
4,20,5,4,0,FALSE
3,7,0,3,1,FALSE
9,19,2,7,0,FALSE
8,22,3,8,1,FALSE
3,3,0,3,0,FALSE
4,20,5,4,0,FALSE
7,22,6,3,0,FALSE
3,7,0,3,1,FALSE
5,17,1,2,0.285714,FALSE
2,20,3,2,0,FALSE
6,8,3,6,0,FALSE
10,13,2,9,0,FALSE
3,7,0,3,1,FALSE
2,6,4,1,0,FALSE
10,17,1,9,0,FALSE
6,6,1,6,0,FALSE
4,20,5,4,0,FALSE
4,11,2,2,0,FALSE
9,19,2,7,0,FALSE
6,6,1,6,0,FALSE
2,6,4,1,0,FALSE
3,10,1,1,0,FALSE
4,13,0,2,0,FALSE
3,7,0,3,1,FALSE
4,8,3,4,0,FALSE
4,10,0,3,0,FALSE
8,22,3,8,1,FALSE
6,21,2,5,0.2,FALSE
10,35,5,7,0,FALSE
7,29,4,2,0,FALSE
6,25,3,2,0,FALSE
3,17,5,1,0,FALSE
8,24,6,8,0.555556,FALSE
1,1,1,1,0,FALSE
5,14,0,2,0,FALSE
8,24,6,8,0.555556,FALSE
5,14,0,2,0,FALSE
2,4,3,1,0,FALSE
2,11,3,1,0,FALSE
10,37,2,7,0,FALSE
13,42,8,11,0.5,TRUE
10,27,7,8,0.2,TRUE
8,48,6,2,0,TRUE
12,41,2,9,0,TRUE
16,48,10,16,0,TRUE
28,46,1,26,1,TRUE
8,22,3,4,1,TRUE
5,6,2,5,0,TRUE
23,65,10,20,0.111111,TRUE
17,30,7,13,1,TRUE
27,80,10,22,0.055556,TRUE
28,46,1,26,1,TRUE
8,49,6,2,0,TRUE
7,16,1,6,0.75,TRUE
3,3,0,3,0,TRUE
7,16,1,6,0.75,TRUE
1,14,2,1,0,TRUE
8,39,5,2,0,TRUE
10,42,8,5,0.2,TRUE
7,22,6,3,0,TRUE
8,38,4,2,0,TRUE
10,27,7,8,0.2,TRUE
3,3,0,3,0,TRUE
1,1,1,1,0,TRUE
7,13,1,7,0,TRUE
4,8,4,4,0,TRUE
18,55,11,12,0.47619,TRUE
27,80,10,22,0.055556,TRUE
2,4,0,2,0,TRUE
20,46,8,15,0.666667,TRUE
11,27,6,11,0.555556,TRUE
3,3,0,3,0,TRUE
8,41,14,2,0.461538,TRUE
4,10,1,3,1,TRUE
4,25,4,2,0,TRUE
5,6,2,5,0,TRUE
19,43,7,13,0.666667,TRUE
23,32,0,22,1,TRUE
4,25,6,2,0,TRUE
7,22,6,3,0,TRUE
19,43,7,13,0.666667,TRUE
5,31,7,2,0,TRUE
4,25,6,2,0,TRUE
19,43,7,13,0.666667,TRUE
8,22,6,8,0,TRUE
10,41,5,8,1,TRUE
22,51,7,18,0.133333,TRUE
17,30,7,13,1,TRUE
6,10,2,2,0,TRUE
5,18,1,5,0.5,TRUE
18,55,11,12,0.47619,TRUE
1,1,1,1,0,TRUE
2,7,7,2,0,TRUE
23,32,0,22,1,TRUE
5,31,9,2,0,TRUE
5,31,7,2,0,TRUE
28,46,1,26,1,TRUE
8,41,14,2,0.461538,TRUE
6,21,2,5,0.2,TRUE
8,38,4,2,0,TRUE
2,4,0,2,0,TRUE
1,1,1,1,0,TRUE
11,27,6,11,0.555556,TRUE
12,41,2,9,0,TRUE
2,4,0,2,0,TRUE
5,16,0,2,0,TRUE
23,65,10,20,0.111111,TRUE
20,46,8,15,0.666667,TRUE
1,14,2,1,0,TRUE
7,30,6,2,0,TRUE
12,41,2,9,0,TRUE
16,48,10,16,0,TRUE
12,41,2,9,0,TRUE
10,27,7,8,0.2,TRUE
