@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z119.4630872

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,9,2,5,1,FALSE
8,41,14,2,0.461538,FALSE
6,8,3,6,0,FALSE
3,6,3,3,0,FALSE
3,7,0,3,1,FALSE
10,13,2,9,0,FALSE
5,31,7,2,0,FALSE
6,10,2,2,0,FALSE
4,15,1,4,0,FALSE
0,0,1,0,0,FALSE
2,11,3,1,0,FALSE
10,13,2,9,0,FALSE
6,8,3,6,0,FALSE
5,9,2,5,1,FALSE
2,20,3,2,0,FALSE
2,4,3,1,0,FALSE
2,16,2,2,0,FALSE
3,7,0,3,1,FALSE
2,11,3,1,0,FALSE
7,22,6,3,0,FALSE
7,26,2,2,0,FALSE
1,2,1,0,0,FALSE
1,1,0,1,0,FALSE
2,12,4,2,0,FALSE
8,42,7,2,0,FALSE
6,13,3,6,0,FALSE
6,8,3,6,0,FALSE
3,14,0,2,0,FALSE
6,44,7,4,0,FALSE
4,11,2,2,0,FALSE
2,5,1,2,0,FALSE
9,19,2,7,0,FALSE
5,6,2,5,0,FALSE
7,21,2,2,0,FALSE
7,21,2,2,0,FALSE
7,29,4,2,0,FALSE
4,11,2,2,0,FALSE
5,41,7,5,0,FALSE
4,12,1,4,0,FALSE
5,17,1,2,0,FALSE
1,1,1,1,0,FALSE
5,17,1,2,0,FALSE
4,9,1,2,0,FALSE
2,2,1,2,0,FALSE
6,6,1,6,0,FALSE
9,37,4,7,0,FALSE
4,12,0,4,0,FALSE
1,2,1,0,0,FALSE
19,31,9,18,0.875,FALSE
7,26,2,2,0,FALSE
4,15,1,4,0,FALSE
0,0,0,0,0,FALSE
2,20,3,2,0,FALSE
8,14,1,8,0,FALSE
5,18,1,5,0.5,FALSE
8,24,6,8,0.555556,FALSE
3,7,1,2,0,FALSE
2,5,1,2,0,FALSE
2,20,3,2,0,FALSE
5,31,7,2,0,FALSE
5,18,1,5,0.5,FALSE
3,14,0,2,0,FALSE
5,14,1,2,0,FALSE
19,31,9,18,0.875,FALSE
3,15,1,2,0.333333,FALSE
2,22,2,2,0,FALSE
2,4,3,1,0,FALSE
6,44,7,4,0,FALSE
5,41,7,5,0,FALSE
8,31,6,2,0,FALSE
6,13,3,6,0,FALSE
0,0,0,0,0,FALSE
1,1,0,1,0,FALSE
19,31,9,18,0.875,FALSE
1,1,1,1,0,FALSE
