@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,13,12,2,2,388,0,11,TRUE
3,0,9,0,5,4,41,0,1,TRUE
3,0,5,3,0,5,141,2,3,TRUE
1,0,14,1436,1,45,650,0,6,FALSE
1,1,1,0,1,4,27,0,1,FALSE
1,0,5,3,2,3,18,0,1,FALSE
1,0,4,41,2,8,217,0,1,FALSE
1,0,99,36,95,9,9,0,1,FALSE
2,0,6,9,1,4,83,0,2,FALSE
1,0,3,1,3,2,17,0,2,FALSE
1,0,4,0,1,13,70,0,1,FALSE
2,0,4,3,1,1,330,1,1,FALSE
1,0,9,1,9,2,2,0,1,FALSE
0,0,10,4,1,3,81,0,6,FALSE
2,0,6,0,3,1,11,0,0,FALSE
1,0,2,1,1,2,2,0,1,FALSE
1,0,163,231,163,22,22,0,1,FALSE
1,0,2,1,1,2,121,0,13,FALSE
