@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,5,0,1,3,53,0,1,FALSE
3,0,15,36,5,7,152,0,2,FALSE
1,0,2,0,1,4,28,0,1,FALSE
0,2,11,21,2,1,163,0,5,FALSE
1,0,5,0,5,1,1,0,1,FALSE
1,0,23,270,2,24,127,0,1,FALSE
4,0,5,23,1,8,121,2,3,FALSE
0,0,4,1,0,2,18,0,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
3,0,4,1,0,1,11,1,1,FALSE
3,0,8,11,1,3,334,1,1,FALSE
1,0,0,6,0,3,19,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,4,10,3,5,5,0,1,FALSE
3,0,12,6,3,5,111,0,4,TRUE
2,0,7,14,1,7,101,0,1,TRUE
1,0,6,76,3,11,180,0,1,TRUE
2,1,9,4,4,6,103,5,3,TRUE
