@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,4,FALSE
21,8,FALSE
103,19,FALSE
3,2,FALSE
185,15,FALSE
3,5,FALSE
8,12,FALSE
7,6,FALSE
7,3,FALSE
74,11,FALSE
4,4,FALSE
285,15,FALSE
33,17,FALSE
31,8,FALSE
4,5,FALSE
8,3,FALSE
79,10,FALSE
21,12,FALSE
50,6,FALSE
21,5,FALSE
8,6,FALSE
10,4,FALSE
91,14,FALSE
26,11,FALSE
181,24,TRUE
250,28,TRUE
244,17,TRUE
18,6,TRUE
