@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,37,41,2,14,0.696429,437,1,0.311111,27.333333,FALSE
4,40,330,2,2,0.781057,2014,1,0.20625,60.46875,FALSE
18,94,220,18,18,0.877315,769,3,0.119048,25.892857,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
9,7,21,1,7,2,7,0,1,0,FALSE
7,26,0,2,11,0.58,181,0,0.409091,15,FALSE
11,75,44,11,7,0.936364,455,0,0.236111,36.083333,FALSE
2,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
5,12,3,4,1,2,40,0,0.666667,12.333333,FALSE
2,8,0,0,7,0,147,0,0.342857,19.857143,FALSE
3,40,10,3,8,0.714286,271,0,0.40625,32.375,FALSE
0,3,1,0,2,2,7,0,0.75,2.5,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
6,44,21,6,7,0.740741,367,0,0.45,35.1,FALSE
98,7,0,1,5,0,33,1,0.45,5.4,FALSE
6,18,5,6,5,0.733333,95,0,0.5,14.333333,FALSE
11,56,24,11,19,0.7875,715,0,0.285714,32.666667,FALSE
1,10,0,1,1,0,67,1,0.666667,20.333333,FALSE
9,23,0,5,8,0.761905,198,0,0.35,23,FALSE
4,5,0,1,4,0.333333,24,0,0.875,4.75,FALSE
8,49,19,8,16,0.773109,579,0,0.296296,30.777778,FALSE
4,20,0,4,4,0.333333,144,1,0.9,27.2,FALSE
9,24,10,9,3,2,137,0,0.4,26.4,FALSE
9,11,3,4,3,2,76,0,0.666667,24.333333,FALSE
11,27,0,9,11,0.545455,90,1,0.333333,6.333333,FALSE
3,15,1,3,0,2,58,0,0.666667,28,FALSE
5,35,0,5,3,0.866667,300,0,0.444444,48.5,FALSE
11,37,11,8,10,0.683333,285,3,0.287879,24.363636,FALSE
