@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,65,243,2,30,0.726667,747,0,0.182796,22.612903,FALSE
9,24,8,7,6,0.742857,143,3,0.428571,16.25,FALSE
2,1,0,0,0,2,2064,0,0,2052,FALSE
1,0,0,0,0,2,7,0,0,0,FALSE
6,34,4,4,6,0.651515,367,0,0.3125,29.083333,FALSE
7,23,0,7,7,0.625,145,0,0.342857,19.142857,FALSE
4,13,1,4,1,2,56,0,1,27,FALSE
184,66,346,8,19,0.839286,375,3,0.191571,11.724138,FALSE
243,27,0,1,15,0.392857,157,1,0.322222,9.333333,FALSE
10,20,4,7,9,0.6875,110,0,0.388889,10.777778,FALSE
20,25,0,18,18,0,122,0,0.102778,5.05,FALSE
2,6,1,2,3,0.5,29,0,0.666667,8.333333,FALSE
2,5,6,1,4,2,16,0,0.875,3,FALSE
3,8,1,3,2,2,28,0,0.75,13,FALSE
3,40,84,2,16,0.658333,604,2,0.291667,36.25,FALSE
20,115,703,8,25,0.8819,1369,1,0.176829,31.142857,FALSE
7,9,0,2,3,0,47,0,0.666667,14.333333,FALSE
5,18,0,4,5,0.555556,113,0,0.47619,14.714286,FALSE
8,20,46,2,8,0.666667,111,0,0.615385,7.230769,FALSE
3,22,0,1,6,0.555556,112,0,0.47619,14.571429,FALSE
6,35,4,6,7,0.714286,265,0,0.46875,31.375,FALSE
9,22,3,8,2,2,128,0,1,41.666667,FALSE
5,41,21,5,7,0.793651,360,0,0.45,34.3,FALSE
7,20,2,7,5,0.625,76,1,0.6,13.8,FALSE
9,3,0,3,1,2,14,0,1,13,FALSE
4,18,10,4,6,0.714286,172,0,0.75,20.125,FALSE
4,20,3,4,1,1.5,124,0,1,40,FALSE
4,17,0,4,5,0.666667,99,0,0.533333,18.2,FALSE
1,14,28,0,8,2,274,0,0.45,33.25,FALSE
15,7,4,3,3,0.666667,22,1,0.5,4.25,FALSE
6,26,0,5,5,0.571429,167,0,0.375,19.5,FALSE
8,38,45,6,6,0.775,202,0,0.285714,17,FALSE
12,64,52,11,13,0.793269,642,1,0.242647,36,FALSE
1,2,0,1,1,2,4,0,1,3,FALSE
10,52,60,9,10,0.545455,213,0,0.277778,16.666667,FALSE
13,73,128,13,14,0.85,737,3,0.301587,33.47619,FALSE
0,2,0,0,1,2,6,0,1,3,FALSE
3,13,31,2,10,0.703704,76,1,0.375,6.3,FALSE
4,9,3,3,3,2,27,0,0.555556,8,FALSE
7,14,3,6,1,2,88,0,0.444444,28.333333,FALSE
5,18,0,4,5,0.708333,126,0,0.47619,16.428571,FALSE
20,13,7,3,3,0.4,56,1,0.433333,8,FALSE
17,36,3,12,10,0.583333,253,2,0.266667,23.9,FALSE
6,2,0,0,1,2,5,0,1,4,FALSE
21,94,461,11,33,0.786842,559,6,0.153846,13.076923,FALSE
17,14,0,5,2,0,103,1,0.666667,50,FALSE
7,32,8,4,5,0.738095,300,0,0.357143,35.75,FALSE
23,24,276,20,24,2,24,0,0.089286,0,FALSE
2,21,26,1,5,0.714286,89,0,0.142857,10,FALSE
5,68,181,3,17,0.806818,462,0,0.140909,18.73913,FALSE
4,20,0,4,4,0.333333,144,1,0.9,27.2,FALSE
12,22,3,10,2,1.5,72,0,1,22.666667,FALSE
8,18,3,7,2,1,132,0,0.5,42,FALSE
8,91,123,8,3,0.806723,1400,0,0.141176,76,FALSE
6,33,65,6,14,0.910256,404,1,0.595238,27,FALSE
12,26,9,9,4,1.041667,106,0,0.428571,13,FALSE
4,4,1,4,1,2,11,0,0.666667,4.5,FALSE
14,23,68,2,12,0.697917,308,0,0.708333,22.076923,FALSE
6,55,24,6,3,0.809524,643,0,0.303571,78.625,FALSE
37,44,183,6,7,0.52381,271,1,0.198864,11.227273,FALSE
25,52,181,2,14,0.731405,1489,0,0.290909,63.26087,FALSE
4,20,0,4,4,0.333333,144,1,0.9,27.2,FALSE
7,4,1,1,2,0.5,16,0,0.555556,4,FALSE
18,37,0,6,11,0.454545,164,1,0.416667,12.5,FALSE
59,14,20,1,7,0.714286,87,0,0.6875,9.625,FALSE
4,34,0,1,1,0.785714,312,0,0.85,26.090909,FALSE
1,7,0,1,1,2,40,0,1,37,FALSE
9,29,0,9,9,0.583333,168,1,0.444444,17.333333,FALSE
4,17,0,4,5,0.666667,101,0,0.533333,18.6,FALSE
120,177,2446,12,63,0.969462,1776,3,0.118519,21.960526,FALSE
3,19,8,1,9,0.53125,119,0,0.518519,11.777778,FALSE
1,6,0,0,5,0.5,30,0,0.7,4.6,FALSE
8,20,129,5,17,0.952941,134,3,0.229167,5.611111,FALSE
6,21,0,6,4,0.333333,87,0,1,20.5,FALSE
8,22,0,8,2,0,104,1,0.5,33.333333,FALSE
12,64,69,10,5,0.807692,531,2,0.246032,36.642857,FALSE
2,20,21,2,9,0.6,132,0,0.4,11.7,FALSE
5,24,26,3,5,0.6875,169,0,0.444444,17.555556,FALSE
15,88,201,15,19,0.847107,541,1,0.144928,22.043478,FALSE
25,108,964,20,44,0.946302,816,4,0.154167,15.5625,FALSE
5,4,6,1,4,2,4,0,0.5,0,FALSE
5,34,0,5,3,0.866667,237,0,0.444444,38,FALSE
