@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,13,0,4,5,0.5,65,0,0.8,11.6,FALSE
2,7,4,0,0,0.5,39,0,0.7,6.2,FALSE
9,26,1,8,2,2,248,0,1,123,FALSE
6,25,0,1,7,0.6,169,0,0.416667,19.5,FALSE
5,16,0,5,4,0.333333,95,0,0.75,22.25,FALSE
19,56,48,17,10,0.745455,757,4,0.19375,45.625,FALSE
7,15,0,2,4,0.333333,77,0,0.4375,18,FALSE
7,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
4,15,0,4,4,0.833333,70,0,0.583333,16,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
10,26,6,9,2,1,195,0,0.5,47.5,FALSE
5,7,1,4,3,0.5,29,0,0.666667,8.333333,FALSE
2,6,0,2,4,0.333333,19,0,0.625,3.5,FALSE
3,18,4,3,3,0.666667,152,0,0.75,36.75,FALSE
4,34,0,1,1,0.785714,312,0,0.85,26.090909,FALSE
19,87,105,19,21,0.773333,514,1,0.176923,18.538462,FALSE
3,11,1,2,6,0.7,74,0,0.555556,10.666667,FALSE
4,0,0,2,0,2,0,0,0,0,FALSE
0,6,1,0,2,2,45,0,0.666667,21.5,FALSE
5,12,3,4,1,2,40,0,0.666667,12.333333,FALSE
23,24,276,20,24,2,24,0,0.089286,0,FALSE
4,7,0,3,3,0,33,0,0.666667,9.666667,FALSE
12,7,4,3,3,0.666667,22,1,0.5,4.25,FALSE
12,38,1,7,11,0.84,394,0,0.215909,33.909091,FALSE
3,30,27,2,5,0.761905,245,1,0.283333,22.8,FALSE
9,29,0,9,9,0.583333,168,1,0.444444,17.333333,FALSE
6,46,10,6,7,0.771429,394,0,0.375,47.625,FALSE
