@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,5,0,1,4,0.333333,24,0,0.875,4.75,FALSE
5,35,0,5,3,0.866667,300,0,0.444444,48.5,FALSE
1,19,0,0,3,0.5,108,0,0.533333,20.2,FALSE
5,19,1,5,2,0.5,89,0,0.5,28.333333,FALSE
3,63,297,2,10,0.778846,527,2,0.37963,18.222222,FALSE
8,15,1,1,4,0.583333,92,1,0.464286,11.571429,FALSE
184,66,346,8,19,0.839286,375,3,0.191571,11.724138,FALSE
3,30,0,3,5,0.6,1262,0,0.555556,208.666667,FALSE
4,13,1,4,1,2,56,0,1,27,FALSE
1,2,0,1,1,2,4,0,1,3,FALSE
10,52,27,10,17,0.777778,699,0,0.298246,35.368421,FALSE
2,7,4,0,0,0.5,39,0,0.7,6.2,FALSE
11,39,0,8,6,0.657143,294,1,0.325,35.125,FALSE
7,21,0,7,7,0.625,144,0,0.342857,19,FALSE
10,37,0,10,6,0.628571,315,1,0.325,37.75,FALSE
5,2,0,0,1,2,5,0,1,4,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
1,2,0,1,1,2,4,0,1,3,FALSE
7,19,4,4,4,0.75,151,0,0.4,28.8,FALSE
6,28,8,6,7,0.714286,221,1,0.5,26.125,FALSE
7,32,8,4,5,0.738095,300,0,0.357143,35.75,FALSE
10,69,15,10,2,0.5,453,0,0.367347,63.571429,FALSE
11,7,21,1,7,2,7,0,1,0,FALSE
9,31,15,7,10,0.666667,166,1,0.3,15.3,FALSE
25,109,964,20,44,0.946302,819,4,0.154167,15.625,FALSE
8,19,45,0,14,0.576923,138,0,0.371429,8.571429,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
15,88,201,15,19,0.847107,541,1,0.144928,22.043478,FALSE
13,25,0,9,7,0.458333,201,2,0.392857,27.142857,FALSE
9,24,1,8,2,2,222,0,1,110,FALSE
6,34,4,4,6,0.651515,367,0,0.3125,29.083333,FALSE
13,20,12,4,8,0.8,101,1,0.40625,11,FALSE
19,3,3,0,3,2,3,0,1,0,FALSE
3,1,0,1,1,2,1,0,1,0,FALSE
4,17,18,4,6,0.714286,112,0,0.75,12.625,FALSE
2,7,4,0,0,0.5,39,0,0.7,6.2,FALSE
10,9,1,4,2,2,31,0,0.666667,14.5,FALSE
6,35,4,6,7,0.714286,265,0,0.46875,31.375,FALSE
2,81,100,1,9,0.7125,654,0,0.27451,37.176471,FALSE
11,61,121,5,15,0.75,503,0,0.294737,25.157895,FALSE
5,39,74,4,13,0.65625,359,0,0.242188,19.764706,FALSE
5,22,0,4,5,0.555556,150,0,0.47619,20,FALSE
1,18,0,1,1,0.96875,258,0,0.5,79.666667,FALSE
3,47,60,3,5,0.818182,466,0,0.15,37.583333,FALSE
28,11,4,2,5,0.25,54,0,0.533333,9.6,FALSE
6,26,0,5,5,0.571429,164,0,0.375,19.125,FALSE
14,24,19,4,5,0.666667,146,1,0.266667,13.3,FALSE
9,9,3,4,2,2,23,0,0.666667,6.666667,FALSE
44,96,286,13,22,0.592593,1047,1,0.126984,36.321429,FALSE
6,13,0,1,5,0,69,0,0.533333,12.6,FALSE
8,1,0,2,1,2,3,0,1,0,FALSE
1,3,1,0,2,2,7,0,0.75,2.5,FALSE
3,10,0,3,3,0,32,0,0.666667,9.333333,FALSE
6,26,3,6,4,0.4,134,0,0.5,21,FALSE
