@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z89.95633188-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
25,39,106,25,0.753788,487,0.909091,0.18,0,18.04,TRUE
25,44,128,23,0.948864,429,0.363636,0.352,6,15.28,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
9,12,24,9,0.9375,48,0.75,0.416667,2,3.888889,TRUE
10,18,33,9,0.866667,89,0.6,0.283333,2,7.4,TRUE
5,21,2,5,0.75,103,1,0.36,0,18.8,TRUE
5,6,10,5,1,18,1,0.6,2,2.4,TRUE
53,172,106,44,0.877622,1743,0.727273,0.14645,0,31.679245,TRUE
6,8,15,6,1.2,137,0,0.333333,0,21.666667,TRUE
93,244,0,79,0.925951,1441,0.4375,0.144928,0,14.322581,TRUE
14,34,19,13,1.076923,379,1,0.385714,4,26,TRUE
4,11,6,4,2,61,0,0.6875,0,14.25,TRUE
22,34,141,20,0.957393,423,0.315789,0.443182,6,17.363636,TRUE
7,8,21,7,1,26,1,0.428571,2,2.571429,TRUE
12,24,36,10,0.772727,143,0.5,0.4,6,10.75,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,TRUE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,TRUE
6,22,3,6,0.75,111,1,0.333333,0,16.833333,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
8,12,8,7,0.821429,129,0.083333,0.642857,0,13.625,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
22,56,197,16,0.813853,378,0.545455,0.369048,0,15.681818,TRUE
22,34,213,20,0.75,330,0.75,0.310606,6,13.818182,TRUE
12,30,34,9,0.690909,306,1,0.375,0,24.083333,TRUE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,TRUE
12,22,46,10,0.818182,128,0,0.4,6,9.5,TRUE
5,48,6,2,0.916667,439,0.666667,0.55,1,86.2,TRUE
20,37,88,18,0.763158,348,0.833333,0.36,6,16.1,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
