@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z89.95633188-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
11,22,35,9,0.8,119,0.5,0.418182,6,9.636364,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
25,67,22,22,0.5,961,0,0.244444,5,37.36,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
25,40,258,23,0.758333,390,0.8,0.3,6,14.4,TRUE
15,39,49,13,0.75,369,0.5,0.516667,6,23.466667,TRUE
12,37,66,10,1.090909,494,1,0.27381,0,40.083333,TRUE
14,34,41,12,0.711538,225,0,0.285714,5,14.785714,TRUE
13,65,0,9,0.375,644,0,0.369231,5,48.384615,TRUE
6,45,5,6,0.55,247,0,0.375,0,39.5,TRUE
20,126,130,10,1.047118,1170,0.019048,0.161538,7,47,TRUE
20,32,114,18,0.894737,361,0.5,0.45,6,16.55,TRUE
9,13,36,9,1.125,59,0,0.333333,0,5.333333,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
3,30,3,2,2,315,0,0.333333,0,104,TRUE
76,274,1888,45,0.880784,2248,0.882353,0.108571,0,28.355263,TRUE
19,33,119,17,0.901235,284,0.555556,0.460526,6,13.473684,TRUE
12,30,48,9,0.818182,322,1,0.5,0,25.25,TRUE
9,22,2,8,0.666667,202,0.166667,0.333333,2,20.777778,TRUE
18,35,1,16,0.670588,276,0.8,0.366667,6,14.055556,TRUE
10,15,45,10,1.111111,59,0.333333,0.32,0,4.6,TRUE
14,33,35,12,0.673077,183,0,0.297619,5,11.785714,TRUE
26,46,117,24,0.936364,505,0.363636,0.346154,6,17.576923,TRUE
19,29,171,19,1.055556,128,0,0.526316,0,5.684211,TRUE
8,13,28,8,1.142857,56,0,0.40625,2,5.75,TRUE
12,24,6,11,0.787879,156,0,0.375,0,11.5,TRUE
12,23,6,12,0.672727,154,0,0.316667,1,11.416667,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
