@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z89.95633188-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,8,1,2,2,28,0,0.5,0,13,TRUE
7,8,21,7,2,21,0,0.357143,2,2,TRUE
30,104,87,22,0.748276,1151,0.6,0.146154,0,36.7,TRUE
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
6,25,7,4,0.75,230,1,0.55,0,36.666667,TRUE
12,26,48,10,0.890909,171,0.6,0.35,2,12.833333,TRUE
24,41,38,22,0.75,429,0.875,0.35,6,16.541667,TRUE
59,187,1269,24,0.892573,2395,1,0.187192,0,39.372881,TRUE
11,16,55,11,1.1,96,0.333333,0.272727,0,7.454545,TRUE
12,22,54,10,0.818182,117,0.5,0.5,6,8.583333,TRUE
24,41,0,22,0.717391,411,0.875,0.35,6,15.791667,TRUE
10,13,3,10,0.722222,73,0.5,0.4,2,6.1,TRUE
6,45,5,6,0.55,247,0,0.375,0,39.5,TRUE
35,55,217,33,0.923274,642,0.565217,0.280952,6,16.685714,TRUE
10,18,45,8,1.111111,87,0,0.525,6,7.6,TRUE
11,22,35,9,0.8,119,0.5,0.418182,6,9.636364,TRUE
13,24,56,11,0.777778,141,0.666667,0.5,6,9.615385,TRUE
20,36,138,20,0.84689,336,0.909091,0.225,2,15.25,TRUE
27,47,195,27,0.875,484,0.833333,0.265432,5,16.481481,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
16,28,120,16,1.066667,104,0,0.53125,0,5.4375,TRUE
18,30,107,16,0.794118,259,0.833333,0.458333,6,13.055556,TRUE
13,27,46,11,0.777778,201,0.333333,0.333333,6,14.230769,TRUE
8,29,28,8,2,166,0,0.458333,0,19.75,TRUE
14,26,69,12,0.74359,187,0.666667,0.321429,6,12.142857,TRUE
13,25,66,11,0.777778,175,0.666667,0.333333,6,12.230769,TRUE
20,35,114,18,0.877193,360,0.555556,0.45,6,16.55,TRUE
85,181,0,85,0.5,2890,0.5,0.075456,20,32.976471,TRUE
4,26,4,2,0.833333,193,1,0.416667,0,46.75,TRUE
23,39,0,21,0.744318,387,0.875,0.356522,6,15.478261,TRUE
86,300,2749,48,0.914286,3446,1,0.16732,0,38.906977,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
3,4,3,3,2,7,0,0.833333,0,1.333333,TRUE
28,35,198,28,0.841751,388,1,0.383929,0,12.464286,TRUE
9,9,36,9,2,9,0,0.555556,0,0,TRUE
18,35,1,16,0.670588,276,0.8,0.366667,6,14.055556,TRUE
