@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z89.95633188-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
14,16,85,11,0.846154,125,0.75,0.5,0,7.642857,TRUE
5,9,10,5,1.25,28,0,0.55,3,4.4,TRUE
19,30,171,19,2,126,0,0.526316,0,5.631579,TRUE
9,13,36,9,1.125,59,0,0.333333,0,5.333333,TRUE
11,26,53,6,1.033333,226,1,0.157143,0,19.272727,TRUE
38,87,349,18,0.888288,1625,0.933333,0.243421,7,41.368421,TRUE
4,4,6,4,2,4,0,0.5,0,0,TRUE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
7,8,21,7,1.166667,32,0.5,0.428571,2,3.285714,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
17,41,66,15,0.85,319,0.4,0.313725,6,17.470588,TRUE
24,41,0,22,0.717391,411,0.875,0.35,6,15.791667,TRUE
20,35,114,18,0.877193,360,0.555556,0.45,6,16.55,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
20,32,114,18,0.789474,357,0.833333,0.45,6,16.55,TRUE
7,20,9,7,0.833333,173,1,0.571429,0,22.857143,TRUE
6,15,9,4,0.8,218,1,0.666667,0,34.833333,TRUE
23,39,91,21,0.795455,375,0.875,0.356522,6,14.956522,TRUE
13,24,56,11,0.777778,141,0.666667,0.5,6,9.615385,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
14,24,77,11,0.876923,202,0.8,0.517857,5,13.071429,TRUE
7,17,0,6,0.888889,120,0.333333,0.52381,5,15.714286,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
3,12,3,3,2,121,0,0.583333,0,39.333333,TRUE
13,30,34,11,0.75,191,0,0.294872,5,13.307692,TRUE
14,33,65,12,0.74359,229,0.666667,0.4,6,15.142857,TRUE
36,57,196,34,0.909317,744,0.565217,0.277778,6,19.027778,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
6,25,7,4,0.75,230,1,0.55,0,36.666667,TRUE
8,19,0,8,0.642857,333,0.5,0.46875,0,40.375,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
16,31,102,11,0.933333,9857,0.75,0.190476,0,614.5625,TRUE
1,2,0,1,2,51,0,1,0,3,TRUE
23,39,39,21,0.772727,382,0.875,0.356522,6,15.26087,TRUE
17,33,4,15,0.7,252,0.8,0.376471,6,13.529412,TRUE
21,30,198,19,0.921429,234,0.857143,0.361905,4,9.809524,TRUE
5,6,10,5,1,18,1,0.6,2,2.4,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
20,36,138,20,0.84689,336,0.909091,0.225,2,15.25,TRUE
20,37,0,18,0.684211,321,0.833333,0.36,6,14.75,TRUE
8,17,0,7,0.571429,134,1,0.458333,0,15.375,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
24,39,204,21,0.882609,418,0.7,0.298611,6,16,TRUE
12,24,36,10,0.772727,143,0.5,0.4,6,10.75,TRUE
10,18,33,9,0.866667,89,0.6,0.283333,2,7.4,TRUE
84,269,2582,46,0.907322,3213,1,0.168675,0,37.095238,TRUE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,TRUE
10,62,15,6,0.644444,785,1,0.17284,0,77,TRUE
6,45,5,6,0.55,247,0,0.375,0,39.5,TRUE
24,41,38,22,0.75,429,0.875,0.35,6,16.541667,TRUE
18,30,107,16,0.794118,259,0.833333,0.458333,6,13.055556,TRUE
18,35,37,16,0.806723,287,0.571429,0.366667,6,14.555556,TRUE
