@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z89.95633188-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
5,9,10,5,1.25,28,0,0.55,3,4.4,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
12,35,16,8,0.727273,359,0.555556,0.319444,0,28.166667,TRUE
17,41,66,15,0.85,319,0.4,0.313725,6,17.470588,TRUE
17,91,106,13,0.354167,453,1,0.144796,0,25.470588,TRUE
8,20,4,7,0.8,148,0.6,0.375,2,16.875,TRUE
25,44,164,23,0.828704,412,0.888889,0.352,6,15.12,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
11,21,49,9,1,109,0.2,0.522727,6,8.454545,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
12,22,46,10,0.818182,128,0,0.4,6,9.5,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
12,24,36,10,0.772727,143,0.5,0.4,6,10.75,TRUE
17,29,110,15,0.833333,232,0.833333,0.470588,6,12.294118,TRUE
27,42,209,24,0.846154,372,0.9,0.346154,6,12.407407,TRUE
13,24,64,11,0.833333,144,0.75,0.5,6,9.769231,TRUE
7,20,9,7,0.833333,173,1,0.571429,0,22.857143,TRUE
6,15,15,6,1.177143,275,0.057143,0.3,2,39,TRUE
24,41,0,22,0.717391,411,0.875,0.35,6,15.791667,TRUE
20,37,88,18,0.763158,348,0.833333,0.36,6,16.1,TRUE
23,24,253,23,2,49,0,0.669565,2,1.130435,TRUE
20,35,114,18,0.877193,360,0.555556,0.45,6,16.55,TRUE
40,60,90,38,0.838141,786,0.9375,0.275,6,18.25,TRUE
21,44,0,20,0.976667,153,0.133333,0.253968,0,5.571429,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
8,17,0,7,0.571429,134,1,0.458333,0,15.375,TRUE
18,35,37,16,0.806723,287,0.571429,0.366667,6,14.555556,TRUE
37,80,470,32,0.863426,866,0.833333,0.219595,6,22.081081,TRUE
26,46,153,24,0.8,501,0.888889,0.346154,6,17.923077,TRUE
14,26,57,12,0.769231,195,0.666667,0.482143,6,12.714286,TRUE
6,8,15,6,1.2,139,0,0.333333,0,22,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,TRUE
22,46,105,20,0.920635,422,0.4,0.253247,6,17.5,TRUE
14,33,65,12,0.74359,229,0.666667,0.4,6,15.142857,TRUE
11,22,0,8,0.35,180,1,0.545455,6,15.181818,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
30,50,155,28,0.975369,622,0.238095,0.34,6,18.333333,TRUE
17,27,112,15,0.8125,208,0.8,0.470588,6,10.941176,TRUE
42,89,0,41,1,361,0.066667,0.304762,0,6.52381,TRUE
17,38,104,15,0.883929,293,0,0.485294,6,15.823529,TRUE
12,26,48,10,0.890909,171,0.6,0.35,2,12.833333,TRUE
14,34,65,12,0.794872,234,0.666667,0.4,6,15.5,TRUE
6,28,15,3,2,191,0,0.333333,0,30.833333,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
12,23,6,12,0.672727,154,0,0.316667,1,11.416667,TRUE
19,33,119,17,0.901235,284,0.555556,0.460526,6,13.473684,TRUE
14,26,69,12,0.74359,188,0.666667,0.321429,6,12.214286,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
19,30,171,19,2,126,0,0.526316,0,5.631579,TRUE
8,19,0,8,0.642857,333,0.5,0.46875,0,40.375,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
5,6,10,5,1.25,18,0.5,0.6,2,2.2,TRUE
18,31,91,16,0.776471,303,0.8,0.458333,6,15.555556,TRUE
30,66,297,4,0.659004,583,1,0.353448,0,18.133333,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
24,50,244,22,0.908213,402,0.444444,0.284722,5,15.375,TRUE
21,53,176,16,0.725,353,0.75,0.3625,0,15.428571,TRUE
11,21,49,9,0.975,108,0.25,0.522727,6,8.454545,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
26,46,117,24,0.936364,505,0.363636,0.346154,6,17.576923,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
11,21,49,9,0.933333,106,0.333333,0.522727,6,8.363636,TRUE
20,32,114,18,0.789474,357,0.833333,0.45,6,16.55,TRUE
10,28,31,5,0.577778,414,0.8,0.206349,0,39.9,TRUE
34,60,187,34,0.747475,728,0.888889,0.198529,3,20.147059,TRUE
5,6,10,5,1,18,1,0.6,2,2.4,TRUE
23,39,0,21,0.744318,387,0.875,0.356522,6,15.478261,TRUE
6,22,3,6,0.75,111,1,0.333333,0,16.833333,TRUE
14,24,69,12,0.769231,155,0.666667,0.482143,6,9.857143,TRUE
9,17,0,7,0.5,234,1,0.511111,0,24.555556,TRUE
48,65,694,45,0.911702,677,0.95,0.27305,6,12.6875,TRUE
12,165,62,5,0.818182,1358,0.5,0.239583,0,112,TRUE
14,24,77,11,0.876923,202,0.8,0.517857,5,13.071429,TRUE
14,28,61,11,0.807692,245,0.5,0.5,5,16.357143,TRUE
9,22,2,8,0.666667,202,0.166667,0.333333,2,20.777778,TRUE
25,67,22,22,0.5,961,0,0.244444,5,37.36,TRUE
13,32,52,11,0.933333,1216,0.4,0.415385,6,92.153846,TRUE
13,24,56,11,0.777778,141,0.666667,0.5,6,9.615385,TRUE
48,117,0,39,0.832447,617,0.875,0.165957,0,11.6875,TRUE
14,34,41,12,0.711538,225,0,0.285714,5,14.785714,TRUE
20,126,130,10,1.047118,1170,0.019048,0.161538,7,47,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
8,13,28,8,1.142857,56,0,0.40625,2,5.75,TRUE
14,41,21,14,0.564103,243,0,0.297619,0,16.142857,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
26,42,325,22,1.04,693,0,0.544872,0,25.461538,TRUE
12,22,46,10,0.818182,127,0.5,0.4,6,9.416667,TRUE
9,13,36,9,1.125,59,0,0.333333,0,5.333333,TRUE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,TRUE
10,62,15,6,0.644444,785,1,0.17284,0,77,TRUE
10,31,3,9,0.222222,183,0,0.333333,0,17.2,TRUE
38,87,349,18,0.888288,1625,0.933333,0.243421,7,41.368421,TRUE
12,24,46,10,0.981818,144,0.2,0.5,6,10.583333,TRUE
76,274,1888,45,0.880784,2248,0.882353,0.108571,0,28.355263,TRUE
18,33,81,16,0.764706,308,0.8,0.305556,6,15.833333,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
53,172,106,44,0.877622,1743,0.727273,0.14645,0,31.679245,TRUE
14,26,69,12,0.74359,187,0.666667,0.321429,6,12.142857,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
54,141,651,7,0.766926,1861,0.705882,0.174004,0,33.148148,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
30,104,87,22,0.748276,1151,0.6,0.146154,0,36.7,TRUE
8,15,4,5,0.428571,90,1,0.425,1,9.875,FALSE
8,19,0,6,0.821429,324,1,0.583333,2,38.5,FALSE
6,22,0,0,0.333333,163,1,0.5,0,25.666667,FALSE
6,56,15,6,1.2,923,1,0.666667,0,152.5,FALSE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,FALSE
4,18,0,4,0.222222,129,1,0.4375,1,30.5,FALSE
10,14,45,10,1.111111,52,0.5,0.32,0,4,FALSE
23,24,253,23,2,49,0,0.669565,2,1.130435,FALSE
4,24,4,2,0.333333,146,1,0.466667,0,35.25,FALSE
4,8,6,4,2,20,0,0.666667,0,4,FALSE
11,34,0,10,0.566667,210,1,0.272727,0,17.818182,FALSE
9,13,36,9,1.125,64,0,0.333333,0,5.888889,FALSE
24,41,0,22,0.717391,411,0.875,0.35,6,15.791667,FALSE
28,35,198,28,0.841751,388,1,0.383929,0,12.464286,FALSE
5,12,10,5,2,32,0,0.5,0,5.4,FALSE
38,52,479,35,0.898649,536,0.9375,0.335135,6,12.684211,FALSE
28,51,0,26,0.731481,237,0.75,0.198413,6,7.321429,FALSE
5,6,2,4,0.75,36,1,0.36,0,5.4,FALSE
12,22,46,10,0.818182,128,0,0.4,6,9.5,FALSE
8,20,0,3,0.369048,441,1,0.416667,0,52.625,FALSE
16,55,0,14,0.5,453,1,0.198864,0,27.0625,FALSE
11,23,25,9,0.8,183,0.5,0.431818,6,15.272727,FALSE
