@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z89.95633188-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
17,91,106,13,0.354167,453,1,0.144796,0,25.470588,TRUE
20,31,138,18,0.827068,306,0.857143,0.36,6,13.95,TRUE
12,37,66,10,1.090909,494,1,0.27381,0,40.083333,TRUE
3,30,3,2,2,315,0,0.333333,0,104,TRUE
23,40,0,21,0.838843,386,0.636364,0.297101,6,15.304348,TRUE
22,34,213,20,0.75,330,0.75,0.310606,6,13.818182,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
13,35,60,8,0.333333,618,0.666667,0.212963,0,46.307692,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
86,300,2749,48,0.914286,3446,1,0.16732,0,38.906977,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
25,44,164,23,0.828704,412,0.888889,0.352,6,15.12,TRUE
9,17,2,6,0.6875,145,0.75,0.527778,6,14.666667,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
17,32,72,15,0.791667,282,0.833333,0.268908,6,15.235294,TRUE
12,23,6,12,0.672727,154,0,0.316667,1,11.416667,TRUE
22,41,159,18,0.702381,325,0.75,0.266234,6,13.590909,TRUE
14,33,35,12,0.673077,183,0,0.297619,5,11.785714,TRUE
17,48,44,13,0.75,298,1,0.3875,6,16.352941,TRUE
7,17,0,6,0.888889,120,0.333333,0.52381,5,15.714286,TRUE
24,50,244,22,0.908213,402,0.444444,0.284722,5,15.375,TRUE
4,16,4,4,0.333333,82,0,0.416667,0,19.25,TRUE
13,32,52,11,0.933333,1216,0.4,0.415385,6,92.153846,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
15,34,87,12,0.871429,230,0.8,0.516667,5,14,TRUE
15,39,49,13,0.75,369,0.5,0.516667,6,23.466667,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
8,17,0,7,0.571429,134,1,0.458333,0,15.375,TRUE
16,31,102,11,0.933333,9849,0.75,0.190476,0,614.0625,TRUE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
37,54,348,35,0.843254,661,0.928571,0.279279,6,16.486486,TRUE
22,51,89,22,0.721088,417,0.857143,0.233766,2,17.636364,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
14,26,69,12,0.74359,188,0.666667,0.321429,6,12.214286,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
22,47,175,20,0.630952,475,0,0.30303,5,20.409091,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
17,44,106,15,0.760417,483,0.5,0.485294,6,27.058824,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
14,24,77,11,0.876923,202,0.8,0.517857,5,13.071429,TRUE
22,34,141,20,0.957393,423,0.315789,0.443182,6,17.363636,TRUE
18,31,91,16,0.776471,303,0.8,0.458333,6,15.555556,TRUE
11,22,35,9,0.8,119,0.5,0.418182,6,9.636364,TRUE
42,89,0,41,1,361,0.066667,0.304762,0,6.52381,TRUE
13,27,46,11,0.777778,201,0.333333,0.333333,6,14.230769,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
11,29,43,9,0.85,154,0.5,0.418182,6,12.818182,TRUE
13,24,56,11,0.777778,141,0.666667,0.5,6,9.615385,TRUE
6,28,15,3,2,191,0,0.333333,0,30.833333,TRUE
5,48,6,2,0.916667,439,0.666667,0.55,1,86.2,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
14,26,69,12,0.74359,187,0.666667,0.321429,6,12.142857,TRUE
24,51,86,16,0.673913,447,0.833333,0.183333,0,17.375,TRUE
9,13,36,9,1.125,58,0,0.333333,0,5.333333,TRUE
30,53,331,24,0.873563,767,0,0.391667,0,24.366667,TRUE
12,24,6,11,0.787879,156,0,0.375,0,11.5,TRUE
10,14,45,10,1.111111,67,0.333333,0.32,0,5.4,TRUE
9,13,36,9,1.125,59,0,0.333333,0,5.333333,TRUE
16,31,102,11,0.933333,9857,0.75,0.190476,0,614.5625,TRUE
12,22,46,10,0.818182,127,0.5,0.4,6,9.416667,TRUE
14,24,69,12,0.769231,155,0.666667,0.482143,6,9.857143,TRUE
10,31,3,9,0.222222,183,0,0.333333,0,17.2,TRUE
10,18,45,8,1.111111,86,0,0.525,6,7.5,TRUE
13,24,64,11,0.833333,144,0.75,0.5,6,9.769231,TRUE
24,38,252,22,0.782609,366,0.8,0.305556,6,14.041667,TRUE
23,39,39,21,0.772727,382,0.875,0.356522,6,15.26087,TRUE
20,35,114,18,0.855263,359,0.625,0.45,6,16.55,TRUE
4,17,0,3,0,116,1,0.5,0,27.75,TRUE
28,42,312,26,0.796296,434,0.833333,0.21875,6,14.285714,TRUE
17,27,112,15,0.8125,208,0.8,0.470588,6,10.941176,TRUE
13,65,0,9,0.375,644,0,0.369231,5,48.384615,TRUE
17,29,110,15,0.833333,232,0.833333,0.470588,6,12.294118,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
25,67,22,22,0.5,961,0,0.244444,5,37.36,TRUE
11,21,49,9,0.85,112,0.5,0.418182,6,9,TRUE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,TRUE
3,12,3,3,2,121,0,0.583333,0,39.333333,TRUE
7,7,21,7,2,7,0,0.4,0,0,TRUE
12,33,32,11,1.034091,320,0.125,0.35,5,24.333333,TRUE
11,16,55,11,1.1,96,0.333333,0.272727,0,7.454545,TRUE
13,23,66,11,0.805556,140,0.666667,0.5,6,9.538462,TRUE
6,45,5,6,0.55,247,0,0.375,0,39.5,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
85,181,0,85,0.5,2890,0.5,0.075456,20,32.976471,TRUE
17,33,40,15,0.830357,250,0.571429,0.376471,6,13.294118,TRUE
38,61,367,36,0.854054,807,0.933333,0.276316,6,19.842105,TRUE
35,55,217,33,0.923274,642,0.565217,0.280952,6,16.685714,TRUE
12,26,48,10,0.890909,171,0.6,0.35,2,12.833333,TRUE
10,24,0,8,0.666667,171,0.5,0.525,6,15.9,TRUE
11,14,33,11,0.9,66,0.75,0.327273,2,4.636364,TRUE
26,42,325,22,1.04,693,0,0.544872,0,25.461538,TRUE
13,25,66,11,0.777778,175,0.666667,0.333333,6,12.230769,TRUE
9,20,0,9,0.25,294,1,0.311111,1,31.444444,TRUE
30,50,155,28,0.975369,622,0.238095,0.34,6,18.333333,TRUE
38,52,479,35,0.898649,536,0.9375,0.335135,6,12.684211,TRUE
10,22,27,8,0.809524,222,1,0.5,0,20.5,TRUE
10,28,31,5,0.577778,414,0.8,0.206349,0,39.9,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
4,8,6,4,2,20,0,0.666667,0,4,FALSE
12,18,54,8,0.924242,222,1,0.3125,2,17,FALSE
12,35,16,8,0.727273,359,0.555556,0.319444,0,28.166667,FALSE
11,14,41,11,0.916667,66,0,0.327273,0,4.454545,FALSE
36,57,196,34,0.909317,744,0.565217,0.277778,6,19.027778,FALSE
8,12,8,7,0.821429,129,0.083333,0.642857,0,13.625,FALSE
23,37,219,21,0.850649,345,0.857143,0.347826,5,13.695652,FALSE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,FALSE
11,15,21,11,0.533333,90,1,0.454545,0,6.909091,FALSE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,FALSE
2,36,1,2,2,137,0,0.5,0,67.5,FALSE
9,151,32,5,0.75,1303,0.5,0.253968,0,143.555556,FALSE
11,21,9,11,0.25,92,1,0.454545,0,7.181818,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
16,28,72,14,0.933333,254,0.333333,0.46875,6,14.3125,FALSE
7,29,1,1,0,257,1,0.514286,0,35.571429,FALSE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,FALSE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,FALSE
5,21,0,4,0.5,149,1,0.7,0,28.4,FALSE
6,6,15,6,2,6,0,0.583333,0,0,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
