@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z89.95633188-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
20,37,88,18,0.763158,348,0.833333,0.36,6,16.1,TRUE
24,41,38,22,0.75,429,0.875,0.35,6,16.541667,TRUE
3,30,3,2,2,315,0,0.333333,0,104,TRUE
19,30,119,17,0.824074,281,0.833333,0.460526,6,13.473684,TRUE
76,274,1888,45,0.880784,2248,0.882353,0.108571,0,28.355263,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
20,126,130,10,1.047118,1170,0.019048,0.161538,7,47,TRUE
24,39,252,22,0.782609,365,0.8,0.261905,6,14,TRUE
20,37,0,18,0.684211,321,0.833333,0.36,6,14.75,TRUE
27,82,0,24,0.723077,553,0.8,0.183761,0,19.296296,TRUE
21,53,176,16,0.725,353,0.75,0.3625,0,15.428571,TRUE
14,26,57,12,0.769231,195,0.666667,0.482143,6,12.714286,TRUE
7,17,0,6,0.888889,120,0.333333,0.52381,5,15.714286,TRUE
27,42,209,24,0.846154,372,0.9,0.346154,6,12.407407,TRUE
12,33,32,11,1.034091,320,0.125,0.35,5,24.333333,TRUE
6,28,15,3,2,191,0,0.333333,0,30.833333,TRUE
10,18,45,8,1.111111,79,0,0.525,6,6.8,TRUE
17,91,106,13,0.354167,453,1,0.144796,0,25.470588,TRUE
10,19,5,8,0.740741,223,1,0.228571,2,21,TRUE
11,17,25,8,0.8,126,0.5,0.568182,5,10.272727,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
12,56,60,12,1,415,0.25,0.283333,0,33.25,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
3,4,0,2,1.125,22,0,0.5,0,5,TRUE
16,27,120,16,2,105,0,0.53125,0,5.5625,TRUE
5,20,0,4,0.5,138,1,0.5,1,26.2,TRUE
19,30,171,19,2,126,0,0.526316,0,5.631579,TRUE
6,25,7,4,0.75,230,1,0.55,0,36.666667,TRUE
20,31,138,18,0.827068,306,0.857143,0.36,6,13.95,TRUE
20,35,114,18,0.855263,359,0.625,0.45,6,16.55,TRUE
24,52,86,16,0.673913,451,0.833333,0.183333,0,17.541667,TRUE
26,41,217,23,0.864,341,0.9,0.352,6,11.730769,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
6,15,15,6,1.178378,287,0.054054,0.3,2,40.666667,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
12,24,46,10,0.981818,144,0.2,0.5,6,10.583333,TRUE
14,24,69,12,0.769231,155,0.666667,0.482143,6,9.857143,TRUE
8,37,0,6,0.357143,278,1,0.375,1,33.5,TRUE
16,31,102,11,0.933333,9857,0.75,0.190476,0,614.5625,TRUE
