@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z89.95633188-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
3,4,3,3,2,7,0,0.833333,0,1.333333,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
4,4,6,4,2,4,0,0.5,0,0,TRUE
12,22,46,10,0.818182,128,0,0.4,6,9.5,TRUE
76,274,1888,45,0.880784,2248,0.882353,0.108571,0,28.355263,TRUE
12,24,36,10,0.772727,143,0.5,0.4,6,10.75,TRUE
8,13,28,8,1.142857,56,0,0.40625,2,5.75,TRUE
25,44,128,23,0.948864,429,0.363636,0.352,6,15.28,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
4,26,4,2,0.833333,193,1,0.416667,0,46.75,TRUE
9,13,36,9,1.125,59,0,0.333333,0,5.333333,TRUE
10,28,31,5,0.577778,414,0.8,0.206349,0,39.9,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
20,35,114,18,0.877193,360,0.555556,0.45,6,16.55,TRUE
5,6,10,5,1.25,18,0.5,0.6,2,2.2,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
12,24,6,11,0.787879,156,0,0.375,0,11.5,TRUE
6,25,7,4,0.75,230,1,0.55,0,36.666667,TRUE
1,2,0,1,2,51,0,1,0,3,TRUE
12,24,46,10,0.981818,144,0.2,0.5,6,10.583333,TRUE
18,31,91,16,0.776471,303,0.8,0.458333,6,15.555556,TRUE
3,12,3,3,2,121,0,0.583333,0,39.333333,TRUE
9,17,0,7,0.5,234,1,0.511111,0,24.555556,TRUE
38,87,349,18,0.888288,1625,0.933333,0.243421,7,41.368421,TRUE
15,39,49,13,0.75,369,0.5,0.516667,6,23.466667,TRUE
5,9,10,5,1.25,28,0,0.55,3,4.4,TRUE
8,12,8,7,0.821429,129,0.083333,0.642857,0,13.625,TRUE
23,24,253,23,2,49,0,0.669565,2,1.130435,TRUE
4,11,6,4,2,61,0,0.6875,0,14.25,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
12,26,48,10,0.890909,171,0.6,0.35,2,12.833333,TRUE
24,51,86,16,0.673913,447,0.833333,0.183333,0,17.375,TRUE
42,88,0,41,1,329,0.066667,0.304762,0,5.761905,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
19,29,171,19,1.055556,128,0,0.526316,0,5.684211,TRUE
19,29,171,19,1.055556,128,0,0.526316,0,5.684211,TRUE
20,126,130,10,1.047118,1170,0.019048,0.161538,7,47,TRUE
16,28,120,16,1.066667,104,0,0.53125,0,5.4375,TRUE
17,32,74,13,0.75,224,0.75,0.294118,6,11.941176,TRUE
5,21,2,5,0.75,103,1,0.36,0,18.8,TRUE
30,50,327,28,0.775862,505,0.833333,0.216667,6,15.633333,TRUE
25,44,164,23,0.828704,412,0.888889,0.352,6,15.12,TRUE
8,37,0,6,0.357143,278,1,0.375,1,33.5,TRUE
16,31,102,11,0.933333,9857,0.75,0.190476,0,614.5625,TRUE
11,21,49,9,1,109,0.2,0.522727,6,8.454545,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
