@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z89.95633188-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
8,17,0,7,0.571429,134,1,0.458333,0,15.375,TRUE
6,8,15,6,1.2,137,0,0.333333,0,21.666667,TRUE
17,33,4,15,0.7,252,0.8,0.376471,6,13.529412,TRUE
8,28,0,7,0.571429,426,1,0.25,0,51.75,TRUE
5,46,10,5,1.25,288,1,0.8,0,56.4,TRUE
30,104,87,22,0.748276,1151,0.6,0.146154,0,36.7,TRUE
12,30,34,9,0.690909,306,1,0.375,0,24.083333,TRUE
6,25,7,4,0.75,230,1,0.55,0,36.666667,TRUE
26,41,217,23,0.864,341,0.9,0.352,6,11.730769,TRUE
54,141,651,7,0.766926,1861,0.705882,0.174004,0,33.148148,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
2,5,0,2,0,42,0,0.833333,0,19,TRUE
42,88,0,41,1,329,0.066667,0.304762,0,5.761905,TRUE
6,25,7,4,0.75,230,1,0.55,0,36.666667,TRUE
14,41,21,14,0.564103,243,0,0.297619,0,16.142857,TRUE
24,41,0,22,0.717391,411,0.875,0.35,6,15.791667,TRUE
4,17,0,3,0,116,1,0.5,0,27.75,TRUE
13,32,52,11,0.933333,1216,0.4,0.415385,6,92.153846,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
13,25,66,11,0.777778,174,0.666667,0.333333,6,12.153846,TRUE
14,28,61,11,0.807692,245,0.5,0.5,5,16.357143,TRUE
10,18,39,9,0.851852,78,0.333333,0.283333,2,6.5,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
22,34,213,20,0.75,330,0.75,0.310606,6,13.818182,TRUE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,TRUE
30,43,183,27,0.864943,391,0.916667,0.287356,6,11.633333,TRUE
11,21,43,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
18,61,57,13,0.607843,316,1,0.172222,1,16.388889,TRUE
9,12,24,9,0.9375,48,0.75,0.416667,2,3.888889,TRUE
14,26,69,12,0.74359,188,0.666667,0.321429,6,12.214286,TRUE
6,34,13,6,0.6,233,1,0.375,0,37.666667,TRUE
25,74,94,20,0.897436,490,0.384615,0.262857,7,18.08,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
14,33,65,12,0.74359,229,0.666667,0.4,6,15.142857,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
6,56,15,6,1.2,923,1,0.666667,0,152.5,TRUE
11,22,35,9,0.8,119,0.5,0.418182,6,9.636364,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
18,31,91,16,0.776471,303,0.8,0.458333,6,15.555556,TRUE
9,13,36,9,1.125,58,0,0.333333,0,5.333333,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
11,26,53,6,1.033333,226,1,0.157143,0,19.272727,TRUE
19,29,171,19,1.055556,128,0,0.526316,0,5.684211,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
12,22,46,10,0.818182,127,0.5,0.4,6,9.416667,TRUE
10,19,5,8,0.740741,223,1,0.228571,2,21,TRUE
10,14,45,10,1.111111,67,0.333333,0.32,0,5.4,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
4,16,4,4,0.333333,82,0,0.416667,0,19.25,TRUE
7,18,1,5,0.809524,314,1,0.571429,2,42.857143,TRUE
76,274,1888,45,0.880784,2248,0.882353,0.108571,0,28.355263,TRUE
7,8,21,7,1,26,1,0.428571,2,2.571429,TRUE
8,37,0,6,0.357143,278,1,0.375,1,33.5,TRUE
5,6,10,5,1,18,1,0.6,2,2.4,TRUE
6,11,0,5,0,170,1,0.541667,0,27.166667,TRUE
12,22,54,10,0.981818,120,0.2,0.5,6,8.583333,TRUE
8,13,28,8,1.142857,56,0,0.40625,2,5.75,TRUE
6,45,5,6,0.55,247,0,0.375,0,39.5,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
3,3,3,3,1.5,6,0,0.666667,0,0,TRUE
15,32,79,13,0.785714,251,0.666667,0.483333,6,15.533333,TRUE
24,51,86,16,0.673913,447,0.833333,0.183333,0,17.375,TRUE
14,24,77,11,0.876923,202,0.8,0.517857,5,13.071429,TRUE
25,41,258,23,0.758333,389,0.8,0.257143,6,14.36,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
36,57,196,34,0.909317,744,0.565217,0.277778,6,19.027778,TRUE
4,49,0,4,0,492,1,0.5625,0,121,TRUE
7,30,21,5,2,350,0,0.306122,0,49,TRUE
17,32,74,13,0.75,224,0.75,0.294118,6,11.941176,TRUE
12,21,66,11,1.090909,97,0.333333,0.333333,2,6.833333,TRUE
48,65,694,45,0.911702,677,0.95,0.27305,6,12.6875,TRUE
6,15,9,4,0.8,218,1,0.666667,0,34.833333,TRUE
6,12,0,5,0.2,266,1,0.166667,0,43.166667,TRUE
31,44,171,28,0.863889,406,0.916667,0.283333,6,11.709677,TRUE
9,43,28,6,0.6875,416,1,0.333333,0,45,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
7,8,21,7,1.166667,32,0.5,0.428571,2,3.285714,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
6,15,15,6,1.177143,275,0.057143,0.3,2,39,TRUE
17,27,112,15,0.8125,208,0.8,0.470588,6,10.941176,TRUE
8,15,26,7,0.857143,219,0.25,0.342857,1,25.875,TRUE
27,47,195,27,0.875,484,0.833333,0.265432,5,16.481481,TRUE
19,38,21,18,0.685185,284,0.833333,0.225564,2,13.631579,TRUE
37,54,348,35,0.843254,661,0.928571,0.279279,6,16.486486,TRUE
26,42,325,22,1.04,693,0,0.544872,0,25.461538,TRUE
