@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
12,22,46,10,0.818182,127,0.5,0.4,6,9.416667,TRUE
27,47,195,27,0.875,484,0.833333,0.265432,5,16.481481,TRUE
9,9,36,9,2,9,0,0.555556,0,0,TRUE
19,29,141,17,0.865079,266,0.857143,0.368421,6,12.631579,TRUE
9,12,24,9,0.9375,48,0.75,0.416667,2,3.888889,TRUE
8,12,22,7,0.885714,102,0.8,0.35,2,11.125,TRUE
15,28,85,13,0.814286,209,0.8,0.322222,6,12.6,TRUE
12,22,46,10,0.818182,128,0,0.4,6,9.5,TRUE
20,37,0,18,0.684211,321,0.833333,0.36,6,14.75,TRUE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
14,28,61,11,0.807692,245,0.5,0.5,5,16.357143,TRUE
6,8,15,6,1.2,137,0,0.333333,0,21.666667,TRUE
19,35,0,17,0.712963,297,0.833333,0.368421,6,14.315789,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
5,9,10,5,1.25,28,0,0.55,3,4.4,TRUE
42,89,0,41,1,361,0.066667,0.304762,0,6.52381,TRUE
15,32,79,13,0.785714,251,0.666667,0.483333,6,15.533333,TRUE
18,28,111,16,0.776471,231,0.8,0.458333,6,11.555556,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
13,24,64,11,0.883333,143,0.6,0.5,6,9.615385,FALSE
20,40,142,18,0.798246,342,0.833333,0.3,6,15.8,FALSE
37,80,470,32,0.863426,866,0.833333,0.219595,6,22.081081,FALSE
12,24,46,10,0.981818,144,0.2,0.5,6,10.583333,FALSE
10,14,45,10,1.111111,52,0.5,0.32,0,4,FALSE
10,20,0,10,0,53,1,0.55,2,4.2,FALSE
1,2,0,1,2,51,0,1,0,3,FALSE
4,6,6,1,2,15,0,0.666667,0,2.75,FALSE
16,30,54,14,0.7,388,0,0.3625,1,23,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
30,53,331,24,0.873563,767,0,0.391667,0,24.366667,FALSE
22,46,105,20,0.920635,422,0.4,0.253247,6,17.5,FALSE
62,108,1491,56,0.957966,1284,0.487179,0.203629,6,19.080645,FALSE
3,9,0,3,0,86,0,0.5,0,26.666667,FALSE
4,8,6,4,2,20,0,0.666667,0,4,FALSE
11,21,9,11,0.25,92,1,0.454545,0,7.181818,FALSE
5,16,10,5,2,50,0,0.5,0,9,FALSE
10,18,39,9,0.851852,78,0.333333,0.283333,2,6.5,FALSE
3,4,1,3,2,24,0,0.555556,0,7,FALSE
16,28,120,16,1.066667,104,0,0.53125,0,5.4375,FALSE
20,32,114,18,0.789474,357,0.833333,0.45,6,16.55,FALSE
9,17,30,6,0.75,55,1,0.407407,1,5,FALSE
12,47,28,11,0.636364,353,1,0.246753,6,28.166667,FALSE
8,19,0,6,0.821429,324,1,0.583333,2,38.5,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
