@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
8,29,28,8,2,166,0,0.458333,0,19.75,TRUE
28,42,312,26,0.796296,434,0.833333,0.21875,6,14.285714,TRUE
8,13,28,8,1.142857,56,0,0.40625,2,5.75,TRUE
10,18,45,8,1.111111,87,0,0.525,6,7.6,TRUE
21,38,122,19,0.94,334,0.4,0.301587,6,14.190476,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
13,23,66,11,0.805556,140,0.666667,0.5,6,9.538462,TRUE
10,62,15,6,0.644444,785,1,0.17284,0,77,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
30,104,87,22,0.748276,1151,0.6,0.146154,0,36.7,TRUE
21,44,0,20,0.976667,153,0.133333,0.253968,0,5.571429,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
8,15,26,7,0.857143,219,0.25,0.342857,1,25.875,TRUE
9,12,24,9,0.9375,48,0.75,0.416667,2,3.888889,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
8,17,0,7,0.571429,134,1,0.458333,0,15.375,TRUE
11,29,43,9,0.85,156,0.5,0.418182,6,13,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
0,0,0,0,2,41,0,0,0,0,FALSE
9,45,36,5,2,3581,0,0.296296,0,396.888889,FALSE
31,55,281,31,0.940909,567,0.545455,0.230415,5,16.580645,FALSE
23,46,123,4,0.659091,668,1,0.267081,0,27.608696,FALSE
12,24,46,10,0.981818,144,0.2,0.5,6,10.583333,FALSE
4,5,0,4,1.125,33,0.25,0.583333,0,5.25,FALSE
6,22,0,0,0.333333,163,1,0.5,0,25.666667,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
18,19,107,18,0.382353,170,1,0.433333,0,8.333333,FALSE
11,15,21,11,0.533333,90,1,0.454545,0,6.909091,FALSE
12,24,46,10,1,145,0.166667,0.5,6,10.583333,FALSE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,FALSE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,FALSE
11,46,25,11,0.957143,366,0.142857,0.222222,6,31.636364,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
17,19,84,16,0.994048,152,0,0.317647,0,6.705882,FALSE
3,9,0,3,0,86,0,0.5,0,26.666667,FALSE
11,21,9,11,0.25,92,1,0.454545,0,7.181818,FALSE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,FALSE
57,87,1362,17,0.927083,1806,1,0.265306,7,30.473684,FALSE
5,24,2,4,0.666667,117,0,0.36,0,21.8,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
10,15,45,10,1.111111,59,0.333333,0.32,0,4.6,FALSE
