@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,36,10,166,0.454545,0.377778,FALSE
4,6,0,6,0,0.75,FALSE
3,11,2,48,0.727273,0.666667,FALSE
3,8,0,51,0,0.535714,FALSE
7,8,0,34,0,0.777778,FALSE
9,18,3,77,0,0.333333,FALSE
6,9,5,41,0.875,0.466667,FALSE
10,50,10,267,0.428571,0.323077,FALSE
15,34,14,326,0,0.6,FALSE
10,50,10,267,0.428571,0.323077,FALSE
16,38,0,159,0.981132,1,FALSE
7,8,3,34,0,0.8,FALSE
6,10,5,27,0.714286,0.5,FALSE
4,30,2,183,0,0.5,FALSE
8,28,8,101,0.956044,0.7,FALSE
1,10,0,34,0,0.5,FALSE
5,8,0,51,0,0.535714,FALSE
4,7,3,31,0,0.4375,FALSE
6,10,5,27,0.714286,0.5,FALSE
4,18,3,98,0.714286,0.466667,FALSE
6,17,0,107,0,0.4,FALSE
97,31,16,33,0,0.132258,FALSE
3,4,1,14,0,0.75,FALSE
14,60,10,515,0,0.166667,FALSE
6,13,3,55,0,0.458333,FALSE
9,12,8,59,0,0.5,FALSE
7,34,6,288,0,0.333333,FALSE
7,8,0,34,0,0.777778,FALSE
2,22,0,97,0,0.4,FALSE
2,6,1,35,0,0.5,FALSE
6,9,5,41,0.875,0.466667,FALSE
6,25,2,167,0,0.256579,FALSE
10,50,10,267,0.428571,0.323077,FALSE
6,1,2,1,0,1,FALSE
13,12,2,20,0,0.52,FALSE
2,6,1,35,0,0.5,FALSE
3,25,0,67,0.938889,0.472222,FALSE
7,8,3,34,0,0.8,FALSE
3,2,3,9,1,1,FALSE
27,6,2,6,0,0.541667,FALSE
14,67,0,483,0.826667,0.145062,FALSE
10,63,8,1034,0,0.285714,FALSE
