@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,15,0,95,0,0.727273,FALSE
10,50,10,267,0.428571,0.323077,FALSE
4,25,1,215,0,0.242424,FALSE
11,40,0,212,0,0.416667,FALSE
15,78,15,413,0.792208,0.254902,FALSE
17,91,17,620,0.628866,0.412162,FALSE
14,67,0,483,0.826667,0.145062,FALSE
16,38,0,159,0.981132,1,FALSE
5,41,3,173,0,0.466667,FALSE
17,65,16,440,0.74,0.276786,FALSE
47,260,33,3559,0,0.098039,FALSE
15,2,0,2,0,1,FALSE
4,10,3,57,0.833333,0.666667,FALSE
7,31,0,303,0.5,0.393939,FALSE
7,63,0,939,0,0.345238,FALSE
16,38,0,159,0.981132,1,FALSE
8,15,7,78,0.875,0.444444,FALSE
3,2,3,9,1,1,FALSE
3,3,3,15,0.923077,0.666667,FALSE
2,8,0,20,1,0.666667,FALSE
8,8,5,8,0,0.458333,FALSE
2,6,1,35,0,0.5,FALSE
3,2,3,9,1,1,FALSE
27,19,2,138,0,0.233333,FALSE
7,63,0,939,0,0.345238,FALSE
5,5,4,22,0.933333,0.625,FALSE
2,20,0,67,0.910448,0.571429,FALSE
4,2,0,2,0,0.666667,FALSE
4,4,2,14,0.944444,0.75,FALSE
3,3,0,3,0,0.666667,FALSE
5,5,3,12,0.987654,1,FALSE
3,34,3,191,0.835616,0.487179,FALSE
5,21,0,83,0.968254,0.5,FALSE
2,18,1,102,0.983871,0.666667,FALSE
9,15,6,67,0,0.65,FALSE
7,70,6,1102,0,0.320313,FALSE
7,22,7,141,0.924242,0.666667,FALSE
7,22,7,141,0.924242,0.666667,FALSE
11,40,0,212,0,0.416667,FALSE
5,6,1,20,0,0.5,FALSE
9,8,2,30,0,0.466667,FALSE
2,20,0,67,0.910448,0.571429,FALSE
9,37,9,190,0.953125,0.625,FALSE
9,15,6,67,0,0.65,FALSE
8,1,1,1,0,1,FALSE
8,26,7,127,0,0.314286,FALSE
5,41,3,173,0,0.466667,FALSE
7,27,0,85,0.944134,0.345455,FALSE
7,23,0,148,0,0.4,FALSE
5,41,3,173,0,0.466667,FALSE
2,4,1,11,0.666667,0.666667,FALSE
3,5,2,15,1,1,FALSE
9,8,2,30,0,0.466667,FALSE
2,4,1,11,0.666667,0.666667,FALSE
9,8,2,30,0,0.466667,FALSE
15,2,0,2,0,1,FALSE
4,21,0,144,0.636364,0.533333,FALSE
8,15,7,78,0.875,0.444444,FALSE
6,17,0,58,0,0.833333,FALSE
7,23,0,148,0,0.4,FALSE
5,21,0,83,0.968254,0.5,FALSE
2,6,1,35,0,0.5,FALSE
8,40,0,338,0.6,0.48,FALSE
4,3,1,8,0,1,FALSE
5,21,0,83,0.968254,0.5,FALSE
7,23,0,148,0,0.4,FALSE
5,5,3,12,0.987654,1,FALSE
9,9,9,27,0.961538,0.666667,FALSE
7,31,0,303,0.5,0.393939,FALSE
4,21,0,144,0.636364,0.533333,FALSE
8,15,7,78,0.875,0.444444,FALSE
12,10,0,35,0,0.25,FALSE
3,9,0,27,0.777778,0.833333,FALSE
7,26,3,119,0,0.272727,FALSE
4,25,1,215,0,0.242424,FALSE
3,9,0,27,0.777778,0.833333,FALSE
10,48,9,489,0,0.314286,FALSE
5,6,1,20,0,0.5,FALSE
9,9,9,27,0.961538,0.666667,FALSE
5,13,2,76,0.6,0.458333,FALSE
3,4,1,14,0,0.75,FALSE
4,21,0,144,0.636364,0.533333,FALSE
12,10,0,35,0,0.25,FALSE
7,70,6,1102,0,0.320313,FALSE
12,10,0,35,0,0.25,FALSE
10,50,10,267,0.428571,0.323077,FALSE
22,72,9,469,0,0.166667,FALSE
4,6,0,6,0,0.75,FALSE
1,4,0,14,0,0.666667,FALSE
27,19,2,138,0,0.233333,FALSE
8,40,0,338,0.6,0.48,FALSE
5,6,1,20,0,0.5,FALSE
15,138,0,1573,0.267606,0.205451,FALSE
15,138,0,1573,0.267606,0.205451,FALSE
6,33,0,179,0,0.444444,TRUE
7,15,3,83,0.3,0.34375,TRUE
8,10,2,10,0,0.5,TRUE
6,63,6,435,0.809524,0.4,TRUE
7,52,5,420,0,0.25,TRUE
6,63,6,435,0.809524,0.4,TRUE
6,63,6,435,0.809524,0.4,TRUE
7,21,4,108,0,0.5625,TRUE
3,17,0,136,0,0.375,TRUE
12,4,3,4,0,0.5,TRUE
19,39,13,178,0.3,0.328125,TRUE
5,3,0,3,0,0.666667,TRUE
12,4,3,4,0,0.5,TRUE
14,4,0,4,0,1,TRUE
5,3,0,3,0,0.666667,TRUE
3,17,0,136,0,0.375,TRUE
6,33,0,179,0,0.444444,TRUE
5,18,2,109,0,0.416667,TRUE
5,18,2,109,0,0.416667,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
7,21,4,108,0,0.5625,TRUE
3,17,2,74,0,0.5,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
