@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,9,9,27,0.961538,0.666667,FALSE
14,60,10,515,0,0.166667,FALSE
2,19,1,97,0,0.285714,FALSE
10,51,9,205,0,0.28125,FALSE
2,19,1,97,0,0.285714,FALSE
28,37,6,172,0,0.201923,FALSE
13,30,10,149,0,0.5,FALSE
7,26,7,138,0.890909,0.357143,FALSE
10,51,9,205,0,0.28125,FALSE
7,34,6,288,0,0.333333,FALSE
7,1,1,1,0,1,FALSE
17,137,0,1589,0.277778,0.205451,FALSE
5,14,4,56,0,0.314286,FALSE
2,13,1,86,0,0.571429,FALSE
5,14,4,56,0,0.314286,FALSE
9,2,0,2,0,1,FALSE
5,14,4,56,0,0.314286,FALSE
6,7,3,28,0,0.444444,FALSE
6,1,1,1,0,1,FALSE
14,35,4,204,0.388889,0.282051,FALSE
10,27,0,198,0,0.71875,FALSE
10,51,9,205,0,0.28125,FALSE
8,15,7,78,0.875,0.444444,FALSE
16,74,12,610,0,0.147826,FALSE
14,60,10,515,0,0.166667,FALSE
6,38,4,180,0,0.666667,FALSE
4,2,0,2,0,0.666667,FALSE
3,8,0,51,0,0.535714,FALSE
8,40,0,338,0.6,0.48,FALSE
15,138,0,1573,0.267606,0.205451,FALSE
13,12,2,20,0,0.52,FALSE
14,35,4,204,0.388889,0.282051,FALSE
8,8,5,8,0,0.458333,FALSE
12,29,5,126,0,0.416667,FALSE
52,8,3,8,0,1,FALSE
9,8,2,30,0,0.466667,FALSE
10,34,0,207,0,0.404762,FALSE
4,21,0,144,0.636364,0.533333,FALSE
6,1,1,1,0,1,FALSE
14,57,0,349,0.843537,0.139881,FALSE
9,12,3,40,0,0.428571,FALSE
8,8,5,8,0,0.458333,FALSE
6,11,2,41,0,0.466667,FALSE
10,34,0,207,0,0.404762,FALSE
5,5,3,24,0.923077,0.6,FALSE
7,63,0,939,0,0.345238,FALSE
17,137,0,1589,0.277778,0.205451,FALSE
9,8,2,30,0,0.466667,FALSE
5,5,4,22,0.933333,0.625,FALSE
28,37,6,172,0,0.201923,FALSE
9,20,6,89,0,0.533333,FALSE
4,2,0,2,0,0.666667,FALSE
7,1,1,1,0,1,FALSE
8,18,4,114,0.272727,0.444444,FALSE
3,7,1,36,0,0.444444,FALSE
52,8,3,8,0,1,FALSE
4,13,3,60,0,0.666667,FALSE
4,2,3,9,1,1,FALSE
8,7,3,28,0,0.444444,FALSE
16,74,12,610,0,0.147826,FALSE
4,21,0,144,0.636364,0.533333,FALSE
28,37,6,172,0,0.201923,FALSE
4,2,3,9,1,1,FALSE
4,21,0,144,0.636364,0.533333,FALSE
4,4,2,14,0.944444,0.75,FALSE
8,7,3,28,0,0.444444,FALSE
10,2,1,2,0,0.666667,FALSE
4,13,3,60,0,0.666667,FALSE
14,10,3,10,0,0.366667,FALSE
8,18,4,114,0.272727,0.444444,FALSE
8,7,3,28,0,0.444444,FALSE
6,7,3,28,0,0.444444,FALSE
4,11,0,28,0.968504,0.6,FALSE
6,11,2,41,0,0.466667,FALSE
4,4,2,14,0.944444,0.75,FALSE
