@relation Keymind-AA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z144.0

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
0,-4,25,TRUE
35,7,43,TRUE
20,9,36,TRUE
29,7,47,TRUE
39,26,49,TRUE
0,-10,145,TRUE
0,-25,22,TRUE
0,0,56,TRUE
15,12,83,TRUE
0,0,44,TRUE
49,24,33,TRUE
28,26,16,TRUE
28,26,16,TRUE
0,-28,38,TRUE
46,9,75,TRUE
0,0,35,TRUE
0,44,137,TRUE
38,45,10,TRUE
15,12,83,TRUE
0,0,25,TRUE
28,26,16,TRUE
0,-8,126,TRUE
20,9,36,TRUE
0,-7,81,TRUE
0,-6,19,TRUE
87,10,86,TRUE
9,6,59,TRUE
0,-28,34,TRUE
0,-5,19,TRUE
0,-10,145,TRUE
0,-25,88,TRUE
0,-10,35,TRUE
46,9,75,TRUE
35,45,13,TRUE
2,2,51,TRUE
0,-28,38,TRUE
0,-6,39,TRUE
18,12,47,TRUE
35,7,43,TRUE
49,24,33,TRUE
0,0,44,TRUE
38,45,10,TRUE
0,-10,145,TRUE
19,6,22,TRUE
18,12,47,TRUE
0,0,35,TRUE
38,18,25,TRUE
0,27,56,TRUE
91,24,70,TRUE
35,45,13,TRUE
0,-8,47,TRUE
0,-28,48,TRUE
38,45,10,TRUE
0,-10,35,TRUE
0,-10,34,TRUE
0,-21,35,TRUE
0,-25,120,TRUE
95,17,39,TRUE
0,0,78,TRUE
0,-7,40,TRUE
0,-7,40,TRUE
29,6,29,TRUE
20,9,38,TRUE
91,24,70,TRUE
0,-39,42,TRUE
29,6,29,TRUE
0,-10,34,TRUE
0,-7,88,TRUE
35,45,13,TRUE
0,-23,28,TRUE
0,-72,105,TRUE
0,-10,35,TRUE
0,-24,44,TRUE
52,8,44,TRUE
0,-6,60,TRUE
0,-6,39,TRUE
0,-39,35,TRUE
0,-6,90,TRUE
0,-7,120,TRUE
0,-28,48,TRUE
0,0,78,TRUE
12,9,28,TRUE
2,2,51,TRUE
0,0,56,TRUE
0,-37,59,TRUE
0,-6,19,TRUE
38,27,63,TRUE
0,-10,145,TRUE
38,27,63,TRUE
0,25,43,TRUE
0,0,56,TRUE
0,-90,105,TRUE
28,26,16,TRUE
0,-6,90,TRUE
0,0,44,TRUE
49,24,33,TRUE
0,-25,46,TRUE
13,26,137,TRUE
0,-37,59,TRUE
0,-10,34,TRUE
52,8,44,TRUE
29,6,29,TRUE
0,-6,19,TRUE
88,24,26,TRUE
52,8,44,TRUE
41,24,38,TRUE
52,9,9,TRUE
0,-6,44,TRUE
0,-28,34,TRUE
0,-10,145,TRUE
0,-10,35,TRUE
0,-6,39,TRUE
0,-25,61,TRUE
0,-10,55,TRUE
29,6,29,TRUE
0,-1,27,TRUE
20,9,36,TRUE
26,6,33,TRUE
0,-4,25,TRUE
0,0,395,TRUE
20,9,38,TRUE
18,12,47,TRUE
3,45,21,TRUE
0,0,44,TRUE
3,45,21,TRUE
52,9,9,TRUE
0,-6,12,TRUE
0,-7,120,TRUE
0,27,56,TRUE
0,-6,44,TRUE
0,-28,52,TRUE
0,-4,25,TRUE
0,-6,12,TRUE
0,-19,51,TRUE
20,9,38,TRUE
0,-1,27,TRUE
0,-23,28,TRUE
0,0,35,TRUE
0,-28,55,TRUE
88,24,26,TRUE
38,18,25,TRUE
38,27,63,TRUE
0,-41,28,TRUE
12,9,28,TRUE
38,45,10,TRUE
11,7,48,TRUE
0,-28,81,TRUE
0,-37,59,TRUE
0,-21,35,TRUE
18,12,47,TRUE
0,0,35,TRUE
0,-6,39,TRUE
0,0,192,TRUE
3,45,21,TRUE
0,0,44,TRUE
0,-23,28,TRUE
