@relation Keymind-AA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z144.0

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
20,9,36,TRUE
26,6,33,TRUE
0,-24,44,TRUE
0,-25,46,TRUE
0,-25,81,TRUE
0,25,43,TRUE
49,9,29,TRUE
28,26,16,TRUE
0,-19,59,TRUE
0,-10,121,TRUE
0,-28,121,TRUE
26,6,33,TRUE
91,24,70,TRUE
15,12,83,TRUE
0,-28,55,TRUE
26,6,33,TRUE
0,-39,42,TRUE
0,-90,105,TRUE
0,-1,38,TRUE
33,8,32,TRUE
0,-6,39,TRUE
0,-6,46,TRUE
0,-10,34,TRUE
0,-28,121,TRUE
0,-21,42,TRUE
0,-28,81,TRUE
13,7,79,TRUE
64,6,84,TRUE
0,0,395,TRUE
0,-28,55,TRUE
20,9,38,TRUE
9,25,25,TRUE
0,-6,28,TRUE
87,10,86,TRUE
0,-1,38,TRUE
0,-19,59,TRUE
33,8,32,TRUE
0,-10,55,TRUE
2,2,51,TRUE
0,-7,88,TRUE
0,-6,44,TRUE
0,-24,44,TRUE
26,6,33,TRUE
0,-6,44,TRUE
2,2,51,TRUE
0,-39,35,TRUE
0,-90,105,TRUE
0,-72,105,TRUE
33,8,32,TRUE
0,-39,42,TRUE
0,-39,35,TRUE
0,-6,39,TRUE
0,-6,39,TRUE
0,-90,105,TRUE
0,-28,34,TRUE
0,-24,39,TRUE
88,24,26,TRUE
0,-6,19,TRUE
0,0,25,TRUE
0,0,44,TRUE
0,-28,81,TRUE
0,-28,35,TRUE
41,24,38,TRUE
0,-7,20,TRUE
0,-6,54,TRUE
64,6,84,TRUE
0,-8,57,TRUE
0,-24,44,TRUE
0,25,43,TRUE
13,26,137,TRUE
0,0,25,TRUE
95,17,39,TRUE
37,26,155,TRUE
9,6,59,TRUE
0,-6,90,TRUE
0,-7,88,TRUE
31,25,50,TRUE
3,6,55,TRUE
0,0,56,TRUE
37,26,155,TRUE
20,9,38,TRUE
0,0,56,TRUE
0,44,137,TRUE
0,-10,111,TRUE
0,-5,84,TRUE
26,6,33,TRUE
52,8,44,TRUE
41,24,38,TRUE
0,-5,84,TRUE
0,-28,35,TRUE
0,-28,35,TRUE
0,-6,54,TRUE
41,24,38,TRUE
0,-19,51,TRUE
0,-6,54,TRUE
0,-5,84,TRUE
0,-28,121,TRUE
0,0,44,TRUE
0,0,78,TRUE
38,27,63,TRUE
0,-1,27,TRUE
38,45,10,TRUE
0,-8,57,TRUE
0,-6,44,TRUE
0,25,43,TRUE
0,-24,39,TRUE
0,-25,22,TRUE
0,0,44,TRUE
0,-1,38,TRUE
0,-37,59,TRUE
