@relation Keymind-AA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z144.0

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
0,0,395,TRUE
0,-6,44,TRUE
91,24,70,TRUE
20,9,38,TRUE
0,0,192,TRUE
0,-7,81,TRUE
15,12,83,TRUE
0,-8,126,TRUE
13,26,137,TRUE
0,-37,59,TRUE
23,27,23,TRUE
11,7,48,TRUE
2,25,28,TRUE
0,45,38,TRUE
0,-25,22,TRUE
0,-90,105,TRUE
18,12,47,TRUE
38,45,10,TRUE
0,-41,28,TRUE
29,7,47,TRUE
0,45,38,TRUE
49,24,33,TRUE
0,-6,46,TRUE
0,0,48,TRUE
38,45,10,TRUE
0,-10,52,TRUE
0,0,35,TRUE
20,9,56,TRUE
38,45,10,TRUE
0,-25,120,TRUE
38,27,63,TRUE
52,8,44,TRUE
0,-28,48,TRUE
12,9,28,TRUE
0,-10,111,TRUE
0,-6,44,TRUE
88,24,26,TRUE
0,-4,25,TRUE
18,12,47,TRUE
0,27,38,TRUE
0,-7,81,TRUE
0,-28,81,TRUE
38,18,25,TRUE
0,-6,46,TRUE
49,9,29,TRUE
0,27,38,TRUE
0,-21,42,TRUE
0,-6,54,TRUE
0,-10,48,TRUE
28,26,16,TRUE
9,6,79,TRUE
0,0,44,TRUE
38,27,63,TRUE
38,27,63,TRUE
0,-1,38,TRUE
0,-19,51,TRUE
0,-28,52,TRUE
0,-6,44,TRUE
0,-10,145,TRUE
87,10,86,TRUE
10,45,78,TRUE
0,0,56,TRUE
28,26,16,TRUE
87,10,86,TRUE
18,12,47,TRUE
29,6,29,TRUE
0,20,51,TRUE
0,-7,61,TRUE
28,26,16,TRUE
28,26,16,TRUE
10,45,78,TRUE
0,-24,44,TRUE
0,44,137,TRUE
0,-8,126,TRUE
0,-1,38,TRUE
0,-25,120,TRUE
0,-90,105,TRUE
26,6,33,TRUE
11,7,48,TRUE
49,9,29,TRUE
0,-6,44,TRUE
38,18,25,TRUE
3,6,55,TRUE
0,-28,34,TRUE
0,-10,121,TRUE
0,-1,27,TRUE
0,0,25,TRUE
0,-6,44,TRUE
52,8,44,TRUE
46,9,75,TRUE
15,12,83,TRUE
47,7,34,TRUE
0,-28,81,TRUE
64,6,84,TRUE
95,17,39,TRUE
0,0,395,TRUE
38,45,10,TRUE
0,-6,19,TRUE
0,-6,44,TRUE
0,-25,22,TRUE
91,24,70,TRUE
0,-28,111,TRUE
0,-7,55,TRUE
29,6,29,TRUE
0,-10,48,TRUE
0,-10,81,TRUE
12,9,28,TRUE
0,-6,54,TRUE
23,24,23,TRUE
0,0,192,TRUE
0,0,395,TRUE
0,-24,44,TRUE
20,9,38,TRUE
6,7,28,TRUE
0,-90,105,TRUE
0,-24,44,TRUE
0,44,137,TRUE
49,24,33,TRUE
12,9,28,TRUE
91,24,70,TRUE
0,-28,52,TRUE
28,26,16,TRUE
0,-6,19,TRUE
0,0,25,TRUE
0,0,78,TRUE
91,24,70,TRUE
95,17,39,TRUE
0,-7,55,TRUE
38,45,10,TRUE
0,-25,120,TRUE
0,-25,61,TRUE
0,-28,34,TRUE
0,-7,46,TRUE
0,0,56,TRUE
0,-28,52,TRUE
0,-10,52,TRUE
0,-24,44,TRUE
18,12,47,TRUE
0,-10,48,TRUE
0,0,56,TRUE
3,6,55,TRUE
18,12,47,TRUE
0,-10,52,TRUE
0,-41,28,TRUE
0,0,25,TRUE
0,-10,48,TRUE
0,-6,46,TRUE
0,45,38,TRUE
0,20,51,TRUE
0,-21,42,TRUE
0,-8,126,TRUE
20,9,56,TRUE
0,-28,121,TRUE
0,-6,19,TRUE
0,-23,28,TRUE
0,-10,48,TRUE
6,7,28,TRUE
0,-25,61,TRUE
0,-7,55,TRUE
0,-6,19,TRUE
95,17,39,TRUE
6,7,28,TRUE
0,-5,84,TRUE
0,-23,28,TRUE
0,-28,111,TRUE
49,24,33,TRUE
23,24,23,TRUE
0,0,44,TRUE
0,-21,42,TRUE
8,23,41,TRUE
20,9,36,TRUE
20,9,38,TRUE
0,-21,42,TRUE
0,0,78,TRUE
0,-6,19,TRUE
0,-72,105,TRUE
0,27,56,TRUE
11,7,48,TRUE
29,6,29,TRUE
0,-10,48,TRUE
0,-25,61,TRUE
49,9,29,TRUE
0,-10,48,TRUE
23,24,23,TRUE
33,8,32,TRUE
29,6,29,TRUE
47,7,34,TRUE
0,-21,42,TRUE
12,9,28,TRUE
0,-28,34,TRUE
23,24,23,TRUE
0,-25,22,TRUE
0,44,137,TRUE
0,-6,12,TRUE
0,-6,46,TRUE
0,0,395,TRUE
64,6,84,TRUE
11,7,48,TRUE
88,24,26,TRUE
0,0,35,TRUE
0,-10,145,TRUE
0,-6,12,TRUE
0,-28,111,TRUE
41,24,38,TRUE
0,0,48,TRUE
0,0,35,TRUE
0,-10,145,TRUE
0,-6,44,TRUE
49,24,33,TRUE
6,7,28,TRUE
0,-28,81,TRUE
0,-25,120,TRUE
0,-19,59,TRUE
0,-28,81,TRUE
0,-1,27,TRUE
28,26,16,TRUE
95,17,39,TRUE
95,17,39,TRUE
9,6,79,TRUE
87,10,86,TRUE
20,9,36,TRUE
0,0,78,TRUE
95,17,39,TRUE
12,9,28,TRUE
0,-6,12,TRUE
18,12,47,TRUE
0,-10,38,TRUE
0,-19,59,TRUE
20,9,36,TRUE
0,-90,105,TRUE
0,-7,88,TRUE
91,24,70,TRUE
0,-6,19,TRUE
9,6,79,TRUE
