@relation Keymind-AA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z144.0

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
0,-7,88,TRUE
0,-25,120,TRUE
52,9,9,TRUE
0,-8,57,TRUE
0,-19,59,TRUE
0,-28,52,TRUE
0,-39,42,TRUE
0,-28,52,TRUE
0,-6,44,TRUE
88,24,26,TRUE
23,27,23,TRUE
0,-6,39,TRUE
0,-41,28,TRUE
0,-28,48,TRUE
20,9,56,TRUE
0,-10,52,TRUE
15,12,83,TRUE
28,26,16,TRUE
0,0,25,TRUE
0,-28,121,TRUE
23,24,23,TRUE
0,-21,42,TRUE
0,-41,28,TRUE
0,-25,81,TRUE
0,-7,55,TRUE
0,-7,40,TRUE
64,6,84,TRUE
0,-37,51,TRUE
0,0,25,TRUE
0,0,44,TRUE
0,-6,44,TRUE
0,0,192,TRUE
0,-24,39,TRUE
0,-7,81,TRUE
0,-28,55,TRUE
0,-28,38,TRUE
47,7,34,TRUE
0,-10,38,TRUE
0,-10,52,TRUE
29,7,47,TRUE
0,-28,55,TRUE
33,8,32,TRUE
0,-7,22,TRUE
0,-28,48,TRUE
23,27,23,TRUE
6,7,28,TRUE
52,9,9,TRUE
91,24,70,TRUE
0,-90,105,TRUE
0,-7,40,TRUE
11,7,48,TRUE
0,-28,81,TRUE
15,12,83,TRUE
33,8,32,TRUE
0,-1,38,TRUE
0,-8,47,TRUE
0,-10,35,TRUE
0,-28,111,TRUE
33,8,32,TRUE
0,-21,35,TRUE
0,-6,19,TRUE
38,18,25,TRUE
33,8,32,TRUE
0,-28,55,TRUE
0,-21,35,TRUE
0,-10,145,TRUE
23,24,23,TRUE
38,27,63,TRUE
15,12,83,TRUE
0,-8,126,TRUE
0,25,43,TRUE
0,-28,81,TRUE
49,24,33,TRUE
0,-28,55,TRUE
88,24,26,TRUE
0,-1,38,TRUE
49,9,29,TRUE
33,8,32,TRUE
0,-21,35,TRUE
35,45,13,TRUE
29,6,29,TRUE
47,7,34,TRUE
37,26,155,TRUE
0,-25,61,TRUE
64,6,84,TRUE
38,27,63,TRUE
0,0,44,TRUE
20,9,38,TRUE
33,8,32,TRUE
15,12,83,TRUE
12,9,28,TRUE
23,27,23,TRUE
0,0,35,TRUE
15,12,83,TRUE
9,25,25,TRUE
20,9,36,TRUE
13,26,137,TRUE
49,24,33,TRUE
0,-10,55,TRUE
0,-5,19,TRUE
38,27,63,TRUE
0,-5,19,TRUE
52,8,44,TRUE
23,24,23,TRUE
23,27,23,TRUE
11,7,48,TRUE
9,25,25,TRUE
0,-25,81,TRUE
0,0,35,TRUE
0,-6,54,TRUE
29,7,47,TRUE
0,0,44,TRUE
0,-10,81,TRUE
52,9,9,TRUE
31,25,50,TRUE
19,6,22,TRUE
0,-7,61,TRUE
0,25,43,TRUE
0,-10,38,TRUE
0,-6,39,TRUE
0,-7,88,TRUE
0,-10,121,TRUE
0,-28,48,TRUE
0,-1,27,TRUE
39,26,49,TRUE
0,20,51,TRUE
47,7,34,TRUE
0,-10,55,TRUE
0,-28,111,TRUE
