@relation Keymind-AA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z144.0

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
33,8,32,TRUE
0,-28,145,TRUE
2,25,28,TRUE
0,-28,121,TRUE
19,6,22,TRUE
3,6,55,TRUE
0,-7,40,TRUE
0,-28,145,TRUE
88,24,26,TRUE
0,-6,44,TRUE
37,26,155,TRUE
0,0,78,TRUE
0,45,38,TRUE
0,-7,81,TRUE
8,23,41,TRUE
49,24,33,TRUE
0,-28,81,TRUE
0,-7,55,TRUE
91,24,70,TRUE
39,26,49,TRUE
13,26,137,TRUE
0,-21,42,TRUE
29,6,29,TRUE
0,-10,55,TRUE
0,0,25,TRUE
35,7,43,TRUE
0,-28,81,TRUE
0,-1,27,TRUE
2,2,51,TRUE
0,-25,61,TRUE
88,24,26,TRUE
6,7,28,TRUE
52,9,9,TRUE
41,24,38,TRUE
29,7,47,TRUE
3,45,21,TRUE
0,-7,40,TRUE
0,-39,35,TRUE
0,-7,46,TRUE
0,-1,38,TRUE
0,-24,44,TRUE
3,45,21,TRUE
8,23,41,TRUE
18,12,47,TRUE
0,20,51,TRUE
0,0,25,TRUE
0,-25,81,TRUE
52,9,9,TRUE
0,0,56,TRUE
0,-24,39,TRUE
13,7,79,TRUE
37,26,155,TRUE
0,-25,81,TRUE
0,-10,145,TRUE
0,44,137,TRUE
52,9,9,TRUE
0,-28,55,TRUE
38,18,25,TRUE
20,9,38,TRUE
20,9,36,TRUE
37,26,155,TRUE
0,-24,39,TRUE
0,-7,61,TRUE
39,26,49,TRUE
2,25,28,TRUE
0,-24,44,TRUE
0,20,51,TRUE
0,-7,88,TRUE
95,17,39,TRUE
0,-24,39,TRUE
0,-8,126,TRUE
47,7,34,TRUE
0,-25,81,TRUE
29,7,47,TRUE
23,24,23,TRUE
0,-1,27,TRUE
0,0,78,TRUE
0,-7,46,TRUE
0,-10,48,TRUE
0,-28,121,TRUE
0,-39,35,TRUE
0,-7,88,TRUE
28,26,16,TRUE
28,26,16,TRUE
2,2,51,TRUE
