@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.952381

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
19,107,0,659,0.650485,0.32973,FALSE
6,21,3,144,0,0.5,FALSE
5,24,5,140,0.880435,0.25,FALSE
2,5,1,22,0,0.555556,FALSE
6,17,2,112,0,0.25,FALSE
5,14,0,43,0.636364,0.666667,FALSE
7,23,7,121,0.847222,0.708333,FALSE
4,1,2,1,0,1,FALSE
2,8,0,21,1,0.666667,FALSE
3,11,1,60,0,0.361111,FALSE
5,8,0,51,0,0.535714,FALSE
4,21,0,68,0,0.340909,FALSE
15,2,0,2,0,1,FALSE
6,5,3,12,0.994118,1,FALSE
3,5,2,15,1,1,FALSE
6,9,5,41,0.875,0.466667,FALSE
6,25,0,1207,0,0.291667,FALSE
28,13,9,13,0,0.185897,FALSE
72,47,0,382,0,0.1375,FALSE
2,59,1,682,0,0.4375,FALSE
2,4,1,11,0.666667,0.666667,FALSE
19,107,0,659,0.650485,0.32973,FALSE
6,1,1,1,0,1,FALSE
4,25,1,215,0,0.242424,FALSE
10,38,0,207,0.881579,0.65,FALSE
2,6,1,35,0,0.5,FALSE
19,12,6,12,0,0.316667,FALSE
8,31,8,108,0.956044,0.466667,FALSE
4,3,1,8,0,1,FALSE
3,6,2,48,0.833333,0.666667,FALSE
12,17,1,121,0,0.34375,FALSE
10,4,0,32,0,0.75,FALSE
2,18,1,99,0.983871,0.666667,FALSE
7,26,7,145,0.910448,0.357143,FALSE
7,8,0,34,0,0.777778,FALSE
3,19,2,67,0,0.318182,FALSE
63,23,11,25,0,0.168478,FALSE
9,51,3,297,0,0.346154,FALSE
7,12,3,40,0,0.428571,FALSE
20,83,0,926,0,0.226337,FALSE
37,20,6,20,0,0.3625,FALSE
38,7,0,7,0,0.571429,FALSE
16,29,3,149,0,0.193878,FALSE
16,43,14,143,0,0.181818,FALSE
4,44,2,208,0,0.5625,FALSE
22,1,0,1,0,1,FALSE
8,3,0,14,0.8,0.625,FALSE
1,4,0,14,0,0.666667,FALSE
5,8,0,20,1,0.666667,FALSE
4,18,0,78,0.97619,0.625,FALSE
3,25,0,67,0.91791,0.472222,FALSE
6,6,1,32,0,0.466667,FALSE
10,51,9,205,0,0.28125,FALSE
5,5,0,12,0.991935,1,FALSE
4,21,0,144,0.636364,0.533333,FALSE
6,7,3,28,0,0.444444,FALSE
17,28,8,127,0.3,0.25,FALSE
11,11,0,41,0,0.466667,FALSE
3,33,0,274,0,0.375,FALSE
8,29,3,188,0,0.235714,FALSE
7,45,4,311,0.513514,0.315789,FALSE
