@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z90.10989011-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
12,22,54,10,0.981818,120,0.2,0.5,6,8.583333,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
3,4,3,3,2,7,0,0.833333,0,1.333333,TRUE
20,36,138,20,0.84689,336,0.909091,0.225,2,15.25,TRUE
10,18,45,8,1.111111,86,0,0.525,6,7.5,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
28,51,0,26,0.731481,237,0.75,0.198413,6,7.321429,TRUE
22,47,175,20,0.630952,475,0,0.30303,5,20.409091,TRUE
5,7,10,5,1.1,41,0.8,0.6,2,6.2,TRUE
12,24,6,11,0.787879,156,0,0.375,0,11.5,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
12,35,16,8,0.727273,359,0.555556,0.319444,0,28.166667,TRUE
84,269,2582,46,0.907322,3213,1,0.168675,0,37.095238,TRUE
16,30,88,14,0.683333,250,0,0.21875,0,14.375,TRUE
10,12,3,9,0.916667,87,0.5,0.283333,2,7.3,TRUE
6,56,15,6,1.2,923,1,0.666667,0,152.5,TRUE
6,8,15,6,1.2,137,0,0.333333,0,21.666667,TRUE
85,181,0,85,0.5,2890,0.5,0.075456,20,32.976471,TRUE
38,56,511,35,0.938063,603,0.625,0.239382,6,14.236842,TRUE
10,18,33,9,0.866667,89,0.6,0.283333,2,7.4,TRUE
4,16,4,4,0.333333,82,0,0.416667,0,19.25,TRUE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
4,4,6,4,2,4,0,0.5,0,0,TRUE
6,25,7,4,0.75,230,1,0.55,0,36.666667,TRUE
12,21,66,11,1.090909,97,0.333333,0.333333,2,6.833333,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
11,22,49,9,0.933333,106,0.333333,0.418182,6,8.363636,TRUE
19,35,0,17,0.712963,297,0.833333,0.368421,6,14.315789,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
4,11,6,4,2,61,0,0.6875,0,14.25,TRUE
26,46,153,24,0.8,501,0.888889,0.346154,6,17.923077,TRUE
22,56,197,16,0.813853,378,0.545455,0.369048,0,15.681818,TRUE
18,61,57,13,0.607843,316,1,0.172222,1,16.388889,TRUE
25,67,22,22,0.5,961,0,0.244444,5,37.36,TRUE
10,24,0,8,0.666667,171,0.5,0.525,6,15.9,TRUE
6,22,3,6,0.75,111,1,0.333333,0,16.833333,TRUE
21,34,174,19,0.961765,285,0.352941,0.452381,6,11.761905,TRUE
14,41,21,14,0.564103,243,0,0.297619,0,16.142857,TRUE
6,34,13,6,0.6,233,1,0.375,0,37.666667,TRUE
