@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z90.10989011-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,2,0,1,2,51,0,1,0,3,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
13,27,72,10,0.916667,221,0.5,0.519231,5,15.846154,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
14,27,57,12,0.769231,195,0.666667,0.482143,6,12.714286,TRUE
11,21,43,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
26,42,325,22,1.04,693,0,0.544872,0,25.461538,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
15,25,87,13,0.803571,143,0.75,0.483333,6,8.266667,TRUE
22,34,213,20,0.75,330,0.75,0.310606,6,13.818182,TRUE
24,41,82,22,0.766304,438,0.875,0.35,6,16.916667,TRUE
3,30,3,2,2,315,0,0.333333,0,104,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
35,53,535,30,0.941176,396,0.818182,0.225,5,10,TRUE
13,25,66,11,0.777778,174,0.666667,0.333333,6,12.153846,TRUE
22,41,159,18,0.702381,325,0.75,0.266234,6,13.590909,TRUE
9,13,36,9,1.125,64,0,0.333333,0,5.888889,TRUE
38,60,255,36,0.924925,801,0.518519,0.331579,6,19.368421,TRUE
13,24,56,11,0.777778,141,0.666667,0.5,6,9.615385,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
7,8,21,7,1.166667,32,0.5,0.428571,2,3.285714,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
10,13,3,10,0.722222,73,0.5,0.4,2,6.1,TRUE
4,4,6,4,2,4,0,0.5,0,0,TRUE
47,63,193,45,0.879348,856,0.95,0.32766,6,16.787234,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
18,35,1,16,0.670588,276,0.8,0.366667,6,14.055556,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
18,40,103,16,0.848739,327,0,0.472222,6,16.777778,TRUE
27,42,209,24,0.846154,372,0.9,0.346154,6,12.407407,TRUE
14,24,69,12,0.769231,155,0.666667,0.482143,6,9.857143,TRUE
12,22,46,10,0.818182,127,0.5,0.4,6,9.416667,TRUE
12,37,66,10,1.090909,494,1,0.27381,0,40.083333,TRUE
17,29,110,15,0.833333,232,0.833333,0.470588,6,12.294118,TRUE
17,27,112,15,0.8125,208,0.8,0.470588,6,10.941176,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
12,24,6,11,0.787879,156,0,0.375,0,11.5,TRUE
14,25,77,11,0.861538,212,0.8,0.517857,5,13.785714,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
22,47,175,20,0.630952,475,0,0.30303,5,20.409091,TRUE
11,17,9,11,0.25,85,1,0.522727,0,6.545455,FALSE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,FALSE
32,64,312,32,0.909274,614,0.8125,0.265625,5,17.6875,FALSE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,FALSE
11,34,0,10,0.566667,210,1,0.272727,0,17.818182,FALSE
44,61,312,42,0.860465,933,0.944444,0.327273,6,19.795455,FALSE
5,12,10,5,2,32,0,0.5,0,5.4,FALSE
28,51,0,26,0.731481,237,0.75,0.198413,6,7.321429,FALSE
