@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z90.10989011-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
48,117,0,39,0.832447,617,0.875,0.165957,0,11.6875,TRUE
25,74,94,20,0.897436,490,0.384615,0.262857,7,18.08,TRUE
16,31,102,11,0.933333,9849,0.75,0.190476,0,614.0625,TRUE
14,41,21,14,0.564103,243,0,0.297619,0,16.142857,TRUE
28,35,198,28,0.841751,388,1,0.383929,0,12.464286,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
10,19,5,8,0.740741,223,1,0.228571,2,21,TRUE
36,52,366,34,0.865306,621,0.928571,0.282407,6,15.861111,TRUE
8,28,0,7,0.571429,426,1,0.25,0,51.75,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
21,30,198,19,0.921429,234,0.857143,0.361905,4,9.809524,TRUE
24,51,86,16,0.673913,447,0.833333,0.183333,0,17.375,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
17,41,66,15,0.85,319,0.4,0.313725,6,17.470588,TRUE
30,66,297,4,0.659004,583,1,0.353448,0,18.133333,TRUE
10,13,3,10,0.722222,73,0.5,0.4,2,6.1,TRUE
11,21,49,9,1,109,0.2,0.522727,6,8.454545,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
37,54,348,35,0.843254,661,0.928571,0.279279,6,16.486486,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
31,44,171,28,0.863889,406,0.916667,0.283333,6,11.709677,TRUE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,TRUE
7,20,9,7,0.833333,173,1,0.571429,0,22.857143,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,TRUE
26,41,217,23,0.864,341,0.9,0.352,6,11.730769,TRUE
20,32,114,18,0.789474,357,0.833333,0.45,6,16.55,TRUE
11,16,55,11,1.1,96,0.333333,0.272727,0,7.454545,TRUE
25,44,128,23,0.948864,429,0.363636,0.352,6,15.28,TRUE
6,34,13,6,0.6,233,1,0.375,0,37.666667,TRUE
