@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z90.10989011-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
35,55,217,33,0.923274,642,0.565217,0.280952,6,16.685714,TRUE
28,35,198,28,0.841751,388,1,0.383929,0,12.464286,TRUE
8,13,28,8,1.142857,56,0,0.40625,2,5.75,TRUE
17,29,110,15,0.833333,232,0.833333,0.470588,6,12.294118,TRUE
42,89,0,41,1,361,0.066667,0.304762,0,6.52381,TRUE
7,8,21,7,1,26,1,0.428571,2,2.571429,TRUE
17,33,40,15,0.830357,250,0.571429,0.376471,6,13.294118,TRUE
38,60,255,36,0.924925,801,0.518519,0.331579,6,19.368421,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
36,57,196,34,0.909317,744,0.565217,0.277778,6,19.027778,TRUE
5,6,10,5,1.25,18,0.5,0.6,2,2.2,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
9,41,4,8,0.875,302,0.5,0.35,5,32.111111,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
20,40,142,18,0.798246,342,0.833333,0.3,6,15.8,TRUE
13,25,56,11,0.805556,158,0.666667,0.5,6,10.923077,TRUE
23,39,91,21,0.795455,375,0.875,0.356522,6,14.956522,TRUE
30,50,327,28,0.775862,505,0.833333,0.216667,6,15.633333,TRUE
24,41,0,22,0.717391,411,0.875,0.35,6,15.791667,TRUE
10,19,5,8,0.740741,223,1,0.228571,2,21,TRUE
19,30,119,17,0.824074,281,0.833333,0.460526,6,13.473684,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
54,140,651,7,0.766926,1806,0.705882,0.174004,0,32.12963,TRUE
16,28,120,16,1.066667,104,0,0.53125,0,5.4375,TRUE
14,28,61,11,0.807692,245,0.5,0.5,5,16.357143,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
9,17,0,7,0.5,234,1,0.511111,0,24.555556,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
21,34,174,19,0.961765,285,0.352941,0.452381,6,11.761905,TRUE
25,74,94,20,0.897436,490,0.384615,0.262857,7,18.08,TRUE
23,48,235,21,0.924242,379,0.444444,0.289855,5,15.086957,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
3,4,3,3,2,7,0,0.833333,0,1.333333,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
9,13,36,9,1.125,58,0,0.333333,0,5.333333,TRUE
12,22,54,10,0.818182,117,0.5,0.5,6,8.583333,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
11,22,49,9,0.933333,106,0.333333,0.418182,6,8.363636,TRUE
12,30,48,9,0.818182,322,1,0.5,0,25.25,TRUE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,FALSE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,FALSE
5,6,2,4,0.75,36,1,0.36,0,5.4,FALSE
13,27,46,11,0.777778,201,0.333333,0.333333,6,14.230769,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
7,30,0,4,0.333333,212,0,0.47619,0,29,FALSE
6,36,11,2,0.8,173,1,0.541667,1,27.5,FALSE
11,15,21,11,0.533333,90,1,0.454545,0,6.909091,FALSE
8,28,0,7,0.571429,426,1,0.25,0,51.75,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
12,23,54,10,0.909091,117,0.333333,0.4,6,8.5,FALSE
23,24,253,23,2,49,0,0.669565,2,1.130435,FALSE
25,74,94,20,0.897436,490,0.384615,0.262857,7,18.08,FALSE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,FALSE
20,40,142,18,0.798246,342,0.833333,0.3,6,15.8,FALSE
14,24,69,12,0.769231,155,0.666667,0.482143,6,9.857143,FALSE
6,6,15,6,2,6,0,0.583333,0,0,FALSE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,FALSE
10,18,33,9,0.866667,89,0.6,0.283333,2,7.4,FALSE
6,45,5,6,0.55,247,0,0.375,0,39.5,FALSE
6,22,3,6,0.75,111,1,0.333333,0,16.833333,FALSE
10,21,0,7,0.388889,156,1,0.5,6,14.4,FALSE
9,20,0,9,0.25,294,1,0.311111,1,31.444444,FALSE
11,21,9,11,0.25,92,1,0.454545,0,7.181818,FALSE
2,8,1,2,2,27,0,0.5,0,12.5,FALSE
2,3,1,2,2,10,0,0.666667,1,3.5,FALSE
24,41,82,22,0.766304,438,0.875,0.35,6,16.916667,FALSE
1,2,0,0,2,6,0,1,0,3,FALSE
14,26,69,12,0.74359,187,0.666667,0.321429,6,12.142857,FALSE
5,21,0,4,0.5,149,1,0.7,0,28.4,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
4,8,6,4,2,20,0,0.666667,0,4,FALSE
8,19,0,6,0.821429,324,1,0.583333,2,38.5,FALSE
26,46,117,24,0.936364,505,0.363636,0.346154,6,17.576923,FALSE
11,21,9,11,0.25,92,1,0.454545,0,7.181818,FALSE
12,25,24,8,0.863636,319,1,0.214286,0,25.25,FALSE
15,32,79,13,0.785714,251,0.666667,0.483333,6,15.533333,FALSE
