@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,8,21,3,0,0,FALSE
5,6,10,1,4,0,FALSE
5,6,10,1,4,0,FALSE
1,1,0,2,1,0,FALSE
2,5,1,0,0,0,FALSE
1,1,0,2,1,0,FALSE
2,5,1,0,0,0,FALSE
7,8,21,3,0,0,FALSE
3,4,3,0,3,0,FALSE
7,8,21,3,0,0,FALSE
2,5,1,0,0,0,FALSE
7,8,21,3,0,0,FALSE
9,51,14,6,5,0.75,FALSE
3,4,3,0,3,0,FALSE
23,28,247,14,22,1,TRUE
14,47,73,16,4,0.75,TRUE
7,22,9,6,6,0.333333,TRUE
3,13,1,10,3,1,TRUE
3,13,1,10,3,1,TRUE
11,11,55,12,11,0,TRUE
3,13,3,3,3,0,TRUE
3,13,3,3,3,0,TRUE
14,47,73,16,4,0.75,TRUE
3,4,3,1,3,0,TRUE
3,4,3,1,3,0,TRUE
3,13,3,3,3,0,TRUE
3,13,3,3,3,0,TRUE
3,13,3,3,3,0,TRUE
