@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,3,1,2,2,0,FALSE
6,12,1,11,6,1,FALSE
5,7,10,6,4,0,FALSE
6,12,1,11,6,1,FALSE
6,16,0,2,0,1,FALSE
7,10,21,0,7,0,FALSE
2,6,0,4,2,1,FALSE
5,12,0,1,0,0,FALSE
7,10,21,0,7,0,FALSE
7,13,15,3,7,1,FALSE
2,6,0,4,2,1,FALSE
2,6,0,4,2,1,FALSE
2,6,0,4,2,1,FALSE
6,12,1,11,6,1,FALSE
64,151,1520,33,40,0.595238,TRUE
45,137,732,28,20,0.590909,TRUE
3,4,3,1,3,0,TRUE
64,151,1520,33,40,0.595238,TRUE
2,4,1,3,2,0,TRUE
6,19,15,0,4,0,TRUE
6,19,15,0,4,0,TRUE
1,1,0,0,0,0,TRUE
9,26,0,8,8,0,TRUE
45,137,732,28,20,0.590909,TRUE
5,13,0,5,4,0.5,TRUE
9,26,0,8,8,0,TRUE
1,1,0,0,0,0,TRUE
2,2,1,0,2,0,TRUE
