@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,37,0,4,9,1,FALSE
6,18,5,0,1,0.5,FALSE
6,12,1,11,6,1,FALSE
2,4,1,1,1,0,FALSE
2,4,1,1,1,0,FALSE
5,14,0,4,0,0.333333,FALSE
5,14,0,4,0,0.333333,FALSE
2,5,1,0,0,0,FALSE
5,6,10,4,2,0,FALSE
5,6,10,1,4,0,FALSE
4,18,0,0,3,0.5,FALSE
2,5,1,0,0,0,FALSE
1,2,0,0,1,0,FALSE
1,2,0,0,1,0,FALSE
6,14,15,5,5,0,TRUE
19,48,71,6,7,1,TRUE
35,103,317,16,28,0.888889,TRUE
19,48,71,6,7,1,TRUE
6,14,15,5,5,0,TRUE
2,6,0,3,2,1,TRUE
19,48,71,6,7,1,TRUE
2,6,0,3,2,1,TRUE
21,58,104,15,10,1,TRUE
19,48,71,6,7,1,TRUE
17,34,34,6,7,0.777778,TRUE
16,68,8,9,4,1,TRUE
27,43,13,0,13,1,TRUE
5,6,4,1,5,1,TRUE
