@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,15,0,3,6,1,FALSE
5,18,0,1,5,0,FALSE
3,9,3,3,0,0,FALSE
1,2,0,0,1,0,FALSE
4,5,0,3,3,0.666667,FALSE
5,14,0,4,0,0.333333,FALSE
2,6,0,4,2,1,FALSE
1,2,0,0,1,0,FALSE
6,15,0,3,6,1,FALSE
5,18,0,1,5,0,FALSE
4,18,0,0,3,0.5,FALSE
4,18,0,0,3,0.5,FALSE
1,2,0,0,1,0,FALSE
4,5,0,3,3,0.666667,FALSE
2,6,0,3,2,0,TRUE
17,39,0,2,17,0.5,TRUE
9,36,8,7,0,1,TRUE
16,25,108,4,15,1,TRUE
16,40,70,7,16,1,TRUE
14,38,0,6,11,1,TRUE
4,8,4,2,2,1,TRUE
3,16,3,3,3,0,TRUE
10,24,0,5,10,1,TRUE
8,21,4,3,7,1,TRUE
16,25,108,4,15,1,TRUE
2,6,0,3,2,0,TRUE
16,25,108,4,15,1,TRUE
6,7,15,2,6,0,TRUE
