@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,4,3,1,3,0,FALSE
2,5,1,0,0,0,FALSE
2,5,0,5,2,0,FALSE
10,18,0,2,10,1,FALSE
7,27,1,8,6,1,FALSE
10,18,0,2,10,1,FALSE
2,5,1,0,0,0,FALSE
6,28,0,8,6,1,FALSE
2,4,1,1,1,0,FALSE
3,4,3,1,3,0,FALSE
10,18,0,2,10,1,FALSE
6,28,0,8,6,1,FALSE
3,4,3,1,3,0,FALSE
2,4,1,1,1,0,FALSE
7,22,9,6,6,0.333333,TRUE
8,13,0,2,7,0.875,TRUE
8,13,0,2,7,0.875,TRUE
18,93,0,21,0,1,TRUE
6,30,3,4,5,0.333333,TRUE
7,22,9,6,6,0.333333,TRUE
2,4,1,2,0,0,TRUE
18,93,0,21,0,1,TRUE
1,2,0,1,1,0,TRUE
7,22,9,6,6,0.333333,TRUE
2,4,1,2,0,0,TRUE
7,22,9,6,6,0.333333,TRUE
1,2,0,1,1,0,TRUE
3,17,1,4,2,1,TRUE
